TIME,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
13:18:20,21/04/2014 13:18,3,773.0538,8.329389,-36.23002,H1
13:18:40,21/04/2014 13:18,4,322.165,3.472081,-35.99022,H1
13:19:00,21/04/2014 13:19,7,420.6352,4.67922,-4.966314,H1
13:19:20,21/04/2014 13:19,8,402.0841,4.474868,-4.518332,H1
13:20:20,21/04/2014 13:20,3,773.2165,8.331889,-36.14358,H1
13:20:40,21/04/2014 13:20,4,322.5089,3.476172,-35.88347,H1
13:21:00,21/04/2014 13:21,7,422.2623,4.697186,-4.994801,H1
13:21:20,21/04/2014 13:21,8,403.6839,4.492689,-4.514843,H1
13:22:20,21/04/2014 13:22,3,773.6641,8.33549,-36.28505,H1
13:22:40,21/04/2014 13:22,4,322.6229,3.477467,-35.86528,H1
13:23:00,21/04/2014 13:23,7,421.9405,4.693812,-4.951075,H1
13:23:20,21/04/2014 13:23,8,403.5792,4.491659,-4.484729,H1
13:24:20,21/04/2014 13:24,3,772.9767,8.329297,-36.14431,H1
13:24:40,21/04/2014 13:24,4,322.577,3.476861,-35.89597,H1
13:25:00,21/04/2014 13:25,7,421.9946,4.694592,-4.91347,H1
13:25:20,21/04/2014 13:25,8,403.6781,4.493173,-4.393325,H1
13:26:20,21/04/2014 13:26,3,773.5666,8.334519,-36.27575,H1
13:26:40,21/04/2014 13:26,4,322.5438,3.476775,-35.82047,H1
13:27:00,21/04/2014 13:27,7,421.9223,4.693533,-4.967459,H1
13:27:20,21/04/2014 13:27,8,403.6502,4.492722,-4.424301,H1
13:28:20,21/04/2014 13:28,3,773.541,8.334955,-36.19329,H1
13:28:40,21/04/2014 13:28,4,322.6837,3.478453,-35.7737,H1
13:29:00,21/04/2014 13:29,7,421.8002,4.692252,-4.950956,H1
13:29:20,21/04/2014 13:29,8,403.488,4.490939,-4.419375,H1
13:44:20,21/04/2014 13:44,3,773.6083,8.334067,-36.37953,H1
13:44:40,21/04/2014 13:44,4,322.4433,3.475189,-35.96002,H1
13:45:00,21/04/2014 13:45,7,422.2663,4.698361,-4.754928,H1
13:45:20,21/04/2014 13:45,8,399.9068,4.453006,-3.988207,H1
13:46:20,21/04/2014 13:46,3,773.2134,8.331942,-36.13373,H1
13:46:40,21/04/2014 13:46,4,322.5949,3.47675,-35.98044,H1
13:47:00,21/04/2014 13:47,7,422.5519,4.701562,-4.750298,H1
13:47:20,21/04/2014 13:47,8,399.9397,4.453292,-4.006453,H1
13:48:20,21/04/2014 13:48,3,773.2495,8.331703,-36.20639,H1
13:48:40,21/04/2014 13:48,4,322.5707,3.477201,-35.783,H1
13:49:00,21/04/2014 13:49,7,421.583,4.690841,-4.73763,H1
13:49:20,21/04/2014 13:49,8,399.0324,4.443696,-3.892759,H1
13:50:20,21/04/2014 13:50,3,773.2503,8.331972,-36.17603,H1
13:50:40,21/04/2014 13:50,4,322.5708,3.476671,-35.93032,H1
13:51:00,21/04/2014 13:51,7,421.7393,4.692128,-4.833534,H1
13:51:20,21/04/2014 13:51,8,399.0722,4.444021,-3.919309,H1
13:52:20,21/04/2014 13:52,3,773.6257,8.334588,-36.34145,H1
13:52:40,21/04/2014 13:52,4,322.71,3.4784,-35.86664,H1
13:53:00,21/04/2014 13:53,7,421.5931,4.691305,-4.663065,H1
13:53:20,21/04/2014 13:53,8,398.9921,4.443376,-3.864048,H1
13:54:20,21/04/2014 13:54,3,773.5253,8.335304,-36.13357,H1
13:54:40,21/04/2014 13:54,4,322.6111,3.476952,-35.97279,H1
13:55:00,21/04/2014 13:55,7,421.5136,4.689935,-4.766289,H1
13:55:20,21/04/2014 13:55,8,398.8929,4.441961,-3.933518,H1
14:12:20,21/04/2014 14:12,3,773.4589,8.333585,-36.24963,H1
14:12:40,21/04/2014 14:12,4,322.5484,3.476429,-35.93032,H1
14:13:00,21/04/2014 14:13,7,421.7451,4.692408,-4.788009,H1
14:13:20,21/04/2014 14:13,8,380.9098,4.242838,-3.667752,H1
14:14:20,21/04/2014 14:14,3,773.2196,8.331434,-36.20017,H1
14:14:40,21/04/2014 14:14,4,322.5448,3.476581,-35.87729,H1
14:15:00,21/04/2014 14:15,7,419.7746,4.670525,-4.779156,H1
14:15:20,21/04/2014 14:15,8,378.1373,4.212191,-3.612149,H1
14:16:20,21/04/2014 14:16,3,773.4583,8.334499,-36.14308,H1
14:16:40,21/04/2014 14:16,4,322.6608,3.477757,-35.89793,H1
14:17:00,21/04/2014 14:17,7,419.9178,4.672422,-4.714444,H1
14:17:20,21/04/2014 14:17,8,378.0205,4.210999,-3.586259,H1
14:18:20,21/04/2014 14:18,3,773.2719,8.331477,-36.26038,H1
14:18:40,21/04/2014 14:18,4,322.5297,3.47623,-35.92928,H1
14:19:00,21/04/2014 14:19,7,419.864,4.671649,-4.751829,H1
14:19:20,21/04/2014 14:19,8,377.5679,4.206072,-3.559086,H1
14:20:20,21/04/2014 14:20,3,773.4236,8.333894,-36.16992,H1
14:20:40,21/04/2014 14:20,4,322.6465,3.477661,-35.88186,H1
14:21:00,21/04/2014 14:21,7,419.8496,4.671525,-4.743634,H1
14:21:20,21/04/2014 14:21,8,377.1082,4.201257,-3.486283,H1
14:22:20,21/04/2014 14:22,3,773.3928,8.333155,-36.21706,H1
14:22:40,21/04/2014 14:22,4,322.5778,3.476821,-35.90943,H1
14:23:00,21/04/2014 14:23,7,419.7961,4.670632,-4.80713,H1
14:23:20,21/04/2014 14:23,8,376.7007,4.196674,-3.496681,H1
