TIME,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
11:18:20,23/04/2014 11:18,3,773.3948,8.333538,-36.17514,H4
11:18:40,23/04/2014 11:18,4,322.6113,3.477425,-35.84226,H4
11:19:40,23/04/2014 11:19,17,424.3478,4.717839,-5.531439,H4
11:20:00,23/04/2014 11:20,18,402.2254,4.474255,-5.004564,H4
11:20:20,23/04/2014 11:20,3,773.4144,8.33433,-36.10818,H4
11:20:40,23/04/2014 11:20,4,322.6297,3.477852,-35.7788,H4
11:21:40,23/04/2014 11:21,17,424.3711,4.718173,-5.515592,H4
11:22:00,23/04/2014 11:22,18,403.1752,4.48474,-5.022267,H4
11:22:20,23/04/2014 11:22,3,773.3759,8.333633,-36.14061,H4
11:22:40,23/04/2014 11:22,4,322.5697,3.477384,-35.72914,H4
11:23:40,23/04/2014 11:23,17,423.5909,4.709158,-5.587551,H4
11:24:00,23/04/2014 11:24,18,403.4329,4.486965,-5.16461,H4
11:24:20,23/04/2014 11:24,3,773.329,8.333881,-36.05354,H4
11:24:40,23/04/2014 11:24,4,322.6427,3.477266,-35.98028,H4
11:25:40,23/04/2014 11:25,17,423.5385,4.708731,-5.554692,H4
11:26:00,23/04/2014 11:26,18,404.3616,4.497553,-5.107163,H4
11:26:20,23/04/2014 11:26,3,773.4713,8.333111,-36.32002,H4
11:26:40,23/04/2014 11:26,4,322.607,3.477416,-35.83175,H4
11:27:40,23/04/2014 11:27,17,423.4821,4.708293,-5.514839,H4
11:28:00,23/04/2014 11:28,18,405.3878,4.509054,-5.088055,H4
11:28:20,23/04/2014 11:28,3,773.468,8.333007,-36.32783,H4
11:28:40,23/04/2014 11:28,4,322.6353,3.477513,-35.88929,H4
11:29:40,23/04/2014 11:29,17,423.4669,4.708877,-5.3559,H4
11:30:00,23/04/2014 11:30,18,406.3504,4.520284,-4.972859,H4
11:52:20,23/04/2014 11:52,3,773.0117,8.329892,-36.1192,H4
11:52:40,23/04/2014 11:52,4,322.3936,3.475383,-35.75768,H4
11:53:40,23/04/2014 11:53,17,423.6856,4.709527,-5.731884,H4
11:54:00,23/04/2014 11:54,18,402.9554,4.482234,-5.035651,H4
11:54:20,23/04/2014 11:54,3,773.4399,8.331483,-36.46911,H4
11:54:40,23/04/2014 11:54,4,322.5509,3.476218,-35.99635,H4
11:55:40,23/04/2014 11:55,17,423.5767,4.709023,-5.58273,H4
11:56:00,23/04/2014 11:56,18,402.8023,4.480694,-4.999542,H4
11:56:20,23/04/2014 11:56,3,773.5108,8.3335,-36.3241,H4
11:56:40,23/04/2014 11:56,4,322.5925,3.476653,-36.00006,H4
11:57:40,23/04/2014 11:57,17,423.7785,4.710979,-5.643491,H4
11:58:00,23/04/2014 11:58,18,403.4203,4.487547,-5.004354,H4
11:58:20,23/04/2014 11:58,3,773.8342,8.336148,-36.42088,H4
11:58:40,23/04/2014 11:58,4,323.0386,3.481597,-35.96236,H4
11:59:40,23/04/2014 11:59,17,423.6603,4.71009,-5.553539,H4
12:00:00,23/04/2014 12:00,18,403.5469,4.488864,-5.024393,H4
12:00:20,23/04/2014 12:00,3,773.7056,8.336172,-36.25778,H4
12:00:40,23/04/2014 12:00,4,322.6594,3.477551,-35.95103,H4
12:01:40,23/04/2014 12:01,17,423.3663,4.707028,-5.510098,H4
12:02:00,23/04/2014 12:02,18,403.4586,4.488184,-4.957604,H4
12:02:20,23/04/2014 12:02,3,773.0422,8.330188,-36.12329,H4
12:02:40,23/04/2014 12:02,4,322.4306,3.474765,-36.03974,H4
12:03:40,23/04/2014 12:03,17,423.459,4.707156,-5.700675,H4
12:04:00,23/04/2014 12:04,18,403.532,4.488401,-5.090437,H4
12:16:20,23/04/2014 12:16,3,773.3139,8.332026,-36.24906,H4
12:16:40,23/04/2014 12:16,4,322.4916,3.475527,-36.01031,H4
