TIME,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
11:16:20,23/04/2014 11:16,3,773.4517,8.333076,-36.29941,H3
11:16:40,23/04/2014 11:16,4,322.581,3.47698,-35.87513,H3
11:17:00,23/04/2014 11:17,5,432.7121,4.81467,-4.73804,H3
11:17:20,23/04/2014 11:17,6,414.1518,4.609812,-4.380019,H3
11:18:20,23/04/2014 11:18,3,773.3948,8.333538,-36.17514,H3
11:18:40,23/04/2014 11:18,4,322.6113,3.477425,-35.84226,H3
11:19:00,23/04/2014 11:19,5,432.8075,4.815523,-4.781357,H3
11:19:20,23/04/2014 11:19,6,410.8005,4.57267,-4.344988,H3
11:22:20,23/04/2014 11:22,3,773.3759,8.333633,-36.14061,H3
11:22:40,23/04/2014 11:22,4,322.5697,3.477384,-35.72914,H3
11:23:00,23/04/2014 11:23,5,432.6963,4.814236,-4.791582,H3
11:23:20,23/04/2014 11:23,6,409.994,4.563236,-4.444792,H3
11:24:20,23/04/2014 11:24,3,773.329,8.333881,-36.05354,H3
11:24:40,23/04/2014 11:24,4,322.6427,3.477266,-35.98028,H3
11:25:00,23/04/2014 11:25,5,432.6276,4.813495,-4.786687,H3
11:25:20,23/04/2014 11:25,6,409.7572,4.56107,-4.342225,H3
11:26:20,23/04/2014 11:26,3,773.4713,8.333111,-36.32002,H3
11:26:40,23/04/2014 11:26,4,322.607,3.477416,-35.83175,H3
11:27:00,23/04/2014 11:27,5,432.5836,4.813078,-4.771751,H3
11:27:20,23/04/2014 11:27,6,409.7637,4.561411,-4.283535,H3
11:28:20,23/04/2014 11:28,3,773.468,8.333007,-36.32783,H3
11:28:40,23/04/2014 11:28,4,322.6353,3.477513,-35.88929,H3
11:29:00,23/04/2014 11:29,5,432.6737,4.814116,-4.764486,H3
11:29:20,23/04/2014 11:29,6,409.7748,4.56231,-4.114545,H3
12:14:20,23/04/2014 12:14,3,773.1114,8.330934,-36.12273,H3
12:14:40,23/04/2014 12:14,4,322.4665,3.475925,-35.82506,H3
12:15:00,23/04/2014 12:15,5,430.4324,4.787961,-5.017143,H3
12:15:20,23/04/2014 12:15,6,398.7727,4.440813,-3.890881,H3
12:16:20,23/04/2014 12:16,3,773.3139,8.332026,-36.24906,H3
12:16:40,23/04/2014 12:16,4,322.4916,3.475527,-36.01031,H3
12:17:00,23/04/2014 12:17,5,430.2925,4.786958,-4.902133,H3
12:17:20,23/04/2014 12:17,6,398.3159,4.436013,-3.826283,H3
12:18:20,23/04/2014 12:18,3,773.4233,8.332052,-36.38252,H3
12:18:40,23/04/2014 12:18,4,322.5646,3.476265,-36.02413,H3
12:19:00,23/04/2014 12:19,5,430.9175,4.794375,-4.805947,H3
12:19:20,23/04/2014 12:19,6,398.8,4.441998,-3.693014,H3
12:20:20,23/04/2014 12:20,3,773.4509,8.332866,-36.32292,H3
12:20:40,23/04/2014 12:20,4,322.5883,3.47706,-35.87472,H3
12:21:00,23/04/2014 12:21,5,430.9343,4.794166,-4.888088,H3
12:21:20,23/04/2014 12:21,6,398.9081,4.443125,-3.710385,H3
12:22:20,23/04/2014 12:22,3,773.5119,8.334247,-36.23921,H3
12:22:40,23/04/2014 12:22,4,322.6316,3.477107,-35.99104,H3
12:23:00,23/04/2014 12:23,5,430.9322,4.794022,-4.913214,H3
12:23:20,23/04/2014 12:23,6,398.8474,4.442223,-3.761075,H3
12:24:20,23/04/2014 12:24,3,773.4385,8.333413,-36.24413,H3
12:24:40,23/04/2014 12:24,4,322.6166,3.47742,-35.85964,H3
12:25:00,23/04/2014 12:25,5,431.2221,4.797045,-4.955216,H3
12:25:20,23/04/2014 12:25,6,399.0195,4.444016,-3.788776,H3
