TIME,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
13:16:20,21/04/2014 13:16,3,773.3934,8.332248,-36.32278,H3
13:16:40,21/04/2014 13:16,4,322.7324,3.478696,-35.8518,H3
13:17:40,21/04/2014 13:17,13,436.1237,4.85151,-4.967825,H3
13:18:00,21/04/2014 13:18,14,414.1621,4.609418,-4.490124,H3
13:18:20,21/04/2014 13:18,3,773.0538,8.329389,-36.23002,H3
13:18:40,21/04/2014 13:18,4,322.165,3.472081,-35.99022,H3
13:19:40,21/04/2014 13:19,13,436.2478,4.852654,-5.016273,H3
13:20:00,21/04/2014 13:20,14,414.4779,4.612603,-4.561099,H3
13:20:20,21/04/2014 13:20,3,773.2165,8.331889,-36.14358,H3
13:20:40,21/04/2014 13:20,4,322.5089,3.476172,-35.88347,H3
13:21:40,21/04/2014 13:21,13,436.307,4.853589,-4.959774,H3
13:22:00,21/04/2014 13:22,14,414.714,4.615492,-4.5048,H3
13:22:20,21/04/2014 13:22,3,773.6641,8.33549,-36.28505,H3
13:22:40,21/04/2014 13:22,4,322.6229,3.477467,-35.86528,H3
13:23:40,21/04/2014 13:23,13,436.1462,4.851882,-4.942546,H3
13:24:00,21/04/2014 13:24,14,414.6423,4.614649,-4.51409,H3
13:24:20,21/04/2014 13:24,3,772.9767,8.329297,-36.14431,H3
13:24:40,21/04/2014 13:24,4,322.577,3.476861,-35.89597,H3
13:25:40,21/04/2014 13:25,13,436.3877,4.854466,-4.963768,H3
13:26:00,21/04/2014 13:26,14,414.4857,4.61288,-4.520219,H3
13:26:20,21/04/2014 13:26,3,773.5666,8.334519,-36.27575,H3
13:26:40,21/04/2014 13:26,4,322.5438,3.476775,-35.82047,H3
13:27:40,21/04/2014 13:27,13,436.2734,4.853188,-4.96509,H3
13:28:00,21/04/2014 13:28,14,414.1012,4.608882,-4.459104,H3
13:46:20,21/04/2014 13:46,3,773.2134,8.331942,-36.13373,H3
13:46:40,21/04/2014 13:46,4,322.5949,3.47675,-35.98044,H3
13:47:40,21/04/2014 13:47,13,434.0609,4.828533,-4.973931,H3
13:48:00,21/04/2014 13:48,14,407.0274,4.53271,-3.897025,H3
13:48:20,21/04/2014 13:48,3,773.2495,8.331703,-36.20639,H3
13:48:40,21/04/2014 13:48,4,322.5707,3.477201,-35.783,H3
13:49:40,21/04/2014 13:49,13,434.2554,4.830429,-5.029086,H3
13:50:00,21/04/2014 13:50,14,407.009,4.532601,-3.875863,H3
13:50:20,21/04/2014 13:50,3,773.2503,8.331972,-36.17603,H3
13:50:40,21/04/2014 13:50,4,322.5708,3.476671,-35.93032,H3
13:51:40,21/04/2014 13:51,13,434.2985,4.83081,-5.049366,H3
13:52:00,21/04/2014 13:52,14,407.0037,4.53225,-3.94015,H3
