TIME,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
13:02:20,23/04/2014 13:02,3,772.8562,8.328712,-36.06199,H4
13:02:40,23/04/2014 13:02,4,322.3681,3.474689,-35.87433,H4
13:03:40,23/04/2014 13:03,9,424.6476,4.721366,-5.490594,H4
13:04:00,23/04/2014 13:04,10,403.9606,4.492999,-5.12793,H4
13:04:20,23/04/2014 13:04,3,773.5148,8.333279,-36.35468,H4
13:04:40,23/04/2014 13:04,4,322.4453,3.474701,-36.10163,H4
13:05:40,23/04/2014 13:05,9,424.7178,4.722152,-5.489358,H4
13:06:00,23/04/2014 13:06,10,404.6854,4.501251,-5.085655,H4
13:06:20,23/04/2014 13:06,3,773.2556,8.330894,-36.3076,H4
13:06:40,23/04/2014 13:06,4,322.4459,3.475397,-35.91008,H4
13:07:40,23/04/2014 13:07,9,424.7587,4.722899,-5.427828,H4
13:08:00,23/04/2014 13:08,10,405.3676,4.508681,-5.120503,H4
13:08:20,23/04/2014 13:08,3,773.2597,8.332302,-36.14986,H4
13:08:40,23/04/2014 13:08,4,322.6284,3.477162,-35.96614,H4
13:09:40,23/04/2014 13:09,9,424.6747,4.721607,-5.503383,H4
13:10:00,23/04/2014 13:10,10,405.7948,4.513346,-5.139753,H4
13:10:20,23/04/2014 13:10,3,773.5634,8.334508,-36.27303,H4
13:10:40,23/04/2014 13:10,4,322.6282,3.477145,-35.97026,H4
13:11:40,23/04/2014 13:11,9,424.5879,4.720973,-5.433593,H4
13:12:00,23/04/2014 13:12,10,406.0814,4.516799,-5.081326,H4
13:12:20,23/04/2014 13:12,3,773.2473,8.33084,-36.30348,H4
13:12:40,23/04/2014 13:12,4,322.525,3.476479,-35.84652,H4
13:13:40,23/04/2014 13:13,9,424.6944,4.72213,-5.439118,H4
13:14:00,23/04/2014 13:14,10,406.5287,4.521912,-5.051001,H4
13:14:20,23/04/2014 13:14,3,773.3606,8.334049,-36.07346,H4
13:14:40,23/04/2014 13:14,4,322.6195,3.477362,-35.88435,H4
