TIME,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
9:58:20,21/04/2014 9:58,3,773.2846,8.333305,-36.06477,H1
9:58:40,21/04/2014 9:58,4,322.3805,3.475003,-35.82393,H1
9:59:40,21/04/2014 9:59,13,434.8926,4.839055,-4.712661,H1
10:00:00,21/04/2014 10:00,14,399.8309,4.453026,-3.79485,H1
10:00:20,21/04/2014 10:00,3,773.504,8.333787,-36.28252,H1
10:00:40,21/04/2014 10:00,4,322.5346,3.476601,-35.84158,H1
10:01:40,21/04/2014 10:01,13,434.7046,4.835882,-4.9353,H1
10:02:00,21/04/2014 10:02,14,399.6893,4.451058,-3.882264,H1
10:02:20,21/04/2014 10:02,3,773.534,8.334245,-36.26688,H1
10:02:40,21/04/2014 10:02,4,322.6,3.477071,-35.9067,H1
10:03:40,21/04/2014 10:03,13,434.6743,4.835284,-4.988846,H1
10:04:00,21/04/2014 10:04,14,400.4355,4.45945,-3.863906,H1
10:04:20,21/04/2014 10:04,3,773.9007,8.339413,-36.12621,H1
10:04:40,21/04/2014 10:04,4,323.1439,3.482822,-35.93744,H1
10:05:40,21/04/2014 10:05,13,434.6037,4.835229,-4.838592,H1
10:06:00,21/04/2014 10:06,14,399.7895,4.452479,-3.813824,H1
10:06:20,21/04/2014 10:06,3,773.1298,8.329557,-36.30542,H1
10:06:40,21/04/2014 10:06,4,322.295,3.473859,-35.88586,H1
10:07:40,21/04/2014 10:07,13,434.5876,4.835316,-4.78392,H1
10:08:00,21/04/2014 10:08,14,400.1255,4.456164,-3.826697,H1
10:08:20,21/04/2014 10:08,3,773.2977,8.332334,-36.19345,H1
10:08:40,21/04/2014 10:08,4,322.5367,3.476459,-35.88723,H1
10:09:40,21/04/2014 10:09,13,434.6027,4.834868,-4.910503,H1
10:10:00,21/04/2014 10:10,14,400.3658,4.459133,-3.761417,H1
10:38:20,21/04/2014 10:38,3,773.4227,8.33287,-36.28732,H1
10:38:40,21/04/2014 10:38,4,322.4844,3.475853,-35.89874,H1
10:39:40,21/04/2014 10:39,13,434.8347,4.837049,-4.99264,H1
10:40:00,21/04/2014 10:40,14,410.4506,4.570274,-4.018327,H1
10:40:20,21/04/2014 10:40,3,773.2241,8.330722,-36.28809,H1
10:40:40,21/04/2014 10:40,4,322.406,3.47516,-35.85657,H1
10:41:40,21/04/2014 10:41,13,435.0231,4.839333,-4.954113,H1
10:42:00,21/04/2014 10:42,14,410.6885,4.57261,-4.086676,H1
10:42:20,21/04/2014 10:42,3,773.2782,8.332002,-36.20759,H1
10:42:40,21/04/2014 10:42,4,322.5533,3.476501,-35.92511,H1
10:43:40,21/04/2014 10:43,13,434.918,4.838184,-4.949872,H1
10:44:00,21/04/2014 10:44,14,410.7317,4.573411,-4.016733,H1
10:44:20,21/04/2014 10:44,3,773.479,8.33462,-36.1549,H1
10:44:40,21/04/2014 10:44,4,322.5799,3.477248,-35.79758,H1
10:45:40,21/04/2014 10:45,13,434.9817,4.838355,-5.060593,H1
10:46:00,21/04/2014 10:46,14,410.7959,4.573655,-4.119615,H1
10:46:20,21/04/2014 10:46,3,773.3276,8.332432,-36.21952,H1
10:46:40,21/04/2014 10:46,4,322.6193,3.477025,-35.9772,H1
10:47:40,21/04/2014 10:47,13,435.0204,4.839288,-4.957032,H1
10:48:00,21/04/2014 10:48,14,410.7953,4.573624,-4.124725,H1
10:48:20,21/04/2014 10:48,3,773.4727,8.332961,-36.33887,H1
10:48:40,21/04/2014 10:48,4,322.6373,3.476878,-36.07147,H1
10:49:40,21/04/2014 10:49,13,435.1056,4.83965,-5.077744,H1
10:50:00,21/04/2014 10:50,14,410.8632,4.574419,-4.116144,H1
11:00:20,21/04/2014 11:00,3,773.9899,8.340818,-36.07463,H1
11:00:40,21/04/2014 11:00,4,323.1014,3.483174,-35.71302,H1
11:01:40,21/04/2014 11:01,13,434.8926,4.839055,-4.712661,H1
11:02:00,21/04/2014 11:02,14,397.5136,4.427344,-3.766395,H1
11:02:20,21/04/2014 11:02,3,773.2023,8.331324,-36.1914,H1
11:02:40,21/04/2014 11:02,4,322.4694,3.475294,-36.00903,H1
11:03:40,21/04/2014 11:03,13,434.7046,4.835882,-4.9353,H1
11:04:00,21/04/2014 11:04,14,397.0257,4.422323,-3.673195,H1
11:04:20,21/04/2014 11:04,3,773.1647,8.330086,-36.28771,H1
11:04:40,21/04/2014 11:04,4,322.3536,3.475414,-35.62968,H1
11:05:40,21/04/2014 11:05,13,434.6743,4.835284,-4.988846,H1
11:06:00,21/04/2014 11:06,14,396.6044,4.417147,-3.782304,H1
11:06:20,21/04/2014 11:06,3,773.3,8.332383,-36.19086,H1
11:06:40,21/04/2014 11:06,4,322.6048,3.477196,-35.8862,H1
11:07:40,21/04/2014 11:07,13,434.6037,4.835229,-4.838592,H1
11:08:00,21/04/2014 11:08,14,396.7434,4.419538,-3.592262,H1
11:08:20,21/04/2014 11:08,3,773.3892,8.333945,-36.12108,H1
11:08:40,21/04/2014 11:08,4,322.5656,3.476811,-35.87605,H1
11:09:40,21/04/2014 11:09,13,434.5876,4.835316,-4.78392,H1
11:10:00,21/04/2014 11:10,14,396.8593,4.421072,-3.537556,H1
11:10:20,21/04/2014 11:10,3,773.3554,8.334175,-36.05236,H1
11:10:40,21/04/2014 11:10,4,322.5764,3.477411,-35.74177,H1
11:11:40,21/04/2014 11:11,13,434.6027,4.834868,-4.910503,H1
11:12:00,21/04/2014 11:12,14,396.8848,4.420908,-3.638381,H1
