TIME,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
9:55:00,25/10/2013 9:55,3,773.0313,8.329067,-36.23938,H4
9:55:20,25/10/2013 9:55,4,322.2138,3.473544,-35.73021,H4
9:55:40,25/10/2013 9:55,11,401.309,4.464836,-4.831885,H4
9:56:00,25/10/2013 9:56,12,368.9588,4.108666,-3.923226,H4
9:56:20,25/10/2013 9:56,3,773.299,8.330221,-36.43938,H4
9:56:40,25/10/2013 9:56,4,322.51,3.475655,-36.03027,H4
9:57:00,25/10/2013 9:57,11,401.3472,4.465698,-4.734466,H4
9:57:20,25/10/2013 9:57,12,368.6367,4.106087,-3.678589,H4
9:57:40,25/10/2013 9:57,3,773.2896,8.332769,-36.13295,H4
9:58:00,25/10/2013 9:58,4,322.5424,3.476686,-35.84119,H4
9:58:20,25/10/2013 9:58,11,401.346,4.465326,-4.814272,H4
9:58:40,25/10/2013 9:58,12,368.4808,4.104236,-3.706446,H4
9:59:00,25/10/2013 9:59,3,773.4299,8.331979,-36.39925,H4
9:59:20,25/10/2013 9:59,4,322.5556,3.476186,-36.01931,H4
9:59:40,25/10/2013 9:59,11,401.3344,4.465427,-4.763021,H4
10:00:00,25/10/2013 10:00,12,368.2857,4.102788,-3.530236,H4
10:00:20,25/10/2013 10:00,3,773.2263,8.332188,-36.12129,H4
10:00:40,25/10/2013 10:00,4,322.506,3.476163,-35.87735,H4
10:01:00,25/10/2013 10:01,11,401.3715,4.46583,-4.765193,H4
10:01:20,25/10/2013 10:01,12,368.3474,4.102832,-3.686365,H4
10:15:00,25/10/2013 10:15,3,773.1686,8.329621,-36.34645,H4
10:15:20,25/10/2013 10:15,4,322.3958,3.4744,-36.03714,H4
10:15:40,25/10/2013 10:15,11,400.1679,4.452754,-4.694522,H4
10:16:00,25/10/2013 10:16,12,374.9058,4.17436,-4.049774,H4
10:16:20,25/10/2013 10:16,3,773.3362,8.333335,-36.1256,H4
10:16:40,25/10/2013 10:16,4,322.5879,3.476943,-35.9057,H4
10:17:00,25/10/2013 10:17,11,400.2078,4.452865,-4.769075,H4
10:17:20,25/10/2013 10:17,12,374.0629,4.165596,-3.901198,H4
10:17:40,25/10/2013 10:17,3,773.092,8.330428,-36.15762,H4
10:18:00,25/10/2013 10:18,4,322.4478,3.475756,-35.81632,H4
10:18:20,25/10/2013 10:18,11,399.9839,4.450766,-4.681235,H4
10:18:40,25/10/2013 10:18,12,373.6229,4.160554,-3.935205,H4
10:19:00,25/10/2013 10:19,3,773.3978,8.333576,-36.17454,H4
10:19:20,25/10/2013 10:19,4,322.5648,3.477171,-35.77382,H4
10:19:40,25/10/2013 10:19,11,399.8455,4.44968,-4.579686,H4
10:20:00,25/10/2013 10:20,12,373.3621,4.157594,-3.948752,H4
10:20:20,25/10/2013 10:20,3,773.4055,8.334507,-36.07643,H4
10:20:40,25/10/2013 10:20,4,322.5703,3.477064,-35.8197,H4
10:21:00,25/10/2013 10:21,11,399.8055,4.448529,-4.737659,H4
10:21:20,25/10/2013 10:21,12,373.1762,4.155357,-3.988523,H4
10:21:40,25/10/2013 10:21,3,773.2921,8.332086,-36.21529,H4
10:22:00,25/10/2013 10:22,4,322.5927,3.476703,-35.98691,H4
10:22:20,25/10/2013 10:22,11,399.821,4.448759,-4.724809,H4
10:22:40,25/10/2013 10:22,12,373.0388,4.15376,-4.004606,H4
