Date,campaign,chamber ,leaf,light,licor,pair_id,Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
9/12/2013,2,1,shade,low,H4,y,4,9:35:39,3531.5,0,11.74554139,0.117103146,204.7439749,1.177682315,1.026535016,23.90464973,6,1.420000017,1,2.840000033,24.1002121,23.90464973,24.05417252,400.0932312,375.7262878,17.10816956,19.41693687,57.06195831,64.7625351,300.1121826,325.6885376,149.9856873,100.4961853,-0.146133423,-0.041882515,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500186971,0.001177682,297.0546497,297.2502121,52.11016485,0.028303676,2.977863102,29.63160336,10.21466648,24.00243092,2.995411849,0.112465788,1.951328086,1.044083763,0.070693547,20.57598844,0.544928533,66.06057831,370.14302,0.020962634
9/12/2013,2,1,shade,low,H4,y,5,9:36:59,3612,0,11.84854567,0.120435229,207.5583277,1.200752695,1.01884242,23.88595963,6,1.420000017,1,2.840000033,24.09692955,23.88595963,24.05251884,400.0923767,375.5031128,17.10609436,19.45994759,57.06703949,64.91964722,300.1171265,325.8558655,150.9945068,100.4975281,-0.146133423,-0.041882515,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500195211,0.001200753,297.0359596,297.2469296,52.13693731,0.018614378,2.974519049,29.59793247,10.13798488,23.99144459,2.993435639,0.115535732,1.955676629,1.03775901,0.072634598,20.85909886,0.552747289,66.31483713,369.8708816,0.021243478
9/12/2013,2,1,shade,low,H4,y,6,9:38:20,3692.5,0,11.98190104,0.123672677,209.7417629,1.227209541,1.015100709,23.88269234,6,1.420000017,1,2.840000033,24.10107994,23.88269234,24.05142975,400.2294617,375.3540649,17.08624077,19.49188232,56.98509979,65.00826263,300.1167603,325.7850037,150.5019226,100.4948654,-0.146133423,-0.041882515,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.5001946,0.00122721,297.0326923,297.2510799,52.12559942,0.005631537,2.9739348,29.59290296,10.10102063,23.99188614,2.993515043,0.118511874,1.958834091,1.034680952,0.07451692,21.07797024,0.558783779,66.46815946,369.658443,0.021544616
9/12/2013,2,1,shade,low,H4,y,7,9:39:40,3773,0,11.98950984,0.1270605,213.6238496,1.260902267,1.016255959,23.90903854,6,1.420000017,1,2.840000033,24.10756874,23.90903854,24.0525589,400.1547546,375.2385559,17.05606651,19.52772331,56.86106491,65.10101318,300.1095581,325.6642456,155.819519,100.4926605,-0.146133423,-0.041882515,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500182597,0.001260902,297.0590385,297.2575687,52.10627813,-0.014886147,2.978648828,29.64046143,10.11273812,24.00830364,2.996468697,0.1216193,1.96239287,1.034075827,0.076482884,21.467629,0.569301438,66.51996488,369.5393171,0.021582055
9/12/2013,2,1,shade,low,H4,y,8,9:41:01,3853.5,0,12.07164456,0.130834916,216.7999039,1.298464035,1.017627633,23.93999672,6,1.420000017,1,2.840000033,24.13116264,23.93999672,24.05254364,400.2427368,375.1342468,17.02320862,19.56840706,56.6737442,65.14722443,300.1074829,325.5594788,161.8429871,100.4971313,-0.146133423,-0.041882515,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500179138,0.001298464,297.0899967,297.2811626,52.08951544,-0.035717923,2.984196407,29.69434418,10.12593712,24.03557968,3.001381532,0.125072975,1.966568774,1.034812757,0.078668638,21.78776842,0.577926184,66.57799284,369.3959652,0.0217573
9/12/2013,2,1,shade,high,H4,y,9,9:57:00,4812.5,0,17.84764456,0.192158649,199.239294,2.283783324,1.244348639,24.27406311,6,1.420000017,1,2.840000033,21.95924759,24.27406311,20.44746208,399.444397,362.1028748,13.43075943,17.91557121,50.98839188,68.01448822,300.0618286,948.7328491,346.3096313,100.4873505,0.279922485,0.029644966,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500103048,0.002283783,297.4240631,295.1092476,151.7972525,0.298159708,3.044636922,30.29870833,12.38313711,23.11665535,2.839692455,0.179980874,1.800288283,1.039404172,0.113522228,20.02102876,0.550228424,60.77428701,353.6189593,0.030673635
9/12/2013,2,1,shade,high,H4,y,10,9:58:20,4893,0,17.87855225,0.193676579,200.5528053,2.143214012,1.159873481,23.71801758,6,1.420000017,1,2.840000033,20.83203316,23.71801758,19.1938839,399.4459839,362.1478577,13.55178642,17.76080894,55.12679672,72.2485199,300.0908813,950.3114624,223.5871277,100.4877777,0.279922485,0.029644966,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500151469,0.002143214,296.8680176,293.9820332,152.0498306,0.302249731,2.944617702,29.30324234,11.54243339,22.27502537,2.69834221,0.181311841,1.784744221,0.913597988,0.114369506,20.15310572,0.553787082,62.23645486,353.6492502,0.031463313
9/12/2013,2,1,shade,high,H4,y,11,9:59:41,4973.5,0,17.93550339,0.201475826,205.5918656,2.195426833,1.144880021,23.75841331,6,1.420000017,1,2.840000033,21.42043304,23.75841331,20.53732872,399.3702087,361.9246216,13.67146873,17.98168945,53.63947678,70.55046082,300.1167908,950.5422974,233.3254089,100.485878,0.279922485,0.029644966,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500194651,0.002195427,296.9084133,294.570433,152.0867642,0.346620226,2.951785873,29.37513143,11.39344198,22.58942318,2.750407113,0.188129506,1.806905852,0.94350126,0.118711359,20.65907912,0.568051614,62.90492914,353.3989423,0.031925154
9/12/2013,2,1,shade,high,H4,y,12,10:01:01,5054,0,18.03090279,0.203762851,206.1566139,2.233343222,1.152139749,23.90213585,6,1.420000017,1,2.840000033,21.90577126,23.90213585,21.14842224,399.3912048,361.7233582,13.78080082,18.16522408,52.48534775,69.18379211,300.0769653,950.9630127,261.3084717,100.4817429,0.279922485,0.029644966,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500128276,0.002233343,297.0521358,295.0557713,152.1540786,0.371848228,2.977413124,29.63138416,11.46616009,22.90395355,2.803371454,0.190122071,1.825273375,0.978098079,0.119980902,20.71497586,0.56992895,63.01049473,353.1523305,0.032171276
9/12/2013,2,1,shade,high,H4,y,13,10:02:22,5134.5,0,18.09340339,0.205485416,206.5420094,2.238263495,1.145493974,23.93312263,6,1.420000017,1,2.840000033,21.91727066,23.93312263,21.13184357,399.206543,361.4091492,13.89354706,18.28736496,52.87542725,69.59721375,300.0577087,951.135376,229.2925415,100.477562,0.279922485,0.029644966,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500096181,0.002238263,297.0831226,295.0672707,152.1816568,0.366942556,2.98296382,29.68786027,11.40049531,22.92519665,2.806980567,0.191620876,1.837469846,0.969510721,0.12093602,20.75283755,0.571490816,63.30969605,352.8084117,0.032467703
9/12/2013,2,1,sun,high,H4,y,14,10:24:59,6491.5,0,17.1675911,0.172254459,190.1827556,2.072755795,1.250063271,24.56563377,6,1.420000017,1,2.840000033,22.29782486,24.56563377,20.80634499,399.368927,363.5340881,14.3366766,18.40505219,53.27951431,68.39884949,300.0617676,949.9092407,372.0515442,100.4179459,0.551315308,0.002163887,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500102946,0.002072756,297.7156338,295.4478249,151.9854751,0.415873104,3.098260805,30.85365647,12.44860429,23.43172932,2.894250994,0.162404163,1.848197534,1.04605346,0.102343897,19.09776165,0.523149718,60.99942362,355.3734375,0.029467964
