TIME,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
10:46:40,11/12/2013 10:46,3,773.2307,8.331486,-36.208,H4
10:47:00,11/12/2013 10:47,4,322.5659,3.476777,-35.88628,H4
10:47:20,11/12/2013 10:47,7,404.2574,4.498852,-4.563427,H4
10:47:40,11/12/2013 10:47,8,385.9928,4.298775,-3.825606,H4
10:48:00,11/12/2013 10:48,3,773.2781,8.331705,-36.24178,H4
10:48:20,11/12/2013 10:48,4,322.5924,3.4768,-35.95896,H4
10:48:40,11/12/2013 10:48,7,404.3958,4.500612,-4.514585,H4
10:49:00,11/12/2013 10:49,8,386.0314,4.29971,-3.708628,H4
10:49:20,11/12/2013 10:49,3,773.4417,8.333272,-36.26447,H4
10:49:40,11/12/2013 10:49,4,322.5676,3.476988,-35.83284,H4
10:50:00,11/12/2013 10:50,7,404.3927,4.500473,-4.537702,H4
10:50:20,11/12/2013 10:50,8,385.7053,4.29598,-3.731157,H4
10:50:40,11/12/2013 10:50,3,773.3163,8.332875,-36.15411,H4
10:51:00,11/12/2013 10:51,4,322.6461,3.47755,-35.91179,H4
10:51:20,11/12/2013 10:51,7,403.6961,4.492678,-4.547354,H4
10:51:40,11/12/2013 10:51,8,385.3203,4.291507,-3.774074,H4
10:52:00,11/12/2013 10:52,3,773.5385,8.334279,-36.26859,H4
10:52:20,11/12/2013 10:52,4,322.6474,3.477633,-35.89246,H4
10:52:40,11/12/2013 10:52,7,403.7991,4.494426,-4.413987,H4
10:53:00,11/12/2013 10:53,8,385.4048,4.292899,-3.66958,H4
10:53:20,11/12/2013 10:53,3,773.3365,8.333495,-36.10752,H4
10:53:40,11/12/2013 10:53,4,322.5698,3.477266,-35.7622,H4
10:54:00,11/12/2013 10:54,7,403.993,4.496344,-4.46724,H4
10:54:20,11/12/2013 10:54,8,385.5385,4.294403,-3.666023,H4
10:54:40,11/12/2013 10:54,3,773.2478,8.332839,-36.07284,H4
10:55:00,11/12/2013 10:55,4,322.5636,3.477283,-35.73903,H4
10:55:20,11/12/2013 10:55,7,404.0852,4.497512,-4.435811,H4
10:55:40,11/12/2013 10:55,8,385.6542,4.295418,-3.729632,H4
10:56:00,11/12/2013 10:56,3,773.2996,8.332578,-36.16773,H4
10:56:20,11/12/2013 10:56,4,322.6265,3.477127,-35.97015,H4
10:56:40,11/12/2013 10:56,7,404.2405,4.499196,-4.445799,H4
10:57:00,11/12/2013 10:57,8,385.7306,4.296298,-3.72276,H4
11:12:00,11/12/2013 11:12,3,773.3201,8.331488,-36.3193,H4
11:12:20,11/12/2013 11:12,4,322.5574,3.476439,-35.95452,H4
11:12:40,11/12/2013 11:12,7,400.5344,4.458147,-4.401035,H4
11:13:00,11/12/2013 11:13,8,370.4503,4.128089,-3.243719,H4
11:13:20,11/12/2013 11:13,3,773.3102,8.331838,-36.26638,H4
11:13:40,11/12/2013 11:13,4,322.5497,3.476667,-35.86819,H4
11:14:00,11/12/2013 11:14,7,400.7911,4.460836,-4.438535,H4
11:14:20,11/12/2013 11:14,8,370.6009,4.129732,-3.252285,H4
11:14:40,11/12/2013 11:14,3,773.2092,8.331643,-36.16308,H4
11:15:00,11/12/2013 11:15,4,322.5291,3.476571,-35.83357,H4
11:15:20,11/12/2013 11:15,7,400.9385,4.462955,-4.331791,H4
11:15:40,11/12/2013 11:15,8,370.8171,4.132225,-3.232133,H4
11:16:00,11/12/2013 11:16,3,773.4009,8.333294,-36.21112,H4
11:16:20,11/12/2013 11:16,4,322.6348,3.477457,-35.90376,H4
11:16:40,11/12/2013 11:16,7,401.3027,4.466765,-4.386321,H4
11:17:00,11/12/2013 11:17,8,370.9314,4.133724,-3.177577,H4
11:17:20,11/12/2013 11:17,3,773.4828,8.333588,-36.27919,H4
11:17:40,11/12/2013 11:17,4,322.5895,3.477098,-35.86777,H4
11:18:00,11/12/2013 11:18,7,401.3709,4.467595,-4.370483,H4
11:18:20,11/12/2013 11:18,8,370.9707,4.13369,-3.291396,H4
11:18:40,11/12/2013 11:18,3,773.334,8.332419,-36.22882,H4
11:19:00,11/12/2013 11:19,4,322.6335,3.476859,-36.06563,H4
11:19:20,11/12/2013 11:19,7,401.3166,4.466771,-4.419343,H4
11:19:40,11/12/2013 11:19,8,370.7365,4.131479,-3.195314,H4
11:20:00,11/12/2013 11:20,3,773.4684,8.333325,-36.29164,H4
11:20:20,11/12/2013 11:20,4,322.6065,3.477065,-35.92762,H4
11:20:40,11/12/2013 11:20,7,401.0805,4.464177,-4.41167,H4
11:21:00,11/12/2013 11:21,8,370.5999,4.129838,-3.224077,H4
11:21:20,11/12/2013 11:21,3,773.3129,8.331825,-36.27129,H4
11:21:40,11/12/2013 11:21,4,322.5695,3.476623,-35.93962,H4
11:22:00,11/12/2013 11:22,7,401.1498,4.465395,-4.312145,H4
11:22:20,11/12/2013 11:22,8,370.7071,4.131276,-3.165294,H4
