TIME,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
8:53:20,11/12/2013 8:53,3,773.5329,8.33419,-36.27193,H4
8:53:40,11/12/2013 8:53,4,322.7065,3.477974,-35.97454,H4
8:54:00,11/12/2013 8:54,9,402.9035,4.483156,-4.703141,H4
8:54:20,11/12/2013 8:54,10,404.3426,4.498933,-4.755095,H4
8:54:40,11/12/2013 8:54,3,773.5614,8.333426,-36.39568,H4
8:55:00,11/12/2013 8:55,4,322.6787,3.47783,-35.93155,H4
8:55:20,11/12/2013 8:55,9,403.6257,4.49141,-4.654508,H4
8:55:40,11/12/2013 8:55,10,404.2638,4.49849,-4.659006,H4
9:14:40,11/12/2013 9:14,3,773.4789,8.335641,-36.0369,H4
9:15:00,11/12/2013 9:15,4,322.5359,3.476915,-35.75843,H4
9:15:20,11/12/2013 9:15,9,403.8143,4.493878,-4.572993,H4
9:15:40,11/12/2013 9:15,10,384.5974,4.283959,-3.656945,H4
9:16:00,11/12/2013 9:16,3,773.3949,8.333111,-36.22495,H4
9:16:20,11/12/2013 9:16,4,322.6143,3.477215,-35.90965,H4
9:16:40,11/12/2013 9:16,9,403.1679,4.486626,-4.585763,H4
9:17:00,11/12/2013 9:17,10,384.1914,4.279085,-3.738918,H4
9:17:20,11/12/2013 9:17,3,773.5298,8.333749,-36.31905,H4
9:17:40,11/12/2013 9:17,4,322.6507,3.477321,-35.98869,H4
9:18:00,11/12/2013 9:18,9,403.3127,4.488402,-4.549414,H4
9:18:20,11/12/2013 9:18,10,383.9662,4.276822,-3.682001,H4
9:18:40,11/12/2013 9:18,3,773.5785,8.332468,-36.5279,H4
9:19:00,11/12/2013 9:19,4,322.6425,3.477121,-36.01981,H4
9:19:20,11/12/2013 9:19,9,403.4513,4.490059,-4.523993,H4
9:19:40,11/12/2013 9:19,10,384.1016,4.278921,-3.544156,H4
9:40:00,11/12/2013 9:40,3,773.3859,8.331729,-36.37335,H4
9:40:20,11/12/2013 9:40,4,322.5458,3.476411,-35.92768,H4
9:40:40,11/12/2013 9:40,9,401.5494,4.468878,-4.527286,H4
9:41:00,11/12/2013 9:41,10,361.9104,4.033585,-3.080762,H4
9:41:20,11/12/2013 9:41,3,773.4197,8.332172,-36.36438,H4
9:41:40,11/12/2013 9:41,4,322.5535,3.476448,-35.94032,H4
9:42:00,11/12/2013 9:42,9,401.45,4.467884,-4.502086,H4
9:42:20,11/12/2013 9:42,10,361.5731,4.029958,-3.047922,H4
9:42:40,11/12/2013 9:42,3,773.2357,8.330813,-36.29214,H4
9:43:00,11/12/2013 9:43,4,322.5397,3.475965,-36.03317,H4
9:43:20,11/12/2013 9:43,9,400.6977,4.460145,-4.360605,H4
9:43:40,11/12/2013 9:43,10,361.019,4.024185,-2.948162,H4
9:44:00,11/12/2013 9:44,3,773.3806,8.334131,-36.08895,H4
9:44:20,11/12/2013 9:44,4,322.5803,3.477277,-35.79052,H4
9:44:40,11/12/2013 9:44,9,400.6379,4.459101,-4.445177,H4
9:45:00,11/12/2013 9:45,10,360.6338,4.01955,-3.032734,H4
9:45:20,11/12/2013 9:45,3,773.5062,8.333965,-36.26472,H4
9:45:40,11/12/2013 9:45,4,322.6057,3.477046,-35.93055,H4
9:46:00,11/12/2013 9:46,9,400.6109,4.458954,-4.4109,H4
9:46:20,11/12/2013 9:46,10,360.6313,4.019487,-3.041495,H4
10:04:00,11/12/2013 10:04,3,773.2696,8.331974,-36.20008,H4
10:04:20,11/12/2013 10:04,4,322.5059,3.47579,-35.98075,H4
10:04:40,11/12/2013 10:04,9,401.7151,4.471577,-4.336708,H4
10:05:00,11/12/2013 10:05,10,366.5978,4.084969,-3.290279,H4
10:05:20,11/12/2013 10:05,3,773.3575,8.331468,-36.36821,H4
10:05:40,11/12/2013 10:05,4,322.5285,3.476088,-35.9655,H4
10:06:00,11/12/2013 10:06,9,401.7859,4.472315,-4.347954,H4
10:06:20,11/12/2013 10:06,10,366.476,4.083098,-3.415374,H4
10:06:40,11/12/2013 10:06,3,773.4874,8.332348,-36.4283,H4
10:07:00,11/12/2013 10:07,4,322.5619,3.476724,-35.88918,H4
10:07:20,11/12/2013 10:07,9,401.2679,4.466317,-4.399763,H4
10:07:40,11/12/2013 10:07,10,365.9384,4.077489,-3.32254,H4
10:08:00,11/12/2013 10:08,3,773.3207,8.332116,-36.24737,H4
10:08:20,11/12/2013 10:08,4,322.6105,3.476812,-36.00997,H4
10:08:40,11/12/2013 10:08,9,400.8416,4.462115,-4.278323,H4
10:09:00,11/12/2013 10:09,10,365.1522,4.069263,-3.191529,H4
10:09:20,11/12/2013 10:09,3,773.327,8.333163,-36.13412,H4
10:09:40,11/12/2013 10:09,4,322.4877,3.476571,-35.70966,H4
10:10:00,11/12/2013 10:10,9,400.8149,4.461691,-4.306719,H4
10:10:20,11/12/2013 10:10,10,364.9014,4.065717,-3.375567,H4
