TIME,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
15:21:20,11/12/2013 15:21,3,773.3965,8.333585,-36.17205,H2
15:21:40,11/12/2013 15:21,4,322.583,3.476824,-35.92447,H2
15:22:00,11/12/2013 15:22,15,403.8629,4.493351,-4.809389,H2
15:22:20,11/12/2013 15:22,16,368.8544,4.107979,-3.807872,H2
15:22:40,11/12/2013 15:22,3,773.4086,8.332964,-36.25881,H2
15:23:00,11/12/2013 15:23,4,322.6158,3.477085,-35.95014,H2
15:23:20,11/12/2013 15:23,15,403.6967,4.491611,-4.785328,H2
15:23:40,11/12/2013 15:23,16,368.2441,4.101309,-3.776961,H2
15:24:00,11/12/2013 15:24,3,773.5199,8.333761,-36.30525,H2
15:24:20,11/12/2013 15:24,4,322.5959,3.477224,-35.85211,H2
15:24:40,11/12/2013 15:24,15,403.5837,4.490332,-4.790228,H2
15:25:00,11/12/2013 15:25,16,367.83,4.096755,-3.762918,H2
15:25:20,11/12/2013 15:25,3,773.4001,8.333383,-36.19981,H2
15:25:40,11/12/2013 15:25,4,322.6303,3.477107,-35.987,H2
15:26:00,11/12/2013 15:26,15,403.6216,4.490833,-4.772364,H2
15:26:20,11/12/2013 15:26,16,367.5216,4.093513,-3.71583,H2
15:26:40,11/12/2013 15:26,3,773.5269,8.333879,-36.3004,H2
15:27:00,11/12/2013 15:27,4,322.5996,3.47733,-35.83361,H2
15:27:20,11/12/2013 15:27,15,403.6317,4.490686,-4.829812,H2
15:27:40,11/12/2013 15:27,16,367.2395,4.090248,-3.74585,H2
15:28:00,11/12/2013 15:28,3,773.3459,8.332103,-36.2804,H2
15:28:20,11/12/2013 15:28,4,322.6188,3.476983,-35.9873,H2
15:28:40,11/12/2013 15:28,15,403.6441,4.490992,-4.792834,H2
15:29:00,11/12/2013 15:29,16,366.9828,4.087486,-3.722444,H2
15:29:20,11/12/2013 15:29,3,773.4897,8.333909,-36.25063,H2
15:29:40,11/12/2013 15:29,4,322.6244,3.477241,-35.93242,H2
15:30:00,11/12/2013 15:30,15,403.4807,4.489178,-4.7919,H2
15:30:20,11/12/2013 15:30,16,366.69,4.084513,-3.651946,H2
15:30:40,11/12/2013 15:30,3,773.4312,8.333333,-36.24417,H2
15:31:00,11/12/2013 15:31,4,322.5789,3.476977,-35.86962,H2
15:31:20,11/12/2013 15:31,15,403.5982,4.490021,-4.894786,H2
15:31:40,11/12/2013 15:31,16,366.5078,4.082026,-3.763739,H2
