flux_campaign,day,Date,time,RECORD,SiteOutput,SiteCount_Avg,ConcA_Avg,ConcB_Avg,TGApressure_Avg,SamplePress_Avg,BypassPress_Avg,ExcessFlow_Avg,SampleFlow_Avg,One_Tot,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg
1,day_1,18/10/2013,8:39:40 AM,41,5,150.5,386.4958,4.33134,20.00014,400.0005,461.8745,92.04224,197.2391,100,387.6825,4.295661,-8.885482
1,day_1,18/10/2013,8:40:00 AM,42,6,150.5,392.1468,4.387655,19.99906,400.0013,462.8506,69.53993,197.3206,100,393.3285,4.351635,-10.38356
1,day_1,18/10/2013,8:40:20 AM,43,7,150.5,386.0316,4.326549,20.00307,399.9999,461.964,89.51124,197.616,100,387.261,4.291369,-8.79842
1,day_1,18/10/2013,8:40:40 AM,44,8,150.5,392.2211,4.3836,20.00067,399.9996,462.5771,73.83964,197.967,100,393.3989,4.347654,-11.46557
1,day_1,18/10/2013,8:41:00 AM,45,13,150.5,385.2205,4.316121,20.00256,400.0005,462.2981,80.05759,197.1424,100,386.4511,4.281003,-9.120437
1,day_1,18/10/2013,8:41:20 AM,46,14,150.5,385.1391,4.310178,19.99785,399.9994,461.4891,97.90505,197.2081,100,386.3722,4.275137,-10.27591
1,day_1,18/10/2013,8:41:40 AM,47,9,150.5,383.0053,4.29388,19.99953,400.0006,462.1524,83.35713,197.2879,100,384.2395,4.25892,-8.557793
1,day_1,18/10/2013,8:42:00 AM,48,10,150.5,389.3931,4.357334,20.00374,399.9988,463.4554,56.69579,197.4422,100,390.5855,4.32163,-10.30498
1,day_1,18/10/2013,8:42:20 AM,49,15,150.5,384.5431,4.310233,19.99872,400.0013,461.9822,88.69199,197.1407,100,385.7629,4.275086,-8.72461
1,day_1,18/10/2013,8:42:40 AM,50,16,150.5,387.4214,4.336529,20.00203,400.0002,461.6353,97.44423,197.3301,100,388.6237,4.301061,-10.04331
1,day_1,18/10/2013,8:43:00 AM,51,17,150.5,385.8506,4.324729,19.99884,400.001,461.6487,99.54756,196.9369,100,387.0749,4.289481,-8.758206
1,day_1,18/10/2013,8:43:20 AM,52,18,150.5,400.156,4.466066,19.9925,400.0016,462.0268,91.10155,197.0246,100,401.2717,4.429051,-12.71607
1,day_1,18/10/2013,8:43:40 AM,53,3,150.5,775.2696,8.419056,20.00009,400.0264,479.8747,123.0208,197.0447,100,773.5901,8.331819,-36.61735
1,day_1,18/10/2013,8:44:00 AM,54,4,150.5,320.6567,3.497704,20.00068,400.0011,481.1643,129.0632,197.3403,100,322.3669,3.472974,-36.34615
1,day_1,18/10/2013,8:44:20 AM,55,5,150.5,386.5058,4.3307,20.00346,399.984,463.9286,92.12994,197.0309,100,387.9142,4.299303,-8.638189
1,day_1,18/10/2013,8:44:40 AM,56,6,150.5,393.2068,4.397976,19.99928,399.9937,463.9377,69.64142,197.1472,100,394.5591,4.365708,-10.27952
1,day_1,18/10/2013,8:45:00 AM,57,7,150.5,385.5138,4.320137,20.00498,399.9949,462.5939,89.6832,197.4389,100,386.9454,4.289032,-8.530127
1,day_1,18/10/2013,8:45:20 AM,58,8,150.5,394.9369,4.412739,20.00294,399.9998,462.9757,73.91896,197.8699,100,396.2684,4.380147,-11.28949
1,day_1,18/10/2013,8:45:40 AM,59,13,150.5,393.6936,4.407455,20.00021,399.9965,462.6452,79.99237,197.1489,100,395.1023,4.375694,-9.379192
1,day_1,18/10/2013,8:46:00 AM,60,14,150.5,382.3429,4.27893,20.00111,400.0011,461.8453,97.8488,197.2478,100,383.7928,4.24825,-9.890665
1,day_1,18/10/2013,8:46:20 AM,61,9,150.5,386.1963,4.327454,19.9985,400.0003,462.4629,83.37311,197.3318,100,387.5933,4.295938,-8.593596
1,day_1,18/10/2013,8:46:40 AM,62,10,150.5,391.2691,4.37705,19.99834,399.9995,463.7485,56.82249,197.5045,100,392.6396,4.345044,-10.14848
1,day_1,18/10/2013,8:47:00 AM,63,15,150.5,387.4344,4.341033,19.99756,399.9989,462.265,88.62082,197.2476,100,388.834,4.309452,-8.648229
1,day_1,18/10/2013,8:47:20 AM,64,16,150.5,390.5782,4.369791,19.99872,399.9998,461.8603,97.33086,197.3977,100,391.9573,4.33791,-10.05365
1,day_1,18/10/2013,8:47:40 AM,65,17,150.5,385.5469,4.319932,19.99671,399.9998,461.7661,99.58349,197.0417,100,386.9604,4.288671,-8.652014
1,day_1,18/10/2013,8:48:00 AM,66,18,150.5,399.3092,4.456173,19.99458,400.0007,462.1423,91.07384,197.1155,100,400.6056,4.423027,-12.41949
1,day_1,18/10/2013,8:48:20 AM,67,5,150.5,387.325,4.339309,20.00138,400.0034,462.0722,91.98529,197.1356,100,388.7175,4.307732,-8.747259
1,day_1,18/10/2013,8:48:40 AM,68,6,150.5,394.981,4.416084,19.99517,399.9994,463.0301,69.5778,197.2068,100,396.3288,4.383646,-10.65049
1,day_1,18/10/2013,8:49:00 AM,69,7,150.5,386.9368,4.334312,20.00454,400.0001,462.1578,89.61257,197.4102,100,388.3473,4.302921,-8.910094
1,day_1,18/10/2013,8:49:20 AM,70,8,150.5,397.7714,4.441685,20.00223,399.9973,462.7829,73.89664,197.8539,100,399.0794,4.408773,-11.83745
1,day_1,18/10/2013,8:49:40 AM,71,13,150.5,393.3112,4.401161,20.00783,400,462.4988,79.93692,197.1303,100,394.6933,4.369141,-9.83802
1,day_1,18/10/2013,8:50:00 AM,72,14,150.5,386.8969,4.326262,19.99913,399.9992,461.7304,97.78004,197.2433,100,388.309,4.294975,-10.64269
1,day_1,18/10/2013,8:50:20 AM,73,9,150.5,385.99,4.323781,19.99917,400.0004,462.3578,83.36955,197.2674,100,387.4121,4.292537,-8.915362
1,day_1,18/10/2013,8:50:40 AM,74,10,150.5,392.4181,4.38764,20.00052,400.1922,463.6169,56.57349,197.4856,100,393.7824,4.355529,-10.63943
1,day_1,18/10/2013,8:51:00 AM,75,15,150.5,384.2548,4.304873,20.00104,399.9991,462.1187,88.58749,197.2324,100,385.673,4.273745,-8.804804
1,day_1,18/10/2013,8:51:20 AM,76,16,150.5,393.1884,4.396759,20.00117,399.9969,461.756,97.35966,197.4048,100,394.5438,4.364515,-10.51169
1,day_1,18/10/2013,8:51:40 AM,77,17,150.5,386.1271,4.325891,19.99813,399.9995,461.6796,99.56823,197.0929,100,387.5416,4.29461,-8.768003
1,day_1,18/10/2013,8:52:00 AM,78,18,150.5,399.1723,4.454089,20.0005,400.0004,462.0376,91.02815,197.2257,100,400.4725,4.421022,-12.5391
1,day_1,18/10/2013,8:52:20 AM,79,3,150.5,776.4354,8.431403,20.00069,400.0272,479.7527,122.2991,197.301,100,774.5803,8.345701,-36.24549
1,day_1,18/10/2013,8:52:40 AM,80,4,150.5,321.804,3.509231,20.00018,399.994,480.959,129.1662,197.5948,100,323.7551,3.488698,-36.13383
1,day_1,18/10/2013,8:53:00 AM,81,5,150.5,387.6627,4.343362,20.00391,399.9835,463.6412,91.85376,197.3437,100,387.9209,4.300293,-8.426527
1,day_1,18/10/2013,8:53:20 AM,82,6,150.5,395.2152,4.418467,19.99868,399.9925,463.5934,69.40003,197.4316,100,395.3994,4.374261,-10.44814
1,day_1,18/10/2013,8:53:40 AM,83,7,150.5,385.8818,4.32345,20.00327,399.9921,462.2173,89.2766,197.8737,100,386.1614,4.280664,-8.455546
1,day_1,18/10/2013,8:54:00 AM,84,8,150.5,395.6706,4.419522,19.99447,399.9968,462.6068,73.66651,198.1767,100,395.8674,4.37548,-11.34243
1,day_1,18/10/2013,8:54:20 AM,85,13,150.5,1307.662,14.26656,20.00202,399.9998,462.2221,79.7025,197.5329,100,1300.176,14.09052,-30.61783
1,day_1,18/10/2013,8:54:40 AM,86,14,150.5,386.7891,4.325354,20.0021,399.9995,461.382,97.54555,197.5708,100,387.0604,4.282541,-10.32452
1,day_1,18/10/2013,8:55:00 AM,87,9,150.5,383.3172,4.295344,20.00064,400,461.9788,83.3047,197.4248,100,383.6337,4.253111,-8.346578
1,day_1,18/10/2013,8:55:20 AM,88,10,150.5,392.5639,4.389016,20.00156,400.0023,463.2133,56.53574,197.542,100,392.7892,4.345391,-10.44648
1,day_1,18/10/2013,8:55:40 AM,89,15,150.5,384.9483,4.312591,20.00075,400.0009,461.7732,88.51549,197.3544,100,385.2238,4.26986,-8.551014
1,day_1,18/10/2013,8:56:00 AM,90,16,150.5,392.6056,4.389998,19.99879,399.9995,461.3665,97.25719,197.5177,100,392.8256,4.346288,-10.33397
1,day_1,18/10/2013,8:56:20 AM,91,17,150.5,384.5656,4.307733,19.99876,400.0009,461.2777,99.4652,197.0654,100,384.8513,4.265141,-8.687708
1,day_1,18/10/2013,8:56:40 AM,92,18,150.5,396.6408,4.424815,20.00018,400.0032,461.6704,91.01996,197.0915,100,396.8282,4.380665,-12.5673
1,day_1,18/10/2013,8:57:00 AM,93,5,150.5,384.5374,4.307187,20.00127,399.9988,461.5319,91.95264,197.1973,100,384.825,4.26458,-8.750742
1,day_1,18/10/2013,8:57:20 AM,94,6,150.5,394.2372,4.407058,19.99696,400.0004,462.472,69.4113,197.3186,100,394.3935,4.36261,-10.56642
1,day_1,18/10/2013,8:57:40 AM,95,7,150.5,384.9568,4.311815,20.00058,400,461.5888,89.33698,197.6734,100,385.2408,4.269194,-8.749307
1,day_1,18/10/2013,8:58:00 AM,96,8,150.5,394.7141,4.407427,19.99679,400,462.2225,73.78183,197.9385,100,394.9163,4.363522,-11.66976
1,day_1,18/10/2013,8:58:20 AM,97,13,150.5,1211.203,13.21759,20.00081,399.9992,462.0251,79.78836,197.3789,100,1211.337,13.12874,-30.13981
1,day_1,18/10/2013,8:58:40 AM,98,14,150.5,388.2295,4.339771,20.00543,399.9993,461.257,97.72862,197.3643,100,388.4841,4.296763,-10.67704
1,day_1,18/10/2013,8:59:00 AM,99,9,150.5,385.4381,4.31826,19.99983,399.9989,461.9308,83.26597,197.4328,100,385.7149,4.275524,-8.49964
1,day_1,18/10/2013,8:59:20 AM,100,10,150.5,394.7863,4.413156,19.99676,400.0001,463.2198,56.46813,197.6537,100,394.9907,4.369168,-10.57743
1,day_1,18/10/2013,8:59:40 AM,101,15,150.5,385.9801,4.323995,20.00359,399.9969,461.7578,88.60258,197.4572,100,386.2498,4.281177,-8.563878
1,day_1,18/10/2013,9:00:00 AM,102,16,150.5,394.1105,4.405773,20.0031,399.998,461.3832,97.35354,197.6088,100,394.317,4.361914,-10.53249
1,day_1,18/10/2013,9:00:20 AM,103,17,150.5,384.9705,4.312643,20.00184,400.0008,461.4206,99.45023,197.2518,100,385.2539,4.269958,-8.605611
1,day_1,18/10/2013,9:00:40 AM,104,18,150.5,396.5794,4.424109,19.99801,400.0009,461.8897,90.94323,197.3034,100,396.7686,4.380013,-12.5661
1,day_1,18/10/2013,9:01:00 AM,105,3,150.5,774.7988,8.41,20.00336,400.0309,479.8053,121.6548,197.299,100,771.7915,8.312304,-36.63398
1,day_1,18/10/2013,9:01:20 AM,106,4,150.5,319.9474,3.488243,19.99928,399.9998,481.1227,128.1337,197.5903,100,320.7727,3.456589,-36.12605
1,day_1,18/10/2013,9:01:40 AM,107,5,150.5,385.5754,4.318422,19.99648,399.9838,463.8442,91.87304,197.3818,100,387.6493,4.296344,-8.6431
1,day_1,18/10/2013,9:02:00 AM,108,6,150.5,392.3221,4.385493,19.99845,399.9916,463.8488,69.41775,197.4237,100,394.3483,4.362591,-10.45769
1,day_1,18/10/2013,9:02:20 AM,109,7,150.5,385.523,4.317874,20.00554,399.9957,462.4345,89.4091,197.7181,100,387.6096,4.295949,-8.632973
1,day_1,18/10/2013,9:02:40 AM,110,8,150.5,393.597,4.394506,19.99959,400.0018,462.8556,73.88519,197.9403,100,395.621,4.371591,-11.60591
1,day_1,18/10/2013,9:03:00 AM,111,13,150.5,389.5173,4.359138,20.00101,399.9998,462.4828,79.96387,197.1565,100,391.5773,4.336722,-9.364008
1,day_1,18/10/2013,9:03:20 AM,112,14,150.5,387.4731,4.330596,20.00076,400.0013,461.6525,97.89783,197.1618,100,389.5347,4.308432,-10.66586
1,day_1,18/10/2013,9:03:40 AM,113,9,150.5,385.2226,4.315053,19.99853,400.0013,462.2649,83.22741,197.3971,100,387.3079,4.293143,-8.508472
1,day_1,18/10/2013,9:04:00 AM,114,10,150.5,395.8866,4.423058,19.99973,400,463.5331,56.56921,197.5291,100,397.8766,4.399647,-10.9019
1,day_1,18/10/2013,9:04:20 AM,115,15,150.5,385.6297,4.318993,20.00142,399.9983,462.0998,88.69868,197.2898,100,387.7221,4.297042,-8.668433
1,day_1,18/10/2013,9:04:40 AM,116,16,150.5,394.4071,4.409039,19.99837,399.9986,461.7418,97.46196,197.4659,100,396.4097,4.385772,-10.37266
1,day_1,18/10/2013,9:05:00 AM,117,17,150.5,383.8723,4.300319,20.0042,399.9989,461.6787,99.442,197.2069,100,385.9721,4.278585,-8.450832
1,day_1,18/10/2013,9:05:20 AM,118,18,150.5,397.1308,4.430302,20.00382,400.0004,462.0511,90.98469,197.2853,100,399.1119,4.406797,-12.36083
1,day_1,18/10/2013,9:05:40 AM,119,5,150.5,385.6414,4.319432,19.99932,399.9982,461.965,91.9465,197.3058,100,387.7365,4.297562,-8.585374
1,day_1,18/10/2013,9:06:00 AM,120,6,150.5,391.5286,4.377206,20.0012,400.0002,462.8934,69.54545,197.3467,100,393.5565,4.354447,-10.3176
1,day_1,18/10/2013,9:06:20 AM,121,7,150.5,385.0807,4.313363,20.0033,400.0001,461.9353,89.50558,197.669,100,387.1783,4.291547,-8.545579
1,day_1,18/10/2013,9:06:40 AM,122,8,150.5,392.3858,4.381576,19.99806,400.0006,462.5207,73.84784,198.0184,100,394.4177,4.358842,-11.48177
1,day_1,18/10/2013,9:07:00 AM,123,13,150.5,394.8687,4.417902,20.00033,400.0006,462.2196,79.96387,197.1645,100,396.8772,4.394657,-9.535861
1,day_1,18/10/2013,9:07:20 AM,124,14,150.5,413.8743,4.620772,20.00134,400.0002,461.3944,97.80923,197.2338,100,415.6597,4.594136,-11.36455
1,day_1,18/10/2013,9:07:40 AM,125,9,150.5,384.1805,4.303605,20.00052,400.0023,462.0506,83.32545,197.3425,100,386.275,4.281767,-8.491729
1,day_1,18/10/2013,9:08:00 AM,126,10,150.5,396.7364,4.432754,19.99748,399.9986,463.3306,56.56713,197.425,100,398.7216,4.409184,-10.85844
1,day_1,18/10/2013,9:08:20 AM,127,15,150.5,383.0628,4.291443,19.99885,399.9982,461.8324,88.58115,197.3228,100,385.1776,4.269963,-8.407787
1,day_1,18/10/2013,9:08:40 AM,128,16,150.5,396.12,4.426593,20.00062,399.9998,461.4818,97.33411,197.5479,100,398.1094,4.403158,-10.69118
1,day_1,18/10/2013,9:09:00 AM,129,17,150.5,384.0654,4.303187,19.99934,400.0002,461.4367,99.44009,197.194,100,386.1633,4.281404,-8.288716
1,day_1,18/10/2013,9:09:20 AM,130,18,150.5,397.2381,4.431467,19.99681,399.9999,461.8225,90.96209,197.2537,100,399.2311,4.408116,-12.36026
1,day_1,18/10/2013,9:09:40 AM,131,3,150.5,774.5997,8.406185,20.00487,400.0346,479.6547,121.1417,197.3028,100,773.2183,8.329562,-36.41489
1,day_1,18/10/2013,9:10:00 AM,132,4,150.5,319.949,3.488524,20.00059,399.9987,480.917,127.7399,197.5444,100,322.6201,3.477624,-35.81337
1,day_1,18/10/2013,9:10:20 AM,133,5,150.5,385.6,4.319127,19.99791,399.983,463.6014,91.88791,197.337,100,387.7214,4.297631,-8.530692
1,day_1,18/10/2013,9:10:40 AM,134,6,150.5,391.2198,4.373446,19.99603,399.996,463.5504,69.46466,197.3715,100,393.2947,4.351344,-10.36451
1,day_1,18/10/2013,9:11:00 AM,135,7,150.5,384.9828,4.31234,19.99914,399.9924,462.1963,89.32003,197.823,100,387.0963,4.290806,-8.506659
1,day_1,18/10/2013,9:11:20 AM,136,8,150.5,392.5389,4.382921,19.99846,399.9976,462.6111,73.78972,198.0451,100,394.5906,4.360548,-11.52836
1,day_1,18/10/2013,9:11:40 AM,137,13,150.5,395.0424,4.420361,20.00324,399.9999,462.2829,79.91605,197.3281,100,397.0752,4.397519,-9.385193
1,day_1,18/10/2013,9:12:00 AM,138,14,150.5,419.8004,4.686402,20.00502,400.0014,461.4713,97.77659,197.4458,100,421.6292,4.660285,-11.32922
1,day_1,18/10/2013,9:12:20 AM,139,9,150.5,386.432,4.32824,20.00155,400.0018,462.1489,83.23664,197.5213,100,388.5358,4.306455,-8.577436
1,day_1,18/10/2013,9:12:40 AM,140,10,150.5,397.0265,4.435409,19.99841,400.0035,463.4771,56.75995,197.6438,100,399.0469,4.412413,-10.94112
1,day_1,18/10/2013,9:13:00 AM,141,15,150.5,386.1951,4.325794,20.00346,399.9958,462.0539,88.54791,197.5049,100,388.304,4.304161,-8.513978
1,day_1,18/10/2013,9:13:20 AM,142,16,150.5,399.5447,4.46434,20.00045,400.0009,461.7015,97.28642,197.6263,100,401.5405,4.44095,-10.72636
1,day_1,18/10/2013,9:13:40 AM,143,17,150.5,386.2961,4.326984,20.00066,399.9971,461.6602,99.38528,197.2382,100,388.4029,4.305313,-8.501179
1,day_1,18/10/2013,9:14:00 AM,144,18,150.5,396.5641,4.423738,19.99853,400.0002,461.9661,90.92654,197.2602,100,398.5731,4.400746,-12.38369
1,day_1,18/10/2013,9:14:20 AM,145,5,150.5,386.5084,4.328741,20.00153,399.9995,461.8981,91.89735,197.3633,100,388.6157,4.307062,-8.641635
1,day_1,18/10/2013,9:14:40 AM,146,6,150.5,392.0496,4.381999,19.9971,400.0007,462.8274,69.508,197.355,100,394.1345,4.359957,-10.51839
1,day_1,18/10/2013,9:15:00 AM,147,7,150.5,386.2701,4.326074,19.99807,399.9989,461.9142,89.48213,197.6447,100,388.3735,4.304377,-8.641653
1,day_1,18/10/2013,9:15:20 AM,148,8,150.5,392.7277,4.384533,20.00007,400.0256,462.5772,73.88291,197.9434,100,394.7823,4.36211,-11.65439
1,day_1,18/10/2013,9:15:40 AM,149,13,150.5,393.3069,4.401641,20.00508,399.9995,462.3137,79.95636,197.2428,100,395.363,4.379092,-9.263844
1,day_1,18/10/2013,9:16:00 AM,150,14,150.5,412.8696,4.610796,19.99871,399.9996,461.5508,97.93603,197.2412,100,414.7537,4.58559,-11.04879
1,day_1,18/10/2013,9:16:20 AM,151,9,150.5,385.8925,4.322155,19.99896,399.9984,462.2022,83.31118,197.4214,100,387.9952,4.300431,-8.584978
1,day_1,18/10/2013,9:16:40 AM,152,10,150.5,397.9445,4.445373,19.99476,399.9972,463.5079,56.49092,197.5481,100,399.9537,4.422232,-10.9878
1,day_1,18/10/2013,9:17:00 AM,153,15,150.5,386.9984,4.334252,19.99981,399.9976,462.0464,88.6179,197.403,100,389.0979,4.312479,-8.624876
1,day_1,18/10/2013,9:17:20 AM,154,16,150.5,400.6775,4.47628,20.00314,399.9987,461.6993,97.43193,197.5202,100,402.6691,4.452786,-10.86973
1,day_1,18/10/2013,9:17:40 AM,155,17,150.5,384.6891,4.308973,20.00408,400.0003,461.6519,99.34992,197.2376,100,386.8121,4.287533,-8.535182
1,day_1,18/10/2013,9:18:00 AM,156,18,150.5,396.8253,4.426469,19.99892,399.9993,461.9982,90.93775,197.2761,100,398.8387,4.4035,-12.42376
1,day_1,18/10/2013,9:18:20 AM,157,3,150.5,775.9433,8.420118,19.99562,400.0404,479.8081,120.6048,197.305,100,774.7466,8.347259,-36.27287
1,day_1,18/10/2013,9:18:40 AM,158,4,150.5,320.8952,3.498635,20.00151,400.0112,481.0587,126.9904,197.5158,100,323.5583,3.487343,-35.92237
1,day_1,18/10/2013,9:19:00 AM,159,5,150.5,386.017,4.32267,19.99324,399.9831,463.7719,91.96589,197.2638,100,387.1368,4.290495,-8.682167
1,day_1,18/10/2013,9:19:20 AM,160,6,150.5,392.0043,4.381047,19.99607,399.9943,463.8045,69.58411,197.2849,100,393.009,4.347468,-10.52688
1,day_1,18/10/2013,9:19:40 AM,161,7,150.5,385.7905,4.32045,19.9995,399.9967,462.4832,89.3486,197.7787,100,386.9109,4.288302,-8.610558
1,day_1,18/10/2013,9:20:00 AM,162,8,150.5,391.137,4.367207,20.00037,400.1421,462.9021,73.72247,198.1029,100,392.2058,4.334386,-11.4844
1,day_1,18/10/2013,9:20:20 AM,163,13,150.5,389.8287,4.363512,20.00043,399.9966,462.5122,79.92399,197.199,100,390.9057,4.330709,-9.03831
1,day_1,18/10/2013,9:20:40 AM,164,14,150.5,403.1133,4.503556,19.99791,400,461.6886,97.92184,197.1457,100,404.0692,4.468942,-10.72087
1,day_1,18/10/2013,9:21:00 AM,165,9,150.5,383.9138,4.299625,19.9967,399.9994,462.2867,83.40531,197.2356,100,385.046,4.267696,-8.595736
1,day_1,18/10/2013,9:21:20 AM,166,10,150.5,397.5759,4.439537,20.00258,399.9989,463.5518,56.69302,197.2861,100,398.5814,4.405789,-11.27237
