flux_campaign,day,Date,time,RECORD,SiteOutput,SiteCount_Avg,ConcA_Avg,ConcB_Avg,TGApressure_Avg,SamplePress_Avg,BypassPress_Avg,ExcessFlow_Avg,SampleFlow_Avg,One_Tot,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg
5,day_2,23/03/2014,7:48:00 AM,66,12,150.5,507.1349,5.686641,20.00113,400.0004,420.3412,99.51753,198.465,100,516.5884,5.70581,-12.03281
5,day_2,23/03/2014,7:48:20 AM,67,17,150.5,464.3144,5.214303,19.99591,400.0002,420.5807,94.12388,198.3947,100,473.5509,5.236719,-10.84928
5,day_2,23/03/2014,7:48:40 AM,68,18,150.5,510.7831,5.726539,19.99522,399.9968,420.9072,86.28914,198.4614,100,520.2551,5.745444,-12.18138
5,day_2,23/03/2014,7:49:00 AM,69,9,150.5,462.5444,5.194586,20,400.0016,421.2044,79.09022,198.3565,100,471.7497,5.216953,-10.82023
5,day_2,23/03/2014,7:49:20 AM,70,10,150.5,502.6281,5.63645,19.99622,399.9977,422.2091,57.7838,198.3864,100,512.0632,5.655977,-12.00681
5,day_2,23/03/2014,7:49:40 AM,71,7,150.5,462.3958,5.193367,19.99901,399.9973,420.9601,81.63103,200.9155,100,471.6219,5.215966,-10.73934
5,day_2,23/03/2014,7:50:00 AM,72,8,150.5,502.1476,5.631211,20.00441,399.9989,421.6017,68.7412,199.6396,100,511.5721,5.650736,-11.97458
5,day_2,23/03/2014,7:50:20 AM,73,13,150.5,463.8812,5.209798,20.00059,400.0013,421.3376,76.27086,198.3391,100,473.0934,5.232028,-10.77965
5,day_2,23/03/2014,7:50:40 AM,74,14,150.5,509.5497,5.712778,20.00355,400.0032,420.5984,93.26298,198.4023,100,519.0175,5.731821,-12.17374
5,day_2,23/03/2014,7:51:00 AM,75,5,150.5,456.8676,5.131949,20.00122,399.9995,420.9609,84.99449,198.3308,100,466.0501,5.154767,-10.65834
5,day_2,23/03/2014,7:51:20 AM,76,6,150.5,504.425,5.656834,20.00059,399.9997,421.8588,65.07265,198.3392,100,513.8668,5.676218,-11.95118
5,day_2,23/03/2014,7:51:40 AM,77,11,150.5,467.9163,5.254184,20.00168,399.9992,420.2009,101.194,198.3921,100,477.272,5.277415,-10.93379
5,day_2,23/03/2014,7:52:00 AM,78,12,150.5,504.9757,5.663141,19.99604,400.0013,420.2243,99.53282,198.454,100,514.4211,5.682474,-11.92806
5,day_2,23/03/2014,7:52:20 AM,79,3,150.5,762.8801,8.335882,20.00108,400.0077,438.963,128.6071,197.6331,100,773.6325,8.336773,-36.09737
5,day_2,23/03/2014,7:52:40 AM,80,4,150.5,314.3906,3.446109,20.00183,399.9935,440.5112,132.5596,197.9343,100,322.8612,3.480723,-35.67501
5,day_2,23/03/2014,7:53:00 AM,81,17,150.5,467.3998,5.24866,20.0061,399.996,422.8315,94.16006,198.3179,100,476.3489,5.266747,-11.02043
5,day_2,23/03/2014,7:53:20 AM,82,18,150.5,507.4045,5.689637,20.00118,400.0007,421.9814,86.31291,198.4255,100,516.6268,5.705503,-12.15928
5,day_2,23/03/2014,7:53:40 AM,83,9,150.5,457.6408,5.140854,19.99854,400.0001,421.7511,79.14858,198.2845,100,466.5146,5.159428,-10.74946
5,day_2,23/03/2014,7:54:00 AM,84,10,150.5,500.0819,5.609137,20.00246,399.9998,422.4526,57.85594,198.3031,100,509.2688,5.625536,-11.93209
5,day_2,23/03/2014,7:54:20 AM,85,7,150.5,453.4016,5.093652,20.00438,399.9959,421.0531,81.67918,200.8551,100,462.3397,5.113489,-10.70448
5,day_2,23/03/2014,7:54:40 AM,86,8,150.5,499.2972,5.599805,19.99845,399.9982,421.6282,68.78848,199.5941,100,508.4757,5.616208,-12.03199
5,day_2,23/03/2014,7:55:00 AM,87,13,150.5,457.4778,5.139055,19.9997,399.9993,421.328,76.33384,198.2641,100,466.44,5.15864,-10.7425
5,day_2,23/03/2014,7:55:20 AM,88,14,150.5,505.9846,5.673307,19.99925,399.999,420.5076,93.31568,198.3647,100,515.1969,5.689225,-12.24376
5,day_2,23/03/2014,7:55:40 AM,89,5,150.5,457.686,5.140983,19.99943,399.9989,420.8866,85.07558,198.2494,100,466.649,5.160531,-10.82326
5,day_2,23/03/2014,7:56:00 AM,90,6,150.5,500.9375,5.61835,20.00107,399.9987,421.7802,65.14616,198.2765,100,510.1293,5.634637,-12.0031
5,day_2,23/03/2014,7:56:20 AM,91,11,150.5,456.1267,5.124158,19.99949,399.9998,420.1193,101.2971,198.3004,100,465.106,5.14409,-10.70322
5,day_2,23/03/2014,7:56:40 AM,92,12,150.5,501.1639,5.621253,20.00116,399.9991,420.1492,99.61887,198.3912,100,510.3587,5.637551,-11.93645
5,day_2,23/03/2014,7:57:00 AM,93,17,150.5,459.3238,5.159569,20.00024,399.9995,420.4051,94.18862,198.2709,100,468.2955,5.179022,-10.76912
5,day_2,23/03/2014,7:57:20 AM,94,18,150.5,503.8329,5.651639,20.00279,400.0024,420.7512,86.32545,198.3835,100,513.0364,5.667704,-11.83619
5,day_2,23/03/2014,7:57:40 AM,95,9,150.5,454.3729,5.105714,20.00364,400,421.0506,79.18735,198.2628,100,463.3062,5.12536,-10.47627
5,day_2,23/03/2014,7:58:00 AM,96,10,150.5,497.3837,5.580011,19.99445,400.0002,422.0484,57.88289,198.307,100,506.5584,5.596575,-11.75942
5,day_2,23/03/2014,7:58:20 AM,97,7,150.5,458.4706,5.150433,19.99889,399.9989,420.8038,81.67929,200.8363,100,467.4364,5.169899,-10.69658
5,day_2,23/03/2014,7:58:40 AM,98,8,150.5,496.6363,5.571054,20.00435,400.0003,421.4103,68.78519,199.5931,100,505.8033,5.587658,-11.86083
5,day_2,23/03/2014,7:59:00 AM,99,13,150.5,457.0981,5.134912,20.00372,400,421.1421,76.38795,198.2218,100,466.0604,5.154576,-10.71689
5,day_2,23/03/2014,7:59:20 AM,100,14,150.5,502.4953,5.635209,20.00332,399.9994,420.3443,93.42104,198.3253,100,511.6908,5.65143,-12.08257
5,day_2,23/03/2014,7:59:40 AM,101,5,150.5,455.8842,5.121434,20.00506,400.0002,420.7359,85.09696,198.2283,100,464.8415,5.141141,-10.70786
5,day_2,23/03/2014,8:00:00 AM,102,6,150.5,497.7639,5.583777,19.99951,400.0003,421.6088,65.18037,198.222,100,506.9386,5.6003,-11.84326
5,day_2,23/03/2014,8:00:20 AM,103,11,150.5,464.2362,5.213507,19.99885,399.9995,419.9449,101.2893,198.2997,100,473.2429,5.232605,-10.98281
5,day_2,23/03/2014,8:00:40 AM,104,12,150.5,497.5861,5.581647,19.99569,399.9988,419.9724,99.60447,198.3593,100,506.7551,5.598162,-11.86277
5,day_2,23/03/2014,8:01:00 AM,105,3,150.5,762.5162,8.331948,19.99814,400.008,438.7366,128.7734,197.5416,100,773.0465,8.329556,-36.20164
5,day_2,23/03/2014,8:01:20 AM,106,4,150.5,314.1998,3.444186,19.9995,399.9961,440.2499,132.3991,197.8113,100,322.4305,3.47546,-35.8469
5,day_2,23/03/2014,8:01:40 AM,107,17,150.5,454.2048,5.103114,20.0064,399.9943,422.599,94.17587,198.2195,100,463.4014,5.125588,-10.63552
5,day_2,23/03/2014,8:02:00 AM,108,18,150.5,499.4109,5.602098,20.00059,399.9988,421.745,86.26236,198.3527,100,508.8585,5.621312,-11.87793
5,day_2,23/03/2014,8:02:20 AM,109,9,150.5,455.4579,5.117594,19.99664,399.9994,421.5159,79.2027,198.206,100,464.6261,5.13955,-10.55562
5,day_2,23/03/2014,8:02:40 AM,110,10,150.5,494.0201,5.542572,19.99869,400.004,422.2684,57.89354,198.2462,100,503.4375,5.562164,-11.74685
5,day_2,23/03/2014,8:03:00 AM,111,7,150.5,454.7162,5.109352,20.00148,399.9999,420.8293,81.63782,200.8739,100,463.9138,5.131772,-10.53599
5,day_2,23/03/2014,8:03:20 AM,112,8,150.5,493.223,5.53384,20.00145,399.9985,421.375,68.7608,199.5908,100,502.6349,5.553499,-11.71088
5,day_2,23/03/2014,8:03:40 AM,113,13,150.5,456.8252,5.132617,20.00432,399.9994,421.0862,76.36554,198.163,100,466.0311,5.154844,-10.60321
5,day_2,23/03/2014,8:04:00 AM,114,14,150.5,498.2722,5.589724,20.00107,399.999,420.2755,93.37559,198.3018,100,507.7126,5.609002,-11.81665
5,day_2,23/03/2014,8:04:20 AM,115,5,150.5,456.5055,5.128815,20.00005,399.9993,420.6591,85.08911,198.2032,100,465.7093,5.151036,-10.6507
5,day_2,23/03/2014,8:04:40 AM,116,6,150.5,493.9329,5.54192,19.9937,400.0023,421.5363,65.19677,198.1191,100,503.348,5.561493,-11.69052
5,day_2,23/03/2014,8:05:00 AM,117,11,150.5,457.3647,5.138458,20.00015,399.9992,419.8976,101.3021,198.2396,100,466.5775,5.160651,-10.64861
5,day_2,23/03/2014,8:05:20 AM,118,12,150.5,493.2357,5.534342,20.00624,399.9988,419.9403,99.59174,198.2801,100,502.6454,5.553957,-11.6501
5,day_2,23/03/2014,8:05:40 AM,119,17,150.5,455.9881,5.123699,19.99777,399.9996,420.2036,94.09946,198.1955,100,465.1827,5.145833,-10.53141
5,day_2,23/03/2014,8:06:00 AM,120,18,150.5,495.2329,5.556291,20.00133,400.0008,420.5359,86.2655,198.3003,100,504.6522,5.575777,-11.71286
5,day_2,23/03/2014,8:06:20 AM,121,9,150.5,458.3902,5.149785,19.99811,400.0008,420.8112,79.2015,198.1775,100,467.6079,5.171921,-10.67267
5,day_2,23/03/2014,8:06:40 AM,122,10,150.5,491.1148,5.510529,19.99907,400.0018,421.8261,57.86693,198.2006,100,500.5159,5.530345,-11.66481
5,day_2,23/03/2014,8:07:00 AM,123,7,150.5,459.6368,5.163877,20.00245,399.9988,420.5808,81.61254,200.8186,100,468.8568,5.185915,-10.6382
5,day_2,23/03/2014,8:07:20 AM,124,8,150.5,490.2751,5.501247,19.99748,400.0009,421.2034,68.69771,199.5312,100,499.6691,5.521088,-11.647
5,day_2,23/03/2014,8:07:40 AM,125,13,150.5,458.0724,5.146598,20.00128,399.9997,420.9247,76.37547,198.1356,100,467.2612,5.1685,-10.59347
5,day_2,23/03/2014,8:08:00 AM,126,14,150.5,494.7629,5.550774,20.00002,400,420.145,93.42876,198.2527,100,504.1798,5.57032,-11.75519
5,day_2,23/03/2014,8:08:20 AM,127,5,150.5,457.6116,5.141489,20.0033,400.0001,420.5106,85.08368,198.1422,100,466.8273,5.163694,-10.59498
5,day_2,23/03/2014,8:08:40 AM,128,6,150.5,490.7127,5.506663,20.0004,400.0009,421.4354,65.1994,198.0753,100,500.1046,5.526467,-11.54556
5,day_2,23/03/2014,8:09:00 AM,129,11,150.5,457.9425,5.145369,20.00274,399.999,419.7777,101.2851,198.197,100,467.1675,5.167636,-10.56066
5,day_2,23/03/2014,8:09:20 AM,130,12,150.5,489.4477,5.492673,19.99718,400.0007,419.8105,99.53219,198.2801,100,498.8347,5.512595,-11.51667
5,day_2,23/03/2014,8:09:40 AM,131,3,150.5,762.2595,8.329981,20.00236,400.0071,438.5696,128.7379,197.4344,100,773.1519,8.331485,-36.11002
5,day_2,23/03/2014,8:10:00 AM,132,4,150.5,314.0565,3.442735,20.00374,399.995,440.1062,132.0803,197.7061,100,322.477,3.475945,-35.85106
5,day_2,23/03/2014,8:10:20 AM,133,17,150.5,454.4338,5.105891,19.9975,399.9949,422.4517,94.07753,198.1456,100,463.8021,5.1299,-10.65891
5,day_2,23/03/2014,8:10:40 AM,134,18,150.5,490.3462,5.502542,19.99647,399.9987,421.585,86.19008,198.2664,100,499.9259,5.523964,-11.64003
5,day_2,23/03/2014,8:11:00 AM,135,9,150.5,459.9985,5.167866,19.99983,400.0004,421.3241,79.17767,198.1208,100,469.4471,5.191943,-10.73383
5,day_2,23/03/2014,8:11:20 AM,136,10,150.5,487.9156,5.475289,20.00522,399.9995,422.0539,57.88816,198.1488,100,497.4823,5.496946,-11.64319
5,day_2,23/03/2014,8:11:40 AM,137,7,150.5,446.3689,5.016764,19.99752,400.0012,420.6496,81.67178,200.7531,100,455.6623,5.040993,-10.43822
5,day_2,23/03/2014,8:12:00 AM,138,8,150.5,486.7007,5.462148,19.99722,400.0006,421.2271,68.73358,199.4912,100,496.2637,5.483929,-11.56246
5,day_2,23/03/2014,8:12:20 AM,139,13,150.5,456.6504,5.131079,20.00366,399.9993,420.8683,76.39503,198.0467,100,466.064,5.155237,-10.59743
5,day_2,23/03/2014,8:12:40 AM,140,14,150.5,490.2122,5.501736,20.00463,400.0007,420.0838,93.45058,198.1702,100,499.7904,5.523233,-11.50297
5,day_2,23/03/2014,8:13:00 AM,141,5,150.5,448.9663,5.045896,19.99812,400.0002,420.4425,85.14693,198.0756,100,458.3387,5.070637,-10.43134
5,day_2,23/03/2014,8:13:20 AM,142,6,150.5,486.7247,5.463,19.99845,400,421.3144,65.2878,197.9838,100,496.2855,5.484747,-11.45831
5,day_2,23/03/2014,8:13:40 AM,143,11,150.5,448.8185,5.044416,20.00318,399.9993,419.6339,101.3023,198.1007,100,458.1949,5.069213,-10.3986
5,day_2,23/03/2014,8:14:00 AM,144,12,150.5,484.5905,5.4398,19.99543,400.0006,419.7043,99.60316,198.1783,100,494.1407,5.461676,-11.3439
5,day_2,23/03/2014,8:14:20 AM,145,17,150.5,447.7225,5.032697,20.00025,400.0189,419.9318,94.06177,198.0787,100,457.0421,5.057007,-10.29151
5,day_2,23/03/2014,8:14:40 AM,146,18,150.5,485.6835,5.451741,19.99738,400.0027,420.29,86.20592,198.205,100,495.2396,5.473557,-11.39174
5,day_2,23/03/2014,8:15:00 AM,147,9,150.5,449.9326,5.056777,20.00613,400.002,420.6237,79.22224,198.0405,100,459.2943,5.081215,-10.43014
5,day_2,23/03/2014,8:15:20 AM,148,10,150.5,484.8508,5.442537,20.00275,400.0013,421.5911,57.94707,198.099,100,494.4019,5.464423,-11.36928
5,day_2,23/03/2014,8:15:40 AM,149,7,150.5,445.265,5.005094,19.99956,399.9983,420.385,81.67351,200.7032,100,454.5821,5.029709,-10.30711
5,day_2,23/03/2014,8:16:00 AM,150,8,150.5,483.2946,5.425381,19.99953,400.0021,421.0313,68.72537,199.4233,100,492.8373,5.447345,-11.33034
5,day_2,23/03/2014,8:16:20 AM,151,13,150.5,439.6473,4.942659,19.99834,399.9995,420.7474,76.42962,197.9867,100,448.952,4.967848,-10.22088
5,day_2,23/03/2014,8:16:40 AM,152,14,150.5,486.1511,5.456821,19.99915,399.9995,419.9901,93.44525,198.1317,100,495.7131,5.478631,-11.4208
5,day_2,23/03/2014,8:17:00 AM,153,5,150.5,435.9183,4.90131,20.00146,400.0014,420.3814,85.13007,198.0022,100,445.1848,4.926631,-10.12665
5,day_2,23/03/2014,8:17:20 AM,154,6,150.5,482.9694,5.421994,19.9979,399.9993,421.2943,65.27514,197.9424,100,492.5138,5.444075,-11.27483
5,day_2,23/03/2014,8:17:40 AM,155,11,150.5,449.1814,5.048458,20.00023,400.0007,419.6263,101.2925,198.0418,100,458.5213,5.072771,-10.40934
5,day_2,23/03/2014,8:18:00 AM,156,12,150.5,480.3296,5.393088,20.00323,400.0003,419.6999,99.56791,198.1453,100,489.8573,5.415286,-11.17003
5,day_2,23/03/2014,8:18:20 AM,157,3,150.5,761.8929,8.327129,20.00051,400.0094,438.4486,128.9228,197.2937,100,773.0463,8.330663,-36.07344
5,day_2,23/03/2014,8:18:40 AM,158,4,150.5,313.899,3.441674,20.0026,399.9978,439.9858,131.8317,197.5953,100,322.4623,3.476322,-35.70262
5,day_2,23/03/2014,8:19:00 AM,159,17,150.5,435.3196,4.895018,19.99688,399.9955,422.3385,94.09019,197.9891,100,444.8651,4.922725,-10.20043
5,day_2,23/03/2014,8:19:20 AM,160,18,150.5,480.0432,5.389399,20.0013,399.9986,421.4802,86.20466,198.126,100,489.8014,5.413404,-11.40056
5,day_2,23/03/2014,8:19:40 AM,161,9,150.5,437.5075,4.918965,19.99795,400.0002,421.2331,79.22607,197.9491,100,446.9917,4.945667,-10.31877
5,day_2,23/03/2014,8:20:00 AM,162,10,150.5,480.9333,5.399249,19.9943,400.0002,421.9543,58.00793,198.0031,100,490.7003,5.423196,-11.42657
5,day_2,23/03/2014,8:20:20 AM,163,7,150.5,430.5266,4.842241,20.00275,400.0002,420.554,81.68763,200.6179,100,439.9743,4.869468,-10.02536
5,day_2,23/03/2014,8:20:40 AM,164,8,150.5,478.9705,5.378383,19.99504,400.0002,421.0927,68.73518,199.3637,100,488.7242,5.402452,-11.22614
5,day_2,23/03/2014,8:21:00 AM,165,13,150.5,435.8739,4.901681,20.00291,400.0002,420.7437,76.44144,197.9084,100,445.3289,4.928324,-10.107
5,day_2,23/03/2014,8:21:20 AM,166,14,150.5,481.2431,5.403658,20.00436,400.0005,419.9679,93.55088,198.0267,100,491.0065,5.427544,-11.25125
