flux_campaign,day,Date,time,RECORD,SiteOutput,SiteCount_Avg,ConcA_Avg,ConcB_Avg,TGApressure_Avg,SamplePress_Avg,BypassPress_Avg,ExcessFlow_Avg,SampleFlow_Avg,One_Tot,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg
3,day_1,17/01/2014,7:54:20 AM,59,5,150.5,394.235,4.420426,19.99728,400.0025,439.3786,86.07167,199.606,100,402.055,4.448761,-10.25423
3,day_1,17/01/2014,7:54:40 AM,60,6,150.5,402.0571,4.501245,19.99923,400.0039,440.1771,65.74884,199.5096,100,409.9282,4.529402,-11.66686
3,day_1,17/01/2014,7:55:00 AM,61,7,150.5,394.9377,4.430296,20.00387,400.0035,439.1794,82.74202,202.1281,100,402.7614,4.458436,-9.841269
3,day_1,17/01/2014,7:55:20 AM,62,8,150.5,398.6711,4.465054,20.00003,399.9998,439.7439,69.1167,201.6605,100,406.5075,4.493174,-11.32227
3,day_1,17/01/2014,7:55:40 AM,63,9,150.5,390.6645,4.385544,19.99887,400.0004,439.3429,80.17409,199.2762,100,398.4449,4.413651,-9.167926
3,day_1,17/01/2014,7:56:00 AM,64,10,150.5,397.7193,4.457501,19.99803,400.0004,440.9234,46.11415,199.3778,100,405.5616,4.485697,-10.66551
3,day_1,17/01/2014,7:56:20 AM,65,17,150.5,394.023,4.42275,19.99996,400.0016,438.6422,94.90343,199.2971,100,401.8425,4.450992,-9.234082
3,day_1,17/01/2014,7:56:40 AM,66,18,150.5,398.6047,4.461568,20.00113,400.0006,438.941,87.26091,199.2065,100,406.4608,4.489777,-11.95581
3,day_1,17/01/2014,7:57:00 AM,67,13,150.5,394.5994,4.430333,19.99836,400.0032,439.4166,75.86076,199.4145,100,402.4059,4.458441,-8.964911
3,day_1,17/01/2014,7:57:20 AM,68,14,150.5,401.899,4.50603,19.99574,400.001,438.5615,93.63016,199.6254,100,409.7706,4.534132,-10.25441
3,day_1,17/01/2014,7:57:40 AM,69,11,150.5,393.3867,4.417081,19.9927,400.0008,438.1112,102.934,199.1954,100,401.176,4.445044,-8.912817
3,day_1,17/01/2014,7:58:00 AM,70,12,150.5,395.4524,4.431318,19.99156,400.0013,438.229,101.0264,199.2772,100,403.2786,4.459419,-10.89262
3,day_1,17/01/2014,7:58:20 AM,71,5,150.5,394.5922,4.426286,19.99615,400.0004,438.8884,85.95902,199.5259,100,402.4055,4.454498,-9.840787
3,day_1,17/01/2014,7:58:40 AM,72,6,150.5,400.5226,4.484011,19.99526,400.0004,439.8311,65.68656,199.4307,100,408.3812,4.512242,-11.68182
3,day_1,17/01/2014,7:59:00 AM,73,7,150.5,390.7206,4.38364,19.9972,400.0038,438.9106,82.69245,201.9981,100,398.5164,4.412012,-9.713576
3,day_1,17/01/2014,7:59:20 AM,74,8,150.5,399.0306,4.467905,20.00153,400.0002,439.5742,69.10088,201.5384,100,406.8722,4.496047,-11.57657
3,day_1,17/01/2014,7:59:40 AM,75,9,150.5,390.8159,4.38428,20.0046,399.9991,439.1974,79.99121,199.2645,100,398.6523,4.41296,-9.838036
3,day_1,17/01/2014,8:00:00 AM,76,10,150.5,396.3083,4.437861,20.00059,399.9992,440.8152,46.07204,199.4092,100,404.1317,4.466027,-11.51867
3,day_1,17/01/2014,8:00:20 AM,77,17,150.5,389.0745,4.366577,20.00187,400.0027,438.5704,94.86765,199.0831,100,396.8373,4.394685,-9.42931
3,day_1,17/01/2014,8:00:40 AM,78,18,150.5,395.9245,4.430539,19.99986,400.001,438.9126,87.13916,199.1316,100,403.7594,4.458796,-12.20915
3,day_1,17/01/2014,8:01:00 AM,79,3,150.5,761.4976,8.288836,20.00336,400.1035,457.6795,144.9547,198.5933,100,771.8303,8.313003,-36.601
3,day_1,17/01/2014,8:01:20 AM,80,4,150.5,314.2422,3.432907,20.00332,400.0023,458.7967,123.7539,198.8863,100,321.496,3.462059,-36.77254
3,day_1,17/01/2014,8:01:40 AM,81,13,150.5,388.2366,4.356454,20.00173,399.9951,441.5267,75.49289,199.456,100,397.2075,4.401077,-8.913624
3,day_1,17/01/2014,8:02:00 AM,82,14,150.5,399.8101,4.477551,19.99909,400.0001,439.7728,93.36774,199.6378,100,408.8634,4.522027,-10.70721
3,day_1,17/01/2014,8:02:20 AM,83,11,150.5,392.7578,4.405577,19.99553,399.9983,438.8033,102.7384,199.1712,100,401.7563,4.450046,-9.232429
3,day_1,17/01/2014,8:02:40 AM,84,12,150.5,393.7497,4.406908,19.99813,399.9998,438.6313,100.8742,199.2331,100,402.7589,4.451422,-11.39332
3,day_1,17/01/2014,8:03:00 AM,85,5,150.5,393.3333,4.41235,20.00047,399.9996,439.1798,86.09169,199.196,100,402.3569,4.45703,-9.158764
3,day_1,17/01/2014,8:03:20 AM,86,6,150.5,400.4142,4.481785,20.00097,399.9988,440.012,65.74732,199.162,100,409.4706,4.526255,-11.25056
3,day_1,17/01/2014,8:03:40 AM,87,7,150.5,392.9857,4.40916,20.00465,400.002,439.0362,82.69981,201.7518,100,401.9617,4.453405,-8.991291
3,day_1,17/01/2014,8:04:00 AM,88,8,150.5,400.0682,4.477936,20.00172,400.0012,439.6462,69.06644,201.3095,100,409.1334,4.522547,-11.24646
3,day_1,17/01/2014,8:04:20 AM,89,9,150.5,390.6097,4.383166,19.99734,400.0017,439.2369,79.97565,199.0186,100,399.587,4.42755,-8.889531
3,day_1,17/01/2014,8:04:40 AM,90,10,150.5,397.2411,4.447896,19.99997,400.0017,440.8642,46.27002,199.1393,100,406.275,4.49238,-10.93174
3,day_1,17/01/2014,8:05:00 AM,91,17,150.5,389.3464,4.36966,20.00392,400.0002,438.5759,94.71006,198.9612,100,398.3325,4.414278,-8.748368
3,day_1,17/01/2014,8:05:20 AM,92,18,150.5,394.4934,4.414037,19.99522,400.0018,438.9398,87.17745,198.8637,100,403.498,4.458487,-11.63797
3,day_1,17/01/2014,8:05:40 AM,93,13,150.5,391.8344,4.397034,20.00186,400.0012,439.3669,75.61883,199.2315,100,400.8118,4.441376,-8.8326
3,day_1,17/01/2014,8:06:00 AM,94,14,150.5,398.715,4.466489,19.99917,400.0007,438.5483,93.50894,199.361,100,407.7634,4.510955,-10.46698
3,day_1,17/01/2014,8:06:20 AM,95,11,150.5,389.6542,4.37348,19.99686,400.0005,438.1111,102.7591,198.9623,100,398.6117,4.417715,-8.671637
3,day_1,17/01/2014,8:06:40 AM,96,12,150.5,392.1901,4.390827,19.99753,400.0002,438.2184,100.9525,198.987,100,401.1796,4.435258,-11.10515
3,day_1,17/01/2014,8:07:00 AM,97,5,150.5,390.9176,4.388399,20.00015,400.0018,438.9219,86.3248,198.8336,100,399.8949,4.432794,-8.479565
3,day_1,17/01/2014,8:07:20 AM,98,6,150.5,400.4856,4.484684,20.00079,399.999,439.8175,65.95139,198.8129,100,409.539,4.529171,-10.77874
3,day_1,17/01/2014,8:07:40 AM,99,7,150.5,391.9103,4.401048,20.00232,400.0013,438.8801,82.8815,201.4368,100,400.8962,4.445515,-8.117741
3,day_1,17/01/2014,8:08:00 AM,100,8,150.5,400.0919,4.480146,20.00202,399.9995,439.5209,69.2535,200.9831,100,409.1535,4.524748,-10.81361
3,day_1,17/01/2014,8:08:20 AM,101,9,150.5,388.8654,4.366746,19.99884,400.0002,439.1256,80.08936,198.7899,100,397.8334,4.411229,-8.190149
3,day_1,17/01/2014,8:08:40 AM,102,10,150.5,399.31,4.4729,19.99611,399.9999,440.7045,46.45452,198.9033,100,408.3584,4.517412,-10.49455
3,day_1,17/01/2014,8:09:00 AM,103,17,150.5,391.131,4.392445,19.99853,399.9987,438.4639,94.79932,198.7863,100,400.1167,4.436874,-8.117008
3,day_1,17/01/2014,8:09:20 AM,104,18,150.5,394.5562,4.418155,19.99841,400.0003,438.8278,87.21918,198.6837,100,403.5638,4.462602,-10.88681
3,day_1,17/01/2014,8:09:40 AM,105,3,150.5,760.1395,8.282653,20.00089,400.0179,457.5932,144.9157,198.0829,100,772.0376,8.327237,-35.21061
3,day_1,17/01/2014,8:10:00 AM,106,4,150.5,313.295,3.426465,20.00286,400.0016,458.7075,123.6971,198.3189,100,321.6659,3.47089,-34.82544
3,day_1,17/01/2014,8:10:20 AM,107,13,150.5,379.6855,4.267587,20.00007,399.9954,441.4555,75.59289,199.0269,100,389.5869,4.318347,-8.521983
3,day_1,17/01/2014,8:10:40 AM,108,14,150.5,398.7068,4.469754,19.99848,399.9989,439.6586,93.40491,199.2661,100,408.7949,4.520687,-10.83465
3,day_1,17/01/2014,8:11:00 AM,109,11,150.5,388.9075,4.36849,20.00245,399.9969,438.7468,102.9032,198.6849,100,398.902,4.419367,-9.022623
3,day_1,17/01/2014,8:11:20 AM,110,12,150.5,389.9862,4.369489,20.00099,400.0002,438.5278,101.0231,198.7328,100,399.9823,4.420321,-11.48567
3,day_1,17/01/2014,9:12:38 AM,111,5,150.5,388.0072,4.358862,19.99772,400.0017,439.0755,86.34197,198.5899,100,398.0079,4.409892,-8.925928
3,day_1,17/01/2014,9:12:58 AM,112,6,150.5,400.1228,4.482885,19.99835,400.003,439.9033,66.04456,198.5507,100,410.2001,4.533638,-11.39916
3,day_1,17/01/2014,9:13:19 AM,113,7,150.5,388.433,4.364236,20.00122,400.0005,438.9327,82.972,201.2098,100,398.4142,4.415045,-8.779611
3,day_1,17/01/2014,9:13:38 AM,114,8,150.5,401.1713,4.494291,19.99974,400.0024,439.5275,69.24657,200.7958,100,411.2673,4.545122,-11.46668
3,day_1,17/01/2014,9:13:58 AM,115,9,150.5,388.4266,4.364883,20.00155,400.0007,439.1553,80.15677,198.5823,100,398.4178,4.415782,-8.623046
3,day_1,17/01/2014,9:14:18 AM,116,10,150.5,399.7097,4.478722,19.99768,400.0005,440.7513,46.50269,198.668,100,409.7968,4.529574,-11.31337
3,day_1,17/01/2014,9:14:38 AM,117,17,150.5,388.9049,4.369723,20.00036,400,438.483,94.85232,198.539,100,398.8962,4.420586,-8.734927
3,day_1,17/01/2014,9:14:58 AM,118,18,150.5,392.3,4.394002,19.99969,400.0014,438.8362,87.2476,198.4683,100,402.3199,4.444803,-11.78612
3,day_1,17/01/2014,9:15:18 AM,119,13,150.5,388.5008,4.365093,20.00039,400.0006,439.3074,75.69138,198.836,100,398.4939,4.416015,-8.76006
3,day_1,17/01/2014,9:15:39 AM,120,14,150.5,398.7817,4.470113,20.00132,399.9998,438.4846,93.32997,199.2175,100,408.8696,4.521053,-10.93526
3,day_1,17/01/2014,9:15:58 AM,121,11,150.5,385.4117,4.330403,19.99881,400.0002,438.0515,102.9028,198.502,100,395.3809,4.381412,-8.784016
3,day_1,17/01/2014,9:16:19 AM,122,12,150.5,386.655,4.332478,19.99571,400.0005,438.1511,101.0603,198.5368,100,396.6296,4.383353,-11.4666
3,day_1,17/01/2014,9:16:38 AM,123,5,150.5,387.632,4.354923,19.99758,400.0006,438.8121,86.22877,198.5092,100,397.6024,4.405638,-8.871783
3,day_1,17/01/2014,9:16:58 AM,124,6,150.5,400.2807,4.483616,20.00144,400.0031,439.7336,65.9389,198.4846,100,410.3697,4.534411,-11.63893
3,day_1,17/01/2014,9:17:18 AM,125,7,150.5,384.7733,4.323796,19.99575,400.005,438.7514,82.85278,201.118,100,394.7428,4.374834,-8.672175
3,day_1,17/01/2014,9:17:20 AM,126,8,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,NAN,NAN
3,day_1,17/01/2014,9:17:40 AM,127,3,150.5,758.9641,8.271097,19.99753,400.0163,457.4669,144.877,197.8106,100,772.2272,8.321946,-36.0604
3,day_1,17/01/2014,9:18:00 AM,128,4,150.5,312.4232,3.417385,19.99802,399.9995,458.6064,123.9311,198.0867,100,321.7435,3.468271,-35.78633
3,day_1,17/01/2014,9:18:20 AM,129,13,150.5,386.5653,4.343128,20.0034,399.994,441.309,75.7005,198.7175,100,397.4921,4.403842,-9.00123
3,day_1,17/01/2014,9:18:40 AM,130,14,150.5,398.3806,4.465063,20.00353,399.9937,439.5294,93.34052,199.0316,100,409.3956,4.525638,-11.20439
3,day_1,17/01/2014,9:19:00 AM,131,11,150.5,387.3535,4.350238,20.00157,399.9993,438.5619,102.9141,198.4491,100,398.2624,4.410672,-9.383769
3,day_1,17/01/2014,9:19:20 AM,132,12,150.5,385.8714,4.322474,20.00057,399.9977,438.3549,101.1243,198.4332,100,396.7651,4.382849,-11.91808
3,day_1,17/01/2014,9:19:40 AM,133,5,150.5,387.5577,4.35292,19.99863,400,438.8869,86.16885,198.528,100,398.463,4.413314,-9.289586
3,day_1,17/01/2014,9:20:00 AM,134,6,150.5,400.8242,4.487602,19.99832,400.0038,439.7342,65.91904,198.4764,100,411.8592,4.548092,-12.24236
3,day_1,17/01/2014,9:20:20 AM,135,7,150.5,385.9732,4.335371,20.0002,400.0013,438.757,82.84151,201.1132,100,396.8765,4.39586,-9.262878
3,day_1,17/01/2014,9:20:40 AM,136,8,150.5,401.3147,4.492961,20.00098,400.0002,439.399,69.16639,200.701,100,412.3537,4.553434,-12.26816
3,day_1,17/01/2014,9:21:00 AM,137,9,150.5,382.7876,4.300124,20.00165,400.0013,439.015,80.07442,198.4062,100,393.6741,4.360728,-9.18589
3,day_1,17/01/2014,9:21:20 AM,138,10,150.5,397.7262,4.45328,19.9967,400.0003,440.6184,46.62697,198.4472,100,408.7351,4.513749,-12.20832
3,day_1,17/01/2014,9:21:40 AM,139,17,150.5,386.5223,4.340841,20.00981,399.9987,438.3769,94.90401,198.3614,100,397.4259,4.401295,-9.409402
3,day_1,17/01/2014,9:22:00 AM,140,18,150.5,389.2101,4.356253,20.0034,400.0014,438.7091,87.27732,198.277,100,400.1309,4.416643,-12.67491
3,day_1,17/01/2014,9:22:20 AM,141,13,150.5,385.0327,4.323673,20.00122,400.0012,439.1626,75.66802,198.7083,100,395.9034,4.383869,-9.536852
3,day_1,17/01/2014,9:22:40 AM,142,14,150.5,398.7691,4.466355,20.00066,399.9988,438.3389,93.38894,198.9746,100,409.7855,4.526836,-11.88353
3,day_1,17/01/2014,9:23:00 AM,143,11,150.5,386.3959,4.337065,20.00299,400.0025,437.8881,102.9329,198.3372,100,397.2912,4.397419,-9.946074
3,day_1,17/01/2014,9:23:20 AM,144,12,150.5,384.9493,4.309199,20.00265,400.0002,437.9925,101.0746,198.3629,100,395.8318,4.369531,-12.59769
3,day_1,17/01/2014,9:23:40 AM,145,5,150.5,386.1385,4.334813,19.99151,400.0005,438.6646,86.11558,198.5125,100,397.0425,4.395302,-9.802924
3,day_1,17/01/2014,9:24:00 AM,146,6,150.5,401.8681,4.496253,19.9968,399.9984,439.5834,65.86662,198.4504,100,412.9176,4.556796,-12.88881
3,day_1,17/01/2014,9:24:20 AM,147,7,150.5,386.5899,4.339939,19.9992,399.9998,438.6323,82.83598,201.0117,100,397.4866,4.400332,-9.777278
3,day_1,17/01/2014,9:24:40 AM,148,8,150.5,401.4779,4.491353,19.99866,399.9981,439.2557,69.16698,200.5675,100,412.519,4.551788,-13.02077
3,day_1,17/01/2014,9:25:00 AM,149,9,150.5,386.4498,4.337812,20.00246,400.0024,438.8488,80.2032,198.2387,100,397.324,4.397966,-9.90474
3,day_1,17/01/2014,9:25:20 AM,150,10,150.5,398.6026,4.459897,20.0025,399.9995,440.4482,46.60985,198.3535,100,409.6174,4.520326,-12.89974
3,day_1,17/01/2014,9:25:40 AM,151,17,150.5,387.0834,4.345047,20.00357,400.0001,438.1696,94.89672,198.2224,100,397.9899,4.405456,-9.878029
3,day_1,17/01/2014,9:26:00 AM,152,18,150.5,388.8527,4.349601,20.00313,399.9998,438.5674,87.33179,198.1583,100,399.7728,4.410005,-13.27585
3,day_1,17/01/2014,9:26:20 AM,153,3,150.5,759.3462,8.265513,20.00364,400.0164,457.3463,144.6642,197.5713,100,773.8002,8.327832,-37.33979
3,day_1,17/01/2014,9:26:40 AM,154,4,150.5,312.5025,3.414555,19.9981,400,458.4655,123.4636,197.8673,100,322.7,3.474519,-36.91296
3,day_1,17/01/2014,9:27:00 AM,155,13,150.5,386.7772,4.341168,20.00305,399.9951,441.1667,75.75024,198.4973,100,397.546,4.404931,-8.890604
3,day_1,17/01/2014,9:27:20 AM,156,14,150.5,399.4554,4.471517,19.99892,399.9973,439.427,93.41748,198.775,100,410.3322,4.535401,-11.33319
3,day_1,17/01/2014,9:27:40 AM,157,11,150.5,383.1958,4.30027,19.99839,399.9995,438.4457,103.011,198.1822,100,393.9277,4.36393,-9.096888
3,day_1,17/01/2014,9:28:00 AM,158,12,150.5,385.1954,4.309628,19.9944,399.9996,438.245,101.0656,198.2547,100,395.9629,4.373451,-12.0395
3,day_1,17/01/2014,9:28:20 AM,159,5,150.5,387.052,4.342584,19.99567,400.0011,438.7687,86.0973,198.3606,100,397.815,4.406232,-9.268194
3,day_1,17/01/2014,9:28:40 AM,160,6,150.5,401.7172,4.492714,20.00009,400.0004,439.5598,65.70435,198.4751,100,412.6299,4.556734,-12.21376
3,day_1,17/01/2014,9:29:00 AM,161,7,150.5,384.4687,4.314415,19.99971,399.9994,438.5555,82.61335,201.1036,100,395.2313,4.378334,-9.105137
3,day_1,17/01/2014,9:29:20 AM,162,8,150.5,399.1494,4.463401,19.99957,400.0031,439.1441,68.94155,200.7004,100,410.0238,4.52725,-12.36754
3,day_1,17/01/2014,9:29:40 AM,163,9,150.5,384.2711,4.311915,19.99715,400.0005,438.7337,80.14172,198.1145,100,395.0248,4.375688,-9.186624
3,day_1,17/01/2014,9:30:00 AM,164,10,150.5,400.5685,4.47896,19.99794,400.0009,440.3503,46.73444,198.2111,100,411.4664,4.542859,-12.43704
3,day_1,17/01/2014,9:30:20 AM,165,17,150.5,386.2466,4.333481,20.00173,400.0011,438.0694,94.98682,198.0509,100,397.0109,4.397195,-9.297607
3,day_1,17/01/2014,9:30:40 AM,166,18,150.5,388.6691,4.344835,19.99485,400.0011,438.433,87.3613,197.9922,100,399.4678,4.408739,-12.80585
