flux_campaign,day,Date,TIMESTAMP,RECORD,SiteOutput,SiteCount_Avg,ConcA_Avg,ConcB_Avg,TGApressure_Avg,SamplePress_Avg,BypassPress_Avg,ExcessFlow_Avg,SampleFlow_Avg,One_Tot,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg
4,2,23/02/2014,1:50:00 PM,1280,18,150.5,387.6075,4.350533,19.99465,399.9983,440.5298,91.20832,195.65,100,397.5109,4.38801,-12.61083
4,2,23/02/2014,1:50:20 PM,1281,5,150.5,378.0506,4.259036,20.00234,399.9973,440.4571,89.93551,195.5585,100,387.905,4.297151,-9.110518
4,2,23/02/2014,1:50:40 PM,1282,6,150.5,390.8361,4.384665,19.99894,399.9986,441.276,69.70963,195.5813,100,400.7656,4.421982,-13.04719
4,2,23/02/2014,1:51:00 PM,1283,9,150.5,374.2725,4.21834,20.00185,399.9942,440.5316,83.86948,195.6278,100,384.0921,4.256544,-8.730542
4,2,23/02/2014,1:51:20 PM,1284,10,150.5,389.0742,4.368148,20.00336,400.0002,441.858,55.7459,195.6832,100,398.9863,4.405484,-12.34438
4,2,23/02/2014,1:51:40 PM,1285,7,150.5,374.218,4.217432,20.00697,399.9996,440.2651,87.37513,197.1691,100,384.0352,4.25561,-8.801273
4,2,23/02/2014,1:52:00 PM,1286,8,150.5,392.587,4.409793,19.99586,399.9988,440.8779,73.28191,197.4991,100,402.5278,4.447001,-11.80808
4,2,23/02/2014,1:52:20 PM,1287,11,150.5,372.9775,4.20324,19.99965,400.0034,439.381,106.6402,195.6653,100,382.7693,4.241343,-8.857491
4,2,23/02/2014,1:52:40 PM,1288,12,150.5,377.902,4.245813,20.00013,400.0007,439.4387,104.5299,195.9433,100,387.727,4.283703,-11.75801
4,2,23/02/2014,1:53:00 PM,1289,13,150.5,375.6905,4.234294,19.9986,400.0018,440.5261,80.93571,195.5023,100,385.5258,4.272518,-8.711017
4,2,23/02/2014,1:53:20 PM,1290,14,150.5,385.4445,4.328326,20.00427,400,439.7061,98.25279,195.5254,100,395.3236,4.365796,-12.17358
4,2,23/02/2014,1:53:40 PM,1291,17,150.5,369.2266,4.163035,20.00294,400.0019,439.7193,99.35188,195.4558,100,379.0153,4.20158,-8.424427
4,2,23/02/2014,1:54:00 PM,1292,18,150.5,387.6039,4.351215,19.99843,400.0006,440.1281,91.21131,195.5312,100,397.511,4.388723,-12.45035
4,2,23/02/2014,1:54:20 PM,1293,5,150.5,374.654,4.222444,20.00334,400.0012,440.1603,89.84578,195.4271,100,384.4687,4.26052,-8.776678
4,2,23/02/2014,1:54:40 PM,1294,6,150.5,390.3627,4.380797,19.99999,400.0005,441.0859,69.72065,195.4291,100,400.2874,4.418139,-12.72694
4,2,23/02/2014,1:55:00 PM,1295,9,150.5,372.2034,4.196207,20.00138,399.9993,440.3451,83.84381,195.4886,100,381.9895,4.234326,-8.477014
4,2,23/02/2014,1:55:20 PM,1296,10,150.5,385.9679,4.335046,19.99863,399.9989,441.6959,55.60264,195.5969,100,395.8558,4.372563,-11.9725
4,2,23/02/2014,1:55:40 PM,1297,7,150.5,373.3899,4.209238,20.00292,399.9984,440.0671,87.32044,197.1604,100,383.1897,4.247342,-8.544503
4,2,23/02/2014,1:56:00 PM,1298,8,150.5,387.7564,4.356969,20.00508,399.9968,440.7167,73.20535,197.5292,100,397.6617,4.394388,-11.55054
4,2,23/02/2014,1:56:20 PM,1299,11,150.5,373.0121,4.203391,19.99786,399.998,439.2232,106.5101,195.7745,100,382.8075,4.241548,-8.908176
4,2,23/02/2014,1:56:40 PM,1300,12,150.5,374.0004,4.202479,19.9981,400.0001,439.326,104.4336,196.0222,100,383.8072,4.240598,-11.7111
4,2,23/02/2014,1:57:00 PM,1301,3,150.5,761.5048,8.321851,20.00129,400.0699,458.8939,139.552,195.3348,100,774.0515,8.340125,-36.23175
4,2,23/02/2014,1:57:20 PM,1302,4,150.5,313.5724,3.438412,20.00248,400.0008,460.1664,135.101,195.625,100,322.9512,3.480268,-36.06978
4,2,23/02/2014,1:57:40 PM,1303,13,150.5,373.6136,4.210169,20.00141,399.9871,442.5327,80.87491,195.6672,100,383.0292,4.244632,-8.761842
4,2,23/02/2014,1:58:00 PM,1304,14,150.5,384.2183,4.312819,20.00531,399.9949,440.7504,98.19588,195.7527,100,393.7178,4.346893,-12.43928
4,2,23/02/2014,1:58:20 PM,1305,17,150.5,375.0128,4.225963,19.99949,399.9975,440.2162,99.25816,195.7103,100,384.4383,4.260375,-8.732007
4,2,23/02/2014,1:58:40 PM,1306,18,150.5,386.0681,4.333279,19.99984,399.9991,440.3296,91.04712,195.816,100,395.5777,4.367212,-12.4877
4,2,23/02/2014,1:59:00 PM,1307,5,150.5,373.9245,4.213513,19.99974,399.9983,440.2192,89.74748,195.7064,100,383.3493,4.248015,-8.799956
4,2,23/02/2014,1:59:20 PM,1308,6,150.5,386.603,4.338582,20.00008,400.0013,441.078,69.61364,195.6576,100,396.1115,4.372463,-12.63284
4,2,23/02/2014,1:59:40 PM,1309,9,150.5,376.7498,4.245419,20.00556,400.0009,440.3594,83.76186,195.6842,100,386.2151,4.280015,-8.743821
4,2,23/02/2014,2:00:00 PM,1310,10,150.5,382.9181,4.301079,20.00043,399.9999,441.7043,55.67247,195.7625,100,392.4081,4.335185,-11.81193
4,2,23/02/2014,2:00:20 PM,1311,7,150.5,374.3006,4.219006,19.99886,400.0025,440.0885,87.24725,197.2239,100,383.724,4.253429,-8.50588
4,2,23/02/2014,2:00:40 PM,1312,8,150.5,386.7396,4.345526,19.9959,400,440.7366,73.18788,197.548,100,396.2488,4.379324,-11.4264
4,2,23/02/2014,2:01:00 PM,1313,11,150.5,374.0742,4.215707,19.99676,400.0004,439.3087,106.4343,195.8306,100,383.4993,4.250216,-8.674359
4,2,23/02/2014,2:01:20 PM,1314,12,150.5,377.0441,4.236433,20.00167,400.0003,439.347,104.4539,195.9954,100,386.4896,4.270813,-11.57761
4,2,23/02/2014,2:01:40 PM,1315,13,150.5,375.0898,4.228115,20.00453,400.0011,440.4827,80.97108,195.4269,100,384.5279,4.262601,-8.445248
4,2,23/02/2014,2:02:00 PM,1316,14,150.5,387.4138,4.350382,19.99851,400.0011,439.6951,98.31507,195.4763,100,396.9372,4.384248,-12.03138
4,2,23/02/2014,2:02:20 PM,1317,17,150.5,374.5936,4.223692,19.99641,399.9994,439.6872,99.30711,195.4884,100,384.0383,4.258317,-8.178909
4,2,23/02/2014,2:02:40 PM,1318,18,150.5,389.2574,4.370522,20.00036,399.9993,440.0619,91.12541,195.5555,100,398.78,4.404198,-12.12187
4,2,23/02/2014,2:03:00 PM,1319,5,150.5,373.6627,4.212433,20.00024,400.0002,440.089,89.87881,195.4308,100,383.0876,4.247028,-8.353379
4,2,23/02/2014,2:03:20 PM,1320,6,150.5,387.7359,4.3526,19.99445,400.0001,441.0348,69.72453,195.4462,100,397.2554,4.386373,-12.34421
4,2,23/02/2014,2:03:40 PM,1321,9,150.5,374.9789,4.227924,19.9976,399.9987,440.4142,83.89571,195.4811,100,384.4031,4.262267,-8.201248
4,2,23/02/2014,2:04:00 PM,1322,10,150.5,383.2133,4.305685,20.00477,399.9982,441.7875,55.94091,195.6427,100,392.7047,4.339744,-11.51974
4,2,23/02/2014,2:04:20 PM,1323,7,150.5,378.4117,4.265027,20.00564,399.9997,440.2059,87.42889,197.0744,100,387.8552,4.29915,-8.52235
4,2,23/02/2014,2:04:40 PM,1324,8,150.5,389.9873,4.382015,19.99686,399.998,440.8221,73.33328,197.4336,100,399.5205,4.415641,-11.39091
4,2,23/02/2014,2:05:00 PM,1325,11,150.5,376.5626,4.24345,20.00221,399.9981,439.4073,106.6161,195.7054,100,386.0185,4.277984,-8.709415
4,2,23/02/2014,2:05:20 PM,1326,12,150.5,381.6344,4.287943,20.00386,399.9995,439.5093,104.5698,195.9713,100,391.111,4.322054,-11.53781
4,2,23/02/2014,2:05:40 PM,1327,3,150.5,761.079,8.317558,20.00588,400.0175,459.0876,139.3552,195.2977,100,772.9749,8.329151,-36.15918
4,2,23/02/2014,2:06:00 PM,1328,4,150.5,313.3188,3.436708,20.00169,400.0043,460.3213,135.4494,195.5582,100,322.3624,3.475672,-35.58439
4,2,23/02/2014,2:06:20 PM,1329,13,150.5,376.754,4.246274,19.99774,399.9952,442.7007,80.98225,195.4505,100,386.4931,4.282931,-8.781778
4,2,23/02/2014,2:06:40 PM,1330,14,150.5,392.6162,4.407882,20.00018,399.9934,440.9466,98.30099,195.4872,100,402.4428,4.443487,-12.38055
4,2,23/02/2014,2:07:00 PM,1331,17,150.5,375.3413,4.232279,19.99552,399.9995,440.4596,99.40862,195.4725,100,385.0327,4.26857,-8.358313
4,2,23/02/2014,2:07:20 PM,1332,18,150.5,391.6503,4.397265,19.99715,400.0017,440.5892,91.20693,195.536,100,401.4736,4.432932,-12.34808
4,2,23/02/2014,2:07:40 PM,1333,5,150.5,376.2443,4.240984,19.99334,399.9985,440.4734,89.89097,195.3651,100,385.9725,4.277601,-8.680052
4,2,23/02/2014,2:08:00 PM,1334,6,150.5,387.2607,4.348439,19.99425,400.0009,441.2985,69.76225,195.3357,100,397.0619,4.384443,-12.29765
4,2,23/02/2014,2:08:20 PM,1335,9,150.5,375.1676,4.230432,20.0033,400.0013,440.5975,83.92425,195.3645,100,384.8994,4.267194,-8.334848
4,2,23/02/2014,2:08:40 PM,1336,10,150.5,386.6271,4.344033,20.00273,399.9996,441.9329,55.78835,195.4462,100,396.4271,4.380118,-11.69174
4,2,23/02/2014,2:09:00 PM,1337,7,150.5,375.9796,4.23894,20.00159,399.9964,440.3075,87.5752,196.8005,100,385.704,4.275547,-8.466506
4,2,23/02/2014,2:09:20 PM,1338,8,150.5,390.8838,4.393075,19.99744,399.9987,440.9032,73.43927,197.2034,100,400.705,4.428795,-11.37698
4,2,23/02/2014,2:09:40 PM,1339,11,150.5,378.0427,4.260262,19.99882,399.9972,439.4404,106.5735,195.5109,100,387.8026,4.296952,-8.894938
4,2,23/02/2014,2:10:00 PM,1340,12,150.5,384.6594,4.321814,19.99376,399.9991,439.4946,104.5447,195.7722,100,394.4485,4.358089,-11.72994
4,2,23/02/2014,2:10:20 PM,1341,13,150.5,372.3734,4.198038,19.99452,399.9977,440.5799,80.9781,195.4144,100,382.0739,4.234825,-8.579107
4,2,23/02/2014,2:10:40 PM,1342,14,150.5,390.9784,4.389861,20.00191,399.9997,439.8146,98.21726,195.5112,100,400.8012,4.425655,-12.31492
4,2,23/02/2014,2:11:00 PM,1343,17,150.5,371.0278,4.183822,20.00141,399.998,439.7801,99.27345,195.5031,100,380.6976,4.220464,-8.369229
4,2,23/02/2014,2:11:20 PM,1344,18,150.5,388.6442,4.363986,20.0015,399.998,440.1175,91.17989,195.5713,100,398.4578,4.399941,-12.27841
4,2,23/02/2014,2:11:40 PM,1345,5,150.5,376.3909,4.242578,20.00034,399.9992,440.19,89.80681,195.4499,100,386.1221,4.279177,-8.699236
4,2,23/02/2014,2:12:00 PM,1346,6,150.5,384.9352,4.322591,20.00252,399.9991,441.1245,69.70624,195.4577,100,394.7277,4.358777,-12.273
4,2,23/02/2014,2:12:20 PM,1347,9,150.5,372.5645,4.200672,20.00344,399.9976,440.4566,83.78655,195.5513,100,382.319,4.237998,-8.472169
4,2,23/02/2014,2:12:40 PM,1348,10,150.5,388.0791,4.359219,19.99584,400.0007,441.8172,55.71122,195.6604,100,397.8866,4.395211,-11.92414
4,2,23/02/2014,2:13:00 PM,1349,7,150.5,374.9626,4.227296,19.99971,400.0009,440.2058,87.26099,197.2254,100,384.672,4.263813,-8.53476
4,2,23/02/2014,2:13:20 PM,1350,8,150.5,382.9851,4.305094,20.00324,399.9987,440.8146,73.00806,197.7069,100,392.7568,4.34134,-11.28759
4,2,23/02/2014,2:13:40 PM,1351,11,150.5,372.1784,4.194506,19.99915,399.9959,439.3771,105.9933,196.2797,100,381.8832,4.231361,-8.895564
4,2,23/02/2014,2:14:00 PM,1352,12,150.5,378.0296,4.247577,19.99747,399.9956,439.4725,104.3052,196.2444,100,387.7738,4.284213,-11.75987
4,2,23/02/2014,2:14:20 PM,1353,3,150.5,761.9659,8.325978,20.0018,400.0639,459.0614,139.5835,195.3905,100,774.3044,8.341816,-36.35114
4,2,23/02/2014,2:14:40 PM,1354,4,150.5,313.6631,3.439804,20.00074,400.0033,460.3266,134.9491,195.6896,100,322.9684,3.480452,-36.06982
4,2,23/02/2014,2:15:00 PM,1355,13,150.5,375.7072,4.233902,19.99968,399.9918,442.6621,80.79786,195.7372,100,385.0221,4.266696,-8.766554
4,2,23/02/2014,2:15:20 PM,1356,14,150.5,388.2555,4.358603,19.9963,399.9967,440.9341,98.07859,195.8341,100,397.6303,4.390495,-12.34817
4,2,23/02/2014,2:15:40 PM,1357,17,150.5,375.197,4.229056,19.99741,399.9973,440.3826,99.22525,195.7439,100,384.4905,4.261676,-8.563886
4,2,23/02/2014,2:16:00 PM,1358,18,150.5,386.1855,4.335417,20.00107,399.9998,440.4868,91.04941,195.8034,100,395.5502,4.367511,-12.3516
4,2,23/02/2014,2:16:20 PM,1359,5,150.5,374.5981,4.221411,19.99965,399.9995,440.3581,89.74683,195.6265,100,383.9055,4.254328,-8.765389
4,2,23/02/2014,2:16:40 PM,1360,6,150.5,381.9382,4.288857,20.00043,400.0016,441.1875,69.59391,195.6097,100,391.2802,4.321249,-12.14933
4,2,23/02/2014,2:17:00 PM,1361,9,150.5,378.1588,4.262137,19.99928,399.9998,440.4861,83.77969,195.5792,100,387.5093,4.295041,-8.585855
4,2,23/02/2014,2:17:20 PM,1362,10,150.5,388.1024,4.359513,20.00038,399.9998,441.8084,55.72149,195.7014,100,397.4695,4.391395,-11.74595
4,2,23/02/2014,2:17:40 PM,1363,7,150.5,374.6721,4.224473,20.00312,400.0004,440.163,87.26586,197.1523,100,383.9698,4.257214,-8.258965
4,2,23/02/2014,2:18:00 PM,1364,8,150.5,383.5934,4.312861,19.99707,400.0007,440.7661,73.20938,197.4429,100,392.9442,4.345105,-10.90232
4,2,23/02/2014,2:18:20 PM,1365,11,150.5,375.829,4.235713,20.00501,400.0003,439.3291,106.4227,195.7609,100,385.097,4.268013,-8.653254
4,2,23/02/2014,2:18:40 PM,1366,12,150.5,382.6578,4.299832,19.99851,399.9986,439.4563,104.3406,196.0101,100,391.9929,4.33204,-11.48289
4,2,23/02/2014,2:19:00 PM,1367,13,150.5,377.5298,4.255179,20.00021,400.0005,440.5758,80.92164,195.5116,100,386.8485,4.287817,-8.562746
4,2,23/02/2014,2:19:20 PM,1368,14,150.5,388.7277,4.365001,20.00407,399.9989,439.7613,98.22897,195.5724,100,398.1004,4.396825,-12.09209
4,2,23/02/2014,2:19:40 PM,1369,17,150.5,372.0689,4.195581,20.00361,399.999,439.7299,99.27168,195.5462,100,381.3264,4.228215,-8.186286
4,2,23/02/2014,2:20:00 PM,1370,18,150.5,385.9448,4.334185,20.00121,400.0007,440.1421,91.12478,195.6382,100,395.3076,4.366346,-12.00911
4,2,23/02/2014,2:20:20 PM,1371,5,150.5,378.1215,4.261481,20.00146,400.0007,440.1679,89.82927,195.4871,100,387.4273,4.293873,-8.645834
4,2,23/02/2014,2:20:40 PM,1372,6,150.5,381.6465,4.286671,20.00228,399.9985,441.0621,69.62363,195.5293,100,390.9865,4.319109,-11.89692
4,2,23/02/2014,2:21:00 PM,1373,9,150.5,377.3067,4.253588,20.00031,399.9998,440.4189,83.79958,195.581,100,386.5919,4.285838,-8.362502
4,2,23/02/2014,2:21:20 PM,1374,10,150.5,389.0279,4.369848,19.99934,399.9974,441.7848,55.59188,195.6914,100,398.4047,4.401665,-11.75982
4,2,23/02/2014,2:21:40 PM,1375,7,150.5,376.0502,4.23887,20.00636,399.9994,440.1741,87.21216,197.2496,100,385.3549,4.27151,-8.505077
4,2,23/02/2014,2:22:00 PM,1376,8,150.5,381.2927,4.286792,20.00646,399.9959,440.7762,73.07048,197.6559,100,390.6324,4.319217,-10.97644
4,2,23/02/2014,2:22:20 PM,1377,11,150.5,372.9418,4.202809,20.00369,399.9988,439.361,106.1798,196.1147,100,382.2305,4.235682,-8.784796
4,2,23/02/2014,2:22:40 PM,1378,12,150.5,378.3444,4.250626,19.99535,400.001,439.4831,104.2583,196.2179,100,387.6618,4.283246,-11.6975
4,2,23/02/2014,2:23:00 PM,1379,3,150.5,761.8271,8.324142,20.00043,400.0117,459.099,139.6214,195.4149,100,773.2678,8.33157,-36.24454
4,2,23/02/2014,2:23:20 PM,1380,4,150.5,313.647,3.439051,20.00307,400.0014,460.3913,135.1459,195.7182,100,322.605,3.476606,-36.05062
4,2,23/02/2014,2:23:40 PM,1381,13,150.5,372.081,4.193142,19.99879,399.9897,442.7533,80.78543,195.7876,100,381.3905,4.226881,-8.665811
4,2,23/02/2014,2:24:00 PM,1382,14,150.5,387.0849,4.344969,19.99423,399.994,441.0081,98.09857,195.8642,100,396.4807,4.37784,-12.33939
4,2,23/02/2014,2:24:20 PM,1383,17,150.5,370.2571,4.174041,20.00023,399.9973,440.4262,99.13383,195.8528,100,379.5762,4.208147,-8.342105
4,2,23/02/2014,2:24:40 PM,1384,18,150.5,382.9523,4.300018,19.99543,400.0003,440.521,90.95477,195.9221,100,392.3241,4.333169,-12.06011
4,2,23/02/2014,2:25:00 PM,1385,5,150.5,375.8139,4.234452,19.99581,400.0006,440.3933,89.67983,195.7225,100,385.1467,4.26803,-8.77756
4,2,23/02/2014,2:25:20 PM,1386,6,150.5,379.815,4.265165,19.99867,400.0005,441.2202,69.47764,195.7462,100,389.1701,4.298514,-12.0186
4,2,23/02/2014,2:25:40 PM,1387,9,150.5,371.4609,4.187686,20.00466,400,440.5023,83.67044,195.7696,100,380.7871,4.221747,-8.300783
4,2,23/02/2014,2:26:00 PM,1388,10,150.5,385.8368,4.334066,19.99771,400.0009,441.8449,55.65703,195.7886,100,395.2288,4.367,-11.66439
4,2,23/02/2014,2:26:20 PM,1389,7,150.5,373.8342,4.214395,20.00218,400.001,440.2251,87.0838,197.3784,100,383.1714,4.248256,-8.283643
4,2,23/02/2014,2:26:40 PM,1390,8,150.5,382.8815,4.304019,19.99535,399.9998,440.8412,72.97919,197.6945,100,392.2543,4.33714,-10.97883
4,2,23/02/2014,2:27:00 PM,1391,11,150.5,373.8954,4.214828,20.00509,400.0005,439.3814,106.2872,195.9147,100,383.2272,4.248606,-8.34624
4,2,23/02/2014,2:27:20 PM,1392,12,150.5,382.046,4.292943,20.00007,400,439.4635,104.3021,196.0912,100,391.4115,4.326084,-11.37585
4,2,23/02/2014,2:27:40 PM,1393,13,150.5,370.6687,4.179339,20.00173,399.9998,440.5618,80.80205,195.5794,100,379.9656,4.213135,-8.184265
4,2,23/02/2014,2:28:00 PM,1394,14,150.5,393.8231,4.420818,19.99824,400.0003,439.8297,98.11836,195.6316,100,403.2654,4.453324,-12.21318
4,2,23/02/2014,2:28:20 PM,1395,17,150.5,373.5714,4.211946,19.99763,400,439.8082,99.20483,195.5898,100,382.8897,4.245628,-8.167865
4,2,23/02/2014,2:28:40 PM,1396,18,150.5,385.9821,4.334522,19.99983,399.9982,440.2173,90.99228,195.7309,100,395.3726,4.367513,-11.90757
4,2,23/02/2014,2:29:00 PM,1397,5,150.5,378.4247,4.264843,19.99773,399.9991,440.2755,89.76154,195.5669,100,387.7549,4.298033,-8.523485
4,2,23/02/2014,2:29:20 PM,1398,6,150.5,382.496,4.295221,20.00141,399.9993,441.191,69.60794,195.583,100,391.8666,4.328432,-11.98812
4,2,23/02/2014,2:29:40 PM,1399,9,150.5,375.8318,4.236401,20.00066,399.9969,440.5293,83.7364,195.6787,100,385.1523,4.269797,-8.38159
4,2,23/02/2014,2:30:00 PM,1400,10,150.5,386.0655,4.337014,19.99992,399.995,441.9044,55.74086,195.7281,100,395.4566,4.369948,-11.56677
4,2,23/02/2014,2:30:20 PM,1401,7,150.5,379.4333,4.276397,20.00092,400.0078,440.3185,87.14326,197.3622,100,388.8352,4.310227,-8.473015
4,2,23/02/2014,2:30:40 PM,1402,8,150.5,387.4396,4.354731,19.99992,400.0004,440.9676,73.0703,197.6721,100,396.8328,4.387506,-11.03697
4,2,23/02/2014,2:31:00 PM,1403,11,150.5,377.6868,4.255918,20.00174,399.999,439.4989,106.4063,195.8624,100,387.0422,4.289453,-8.681026
4,2,23/02/2014,2:31:20 PM,1404,12,150.5,385.5748,4.33169,20.00071,400.0014,439.6022,104.3589,196.111,100,394.9623,4.364627,-11.53451
4,2,23/02/2014,2:31:40 PM,1405,3,150.5,761.2294,8.319683,20.00433,400.0179,459.1538,139.0815,195.3541,100,772.817,8.329005,-35.97934
4,2,23/02/2014,2:32:00 PM,1406,4,150.5,313.334,3.436823,20.00229,400.0042,460.3768,135.199,195.6092,100,322.3044,3.475152,-35.55485
4,2,23/02/2014,2:32:20 PM,1407,13,150.5,373.606,4.211766,20.00049,399.9921,442.7701,80.79961,195.5858,100,383.281,4.248049,-8.615377
4,2,23/02/2014,2:32:40 PM,1408,14,150.5,396.4226,4.449614,20.00066,399.994,440.9838,98.19241,195.6022,100,406.2499,4.484649,-12.57274
4,2,23/02/2014,2:33:00 PM,1409,17,150.5,375.1181,4.229265,19.99862,399.9985,440.44,99.20081,195.572,100,384.7801,4.265219,-8.486412
4,2,23/02/2014,2:33:20 PM,1410,18,150.5,389.3404,4.372249,20.00244,399.9987,440.5605,91.04028,195.6292,100,399.1079,4.407541,-12.18409
4,2,23/02/2014,2:33:40 PM,1411,5,150.5,376.897,4.247928,20.00022,399.9994,440.438,89.79119,195.4322,100,386.6058,4.284147,-8.789496
4,2,23/02/2014,2:34:00 PM,1412,6,150.5,385.0341,4.323777,20.00234,399.9998,441.2895,69.63158,195.4234,100,394.7829,4.359431,-12.26271
4,2,23/02/2014,2:34:20 PM,1413,9,150.5,374.1475,4.218901,19.99746,399.9987,440.5839,83.78234,195.4942,100,383.7941,4.25479,-8.369854
4,2,23/02/2014,2:34:40 PM,1414,10,150.5,386.6885,4.344899,19.9971,399.9968,441.9174,55.89277,195.5636,100,396.4529,4.380421,-11.68772
4,2,23/02/2014,2:35:00 PM,1415,7,150.5,376.1,4.24002,20.00269,399.9993,440.28,87.25288,197.1022,100,385.7977,4.276239,-8.546682
4,2,23/02/2014,2:35:20 PM,1416,8,150.5,391.7377,4.402304,19.99756,399.9993,440.9336,73.22373,197.4289,100,401.5299,4.437491,-11.47078
4,2,23/02/2014,2:35:40 PM,1417,11,150.5,374.0412,4.216267,20.00248,400.0064,439.4918,106.5238,195.6479,100,383.7338,4.25269,-8.703378
4,2,23/02/2014,2:36:00 PM,1418,12,150.5,389.342,4.374213,19.9997,399.9992,439.5722,104.4669,195.9797,100,399.125,4.40966,-11.75165
4,2,23/02/2014,2:36:20 PM,1419,13,150.5,376.2638,4.241433,20.00275,400,440.6855,80.8673,195.548,100,385.9557,4.277555,-8.647824
4,2,23/02/2014,2:36:40 PM,1420,14,150.5,396.1959,4.447708,19.99812,400.0008,439.9333,98.1965,195.5847,100,406.024,4.482744,-12.44319
4,2,23/02/2014,2:37:00 PM,1421,17,150.5,375.6815,4.23537,20.00073,400.0007,439.9178,99.23631,195.5889,100,385.3578,4.27139,-8.540372
4,2,23/02/2014,2:37:20 PM,1422,18,150.5,392.9487,4.411902,20.0021,400.0007,440.3,91.07974,195.6683,100,402.7443,4.447025,-12.33416
4,2,23/02/2014,2:37:40 PM,1423,5,150.5,379.2159,4.273773,20.00145,400.0013,440.3631,89.78407,195.4753,100,388.9341,4.309778,-8.828489
4,2,23/02/2014,2:38:00 PM,1424,6,150.5,388.3659,4.361197,20.00026,400.0011,441.2625,69.65623,195.4123,100,398.1348,4.396624,-12.22268
4,2,23/02/2014,2:38:20 PM,1425,9,150.5,374.1226,4.218921,20.00247,400.0011,440.5771,83.78834,195.4948,100,383.7803,4.254976,-8.290819
4,2,23/02/2014,2:38:40 PM,1426,10,150.5,387.0724,4.349173,19.99699,399.9997,441.9008,55.8553,195.5145,100,396.8379,4.384737,-11.67395
4,2,23/02/2014,2:39:00 PM,1427,7,150.5,371.7741,4.19258,19.99794,400.0005,440.3225,87.26204,196.993,100,381.4279,4.228819,-8.308746
4,2,23/02/2014,2:39:20 PM,1428,8,150.5,392.7516,4.414211,20.00083,400.003,440.9287,73.31016,197.2471,100,402.5455,4.44934,-11.33174
4,2,23/02/2014,2:39:40 PM,1429,11,150.5,374.5803,4.222692,20.0032,399.9996,439.4631,106.541,195.5084,100,384.2809,4.259102,-8.62227
4,2,23/02/2014,2:40:00 PM,1430,12,150.5,389.9006,4.380751,19.99932,400.0004,439.5731,104.481,195.7912,100,399.69,4.416225,-11.67934
4,2,23/02/2014,2:40:20 PM,1431,3,150.5,761.1326,8.320241,20.00587,400.0178,459.1158,139.0795,195.1164,100,773.3077,8.334,-36.01325
4,2,23/02/2014,2:40:40 PM,1432,4,150.5,313.3189,3.436987,20.00272,400.0027,460.3948,135.359,195.4172,100,322.6079,3.477539,-35.80031
4,2,23/02/2014,2:41:00 PM,1433,13,150.5,375.8351,4.236512,20.00035,399.9904,442.7786,80.90659,195.4224,100,385.545,4.272383,-8.791656
4,2,23/02/2014,2:41:20 PM,1434,14,150.5,394.7663,4.432317,20.00389,399.9938,441.0405,98.29206,195.4316,100,404.6013,4.467098,-12.42941
4,2,23/02/2014,2:41:40 PM,1435,17,150.5,373.1793,4.207633,20.00158,399.998,440.4799,99.32375,195.4825,100,382.8804,4.243677,-8.599566
4,2,23/02/2014,2:42:00 PM,1436,18,150.5,393.0952,4.413762,20.0029,399.9975,440.5791,91.13,195.5726,100,402.9322,4.448744,-12.41309
4,2,23/02/2014,2:42:20 PM,1437,5,150.5,373.3743,4.209154,20.00076,399.9961,440.4468,89.81157,195.4555,100,383.0742,4.245233,-8.737887
4,2,23/02/2014,2:42:40 PM,1438,6,150.5,388.2645,4.359765,20.00048,400.0011,441.313,69.70465,195.4078,100,398.0663,4.395041,-12.40821
4,2,23/02/2014,2:43:00 PM,1439,9,150.5,374.3263,4.220073,20.00351,399.9994,440.5901,83.82285,195.4816,100,384.0682,4.256414,-8.698987
4,2,23/02/2014,2:43:20 PM,1440,10,150.5,386.3459,4.341191,20.0058,399.9995,441.8742,55.91706,195.5091,100,396.1343,4.376541,-11.76896
4,2,23/02/2014,2:43:40 PM,1441,7,150.5,376.6775,4.245755,20.00452,399.9996,440.31,87.29472,196.9854,100,386.4211,4.281856,-8.845979
4,2,23/02/2014,2:44:00 PM,1442,8,150.5,389.3941,4.377225,19.99693,399.9993,440.9043,73.35038,197.2105,100,399.203,4.412384,-11.33453
4,2,23/02/2014,2:44:20 PM,1443,11,150.5,375.1139,4.228146,19.99743,399.9977,439.4725,106.5406,195.4955,100,384.8627,4.264525,-8.86035
4,2,23/02/2014,2:44:40 PM,1444,12,150.5,390.0544,4.382576,19.99803,400.0009,439.5676,104.5473,195.7133,100,399.8696,4.417719,-11.78915
4,2,23/02/2014,2:45:00 PM,1445,13,150.5,375.4073,4.231337,19.99433,399.9993,440.6768,80.92764,195.2983,100,385.1049,4.267105,-8.884519
4,2,23/02/2014,2:45:20 PM,1446,14,150.5,391.426,4.395613,20.00071,399.9989,439.887,98.28296,195.2951,100,401.2401,4.430578,-12.29805
4,2,23/02/2014,2:45:40 PM,1447,17,150.5,373.0972,4.206833,19.99884,399.9996,439.876,99.36557,195.2772,100,382.8087,4.243075,-8.554606
4,2,23/02/2014,2:46:00 PM,1448,18,150.5,391.6533,4.397844,19.99798,399.9996,440.2677,91.21718,195.4348,100,401.4785,4.43292,-12.3629
4,2,23/02/2014,2:46:20 PM,1449,5,150.5,379.6088,4.277706,20.00446,400.0001,440.3226,89.83424,195.2583,100,389.351,4.313396,-9.058867
