flux_campaign,day,Date,TIMESTAMP,RECORD,SiteOutput,SiteCount_Avg,ConcA_Avg,ConcB_Avg,TGApressure_Avg,SamplePress_Avg,BypassPress_Avg,ExcessFlow_Avg,SampleFlow_Avg,One_Tot,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg
3,2,18/01/2014,10:20:40 AM,86,6,150.5,408.212,4.561245,19.99566,400.0011,436.6158,64.38495,197.0589,100,417.3962,4.609212,-12.24761
3,2,18/01/2014,10:21:00 AM,87,15,150.5,399.9592,4.482692,20.00106,399.9958,435.6511,83.50146,197.3092,100,409.0892,4.530749,-9.346109
3,2,18/01/2014,10:21:20 AM,88,16,150.5,409.7775,4.578079,19.99925,400.0387,435.2323,92.33456,197.3759,100,418.9636,4.626008,-12.35699
3,2,18/01/2014,10:21:40 AM,89,9,150.5,400.1215,4.483518,20.00028,399.9849,435.8735,79.13134,196.7483,100,409.2551,4.531581,-9.566002
3,2,18/01/2014,10:22:00 AM,90,10,150.5,404.9576,4.528732,19.99995,399.9743,437.3901,47.83726,196.5529,100,414.1218,4.576811,-11.43587
3,2,18/01/2014,10:22:20 AM,91,17,150.5,396.9002,4.449245,20.00312,399.9911,435.1678,94.31303,196.6871,100,406.0074,4.49726,-9.204443
3,2,18/01/2014,10:22:40 AM,92,18,150.5,408.6335,4.560109,19.99837,400.0008,435.5612,86.25345,196.7349,100,417.8318,4.608215,-13.49075
3,2,18/01/2014,10:23:00 AM,93,11,150.5,397.6638,4.457288,19.99846,400.0008,434.8356,100.8515,196.852,100,406.7775,4.505326,-9.306739
3,2,18/01/2014,10:23:20 AM,94,12,150.5,407.9432,4.552368,20.00071,400.001,434.8974,98.90866,197.0389,100,417.1109,4.600292,-13.48483
3,2,18/01/2014,10:23:40 AM,95,13,150.5,397.2771,4.452506,19.99164,399.9996,435.9958,74.62353,197.3454,100,406.3893,4.500588,-9.403068
3,2,18/01/2014,10:24:00 AM,96,14,150.5,410.5213,4.581801,19.99279,400.0006,435.1833,92.68622,197.257,100,419.7191,4.62976,-13.3352
3,2,18/01/2014,10:24:20 AM,97,5,150.5,395.27,4.430938,19.99504,399.9936,435.6001,84.50045,197.0014,100,404.4047,4.479348,-9.239544
3,2,18/01/2014,10:24:40 AM,98,6,150.5,409.6887,4.576184,20.00246,400.1194,436.5086,64.20637,197.3495,100,418.8882,4.624257,-12.55296
3,2,18/01/2014,10:25:00 AM,99,15,150.5,398.2733,4.463874,20.00087,399.9997,435.6029,83.60055,197.2395,100,407.3779,4.511765,-9.352895
3,2,18/01/2014,10:25:20 AM,100,16,150.5,410.7101,4.587354,19.99763,400.0004,435.2001,92.35683,197.4117,100,419.9027,4.635296,-12.58717
3,2,18/01/2014,10:25:40 AM,101,9,150.5,399.7642,4.479286,20.00059,399.9933,435.8403,79.02885,196.8842,100,408.8985,4.527363,-9.62495
3,2,18/01/2014,10:26:00 AM,102,10,150.5,405.2207,4.530791,19.99481,399.9986,437.361,47.79139,196.7534,100,414.3913,4.578866,-11.63527
3,2,18/01/2014,10:26:20 AM,103,17,150.5,399.1107,4.473238,20.00212,399.9904,435.1541,94.28157,196.8294,100,408.2532,4.521453,-9.354312
3,2,18/01/2014,10:26:40 AM,104,18,150.5,408.042,4.553472,19.9982,399.9911,435.5268,86.20033,196.8707,100,417.2244,4.601493,-13.49559
3,2,18/01/2014,10:27:00 AM,105,3,150.5,761.9062,8.286982,20.00361,399.99,454.3305,140.8426,196.1859,100,773.2396,8.33242,-36.11102
3,2,18/01/2014,10:27:20 AM,106,4,150.5,313.8763,3.426486,20.00213,399.995,455.3578,119.856,196.4926,100,322.4872,3.475284,-36.06499
3,2,18/01/2014,10:27:40 AM,107,11,150.5,399.6017,4.4781,19.99607,399.9944,436.8126,100.8094,196.9455,100,408.8921,4.528203,-9.425466
3,2,18/01/2014,10:28:00 AM,108,12,150.5,406.0536,4.532177,20.00328,399.9946,435.9095,98.78549,197.1799,100,415.3644,4.582047,-13.2657
3,2,18/01/2014,10:28:20 AM,109,13,150.5,398.2111,4.462976,20.00256,400.0004,436.487,74.56532,197.5056,100,407.4869,4.513023,-9.34218
3,2,18/01/2014,10:28:40 AM,110,14,150.5,410.2184,4.578823,20.00151,399.9976,435.3778,92.52724,197.5169,100,419.5495,4.628561,-13.19178
3,2,18/01/2014,10:29:00 AM,111,5,150.5,399.4423,4.476946,19.99804,399.9988,435.6267,84.3562,197.1478,100,408.7023,4.526762,-9.280844
3,2,18/01/2014,10:29:20 AM,112,6,150.5,409.0865,4.57049,19.99761,400.0001,436.4548,64.1086,197.4541,100,418.4085,4.62021,-12.2861
3,2,18/01/2014,10:29:40 AM,113,15,150.5,398.3202,4.464383,20.0028,400,435.5562,83.35167,197.5689,100,407.5828,4.514277,-9.299766
3,2,18/01/2014,10:30:00 AM,114,16,150.5,411.1638,4.592876,20.00377,399.9995,435.0944,92.22186,197.6544,100,420.5057,4.642706,-12.42694
3,2,18/01/2014,10:30:20 AM,115,9,150.5,399.7023,4.479313,19.99817,400.0001,435.7186,78.91236,197.0651,100,408.9722,4.529243,-9.392375
3,2,18/01/2014,10:30:40 AM,116,10,150.5,406.2146,4.542132,19.99722,400.0016,437.2353,47.45245,196.9162,100,415.5237,4.591952,-11.51181
3,2,18/01/2014,10:31:00 AM,117,17,150.5,395.4816,4.434479,20.00724,400.0067,435.0106,94.13554,196.9826,100,404.7234,4.484373,-8.909552
3,2,18/01/2014,10:31:20 AM,118,18,150.5,407.2814,4.546028,20.00066,400.0049,435.3701,86.08147,197.0407,100,416.5939,4.595811,-13.22277
3,2,18/01/2014,10:31:40 AM,119,11,150.5,395.4803,4.433969,19.99917,399.9999,434.6589,100.8026,197.0639,100,404.7439,4.484097,-9.020735
3,2,18/01/2014,10:32:00 AM,120,12,150.5,405.7711,4.53004,19.99859,400,434.7334,98.84107,197.3351,100,415.0816,4.579929,-13.04985
3,2,18/01/2014,10:32:20 AM,121,13,150.5,397.9339,4.461105,19.99695,399.9991,435.8231,74.36682,197.696,100,407.1997,4.511073,-9.071427
3,2,18/01/2014,10:32:40 AM,122,14,150.5,409.3112,4.569551,19.99995,400.0037,435.027,92.42853,197.5948,100,418.6386,4.619382,-13.00595
3,2,18/01/2014,10:33:00 AM,123,5,150.5,397.6446,4.458422,20.00118,399.9806,435.4718,84.22887,197.3757,100,406.8872,4.508208,-8.940248
3,2,18/01/2014,10:33:20 AM,124,6,150.5,409.1507,4.572617,19.9964,400.0028,436.399,63.80386,197.8481,100,418.472,4.622362,-11.97603
3,2,18/01/2014,10:33:40 AM,125,15,150.5,397.4034,4.455708,20.00302,400.0063,435.467,83.29707,197.7377,100,406.6226,4.505201,-8.95644
3,2,18/01/2014,10:34:00 AM,126,16,150.5,411.3819,4.596544,20.00328,400.0064,435.0417,92.11394,197.826,100,420.7297,4.646365,-12.17492
3,2,18/01/2014,10:34:20 AM,127,9,150.5,399.8095,4.481936,20.00014,400.0029,435.6959,78.86444,197.1969,100,409.0753,4.531761,-9.091365
3,2,18/01/2014,10:34:40 AM,128,10,150.5,407.3663,4.555323,19.99989,399.9991,437.239,47.46424,197.0203,100,416.6803,4.605114,-11.43021
3,2,18/01/2014,10:35:00 AM,129,17,150.5,399.5926,4.480343,20.00614,399.9998,435.0259,94.09799,197.0563,100,408.864,4.530237,-8.912753
3,2,18/01/2014,10:35:20 AM,130,18,150.5,407.3256,4.547102,20.00127,400.0013,435.4111,85.99084,197.1455,100,416.6351,4.596838,-13.09968
3,2,18/01/2014,10:35:40 AM,131,3,150.5,761.3834,8.284893,20.003,400.016,454.2023,140.7482,196.3747,100,772.8846,8.331394,-35.78705
3,2,18/01/2014,10:36:00 AM,132,4,150.5,313.6595,3.425371,19.99361,400.0008,455.2912,120.1376,196.6326,100,322.4026,3.476271,-35.53817
3,2,18/01/2014,10:36:20 AM,133,11,150.5,398.8195,4.471656,20.00133,399.9932,436.7393,100.7561,197.2036,100,408.3813,4.523094,-9.305909
3,2,18/01/2014,10:36:40 AM,134,12,150.5,407.4094,4.548484,20.0046,399.9927,435.8725,98.74548,197.4296,100,417.0193,4.599743,-13.38588
3,2,18/01/2014,10:37:00 AM,135,13,150.5,399.1192,4.474538,20.00376,399.9983,436.4657,74.4787,197.6834,100,408.6658,4.525792,-9.404797
3,2,18/01/2014,10:37:20 AM,136,14,150.5,405.9639,4.533348,19.99647,399.9979,435.36,92.57381,197.5691,100,415.558,4.584525,-13.19219
3,2,18/01/2014,10:37:40 AM,137,5,150.5,398.7633,4.471145,20.00245,400.0005,435.6412,84.2803,197.3975,100,408.2905,4.522184,-9.284599
3,2,18/01/2014,10:38:00 AM,138,6,150.5,408.2995,4.563513,20.00648,400.0047,436.464,64.02453,197.6678,100,417.9168,4.614763,-12.28992
3,2,18/01/2014,10:38:20 AM,139,15,150.5,400.646,4.492048,20.00027,399.9996,435.5357,83.30496,197.7288,100,410.1995,4.543213,-9.309604
3,2,18/01/2014,10:38:40 AM,140,16,150.5,412.268,4.606566,19.99712,400.0009,435.1278,92.03659,197.8105,100,421.9115,4.657772,-12.52335
3,2,18/01/2014,10:39:00 AM,141,9,150.5,400.3612,4.487822,20.00115,399.9998,435.7565,78.80092,197.2888,100,409.9096,4.538963,-9.536511
3,2,18/01/2014,10:39:20 AM,142,10,150.5,407.0939,4.552812,19.99825,399.9962,437.2848,47.14626,197.1409,100,416.6909,4.603994,-11.69579
3,2,18/01/2014,10:39:40 AM,143,17,150.5,397.2443,4.454686,20.00423,400.0012,435.0828,94.05618,197.1492,100,406.7799,4.505977,-9.169403
3,2,18/01/2014,10:40:00 AM,144,18,150.5,406.3159,4.536523,19.99534,399.9957,435.5406,85.97503,197.1976,100,415.9158,4.587769,-13.34325
3,2,18/01/2014,10:40:20 AM,145,11,150.5,399.6457,4.480918,20.00223,399.9987,434.8071,100.6759,197.225,100,409.1818,4.531984,-9.300283
3,2,18/01/2014,10:40:40 AM,146,12,150.5,407.4271,4.549047,20.00019,400.0002,434.8927,98.67138,197.4999,100,417.0337,4.600265,-13.30798
3,2,18/01/2014,10:41:00 AM,147,13,150.5,395.6447,4.436505,19.99657,400.0003,436.0108,74.5833,197.5925,100,405.1793,4.487947,-9.235568
3,2,18/01/2014,10:41:20 AM,148,14,150.5,402.3353,4.495016,19.99904,399.9985,435.2284,92.52672,197.5889,100,411.9031,4.546277,-12.74189
3,2,18/01/2014,10:41:40 AM,149,5,150.5,400.3773,4.489301,19.99815,399.9984,435.6423,84.16103,197.4279,100,409.9329,4.540525,-9.251907
3,2,18/01/2014,10:42:00 AM,150,6,150.5,407.712,4.557261,19.99982,399.9999,436.5623,64.10754,197.575,100,417.3202,4.608459,-12.22913
3,2,18/01/2014,10:42:20 AM,151,15,150.5,398.1564,4.464392,20.00211,399.9995,435.704,83.38905,197.6637,100,407.6936,4.515646,-9.268656
3,2,18/01/2014,10:42:40 AM,152,16,150.5,413.0092,4.614389,19.99918,399.9968,435.3032,92.18858,197.7733,100,422.6543,4.665568,-12.60908
3,2,18/01/2014,10:43:00 AM,153,9,150.5,400.8377,4.493331,19.99746,399.9972,435.9433,78.76414,197.3645,100,410.4001,4.544613,-9.488899
3,2,18/01/2014,10:43:20 AM,154,10,150.5,407.4806,4.556861,19.9984,399.9976,437.4364,47.02413,197.2791,100,417.0802,4.60804,-11.75058
3,2,18/01/2014,10:43:40 AM,155,17,150.5,399.1896,4.475987,20.00208,399.9989,435.1832,94.01553,197.1669,100,408.7337,4.527238,-9.252827
3,2,18/01/2014,10:44:00 AM,156,18,150.5,406.6772,4.540489,19.99858,399.9995,435.5749,85.80061,197.2511,100,416.281,4.591754,-13.3526
3,2,18/01/2014,10:44:20 AM,157,3,150.5,761.1655,8.283006,19.99825,400.0728,454.3614,140.7524,196.4675,100,773.1962,8.331605,-36.1513
3,2,18/01/2014,10:44:40 AM,158,4,150.5,313.5044,3.424061,19.99594,399.9957,455.427,119.9864,196.6804,100,322.4693,3.476083,-35.78968
3,2,18/01/2014,10:45:00 AM,159,11,150.5,395.8182,4.438961,20.00315,400.136,436.8909,100.5094,197.3331,100,405.5108,4.491678,-9.222454
3,2,18/01/2014,10:45:20 AM,160,12,150.5,407.7179,4.551902,20.00071,399.9969,436.0274,98.63676,197.4597,100,417.4878,4.604471,-13.48019
3,2,18/01/2014,10:45:40 AM,161,13,150.5,397.8639,4.460683,19.99738,399.9976,436.593,74.34641,197.7636,100,407.5788,4.513556,-9.448224
3,2,18/01/2014,10:46:00 AM,162,14,150.5,401.7331,4.488007,20.00543,399.9982,435.4968,92.32224,197.7568,100,411.4725,4.540735,-12.91326
3,2,18/01/2014,10:46:20 AM,163,5,150.5,395.187,4.432115,19.99832,399.9998,435.7571,84.07845,197.5087,100,404.8646,4.484718,-9.178716
3,2,18/01/2014,10:46:40 AM,164,6,150.5,408.1963,4.562442,20.00074,400.0424,436.5679,63.83723,197.7979,100,417.9866,4.615152,-12.37173
3,2,18/01/2014,10:47:00 AM,165,15,150.5,399.5757,4.480281,20.00059,399.9986,435.6211,83.32144,197.6519,100,409.2906,4.532969,-9.348386
3,2,18/01/2014,10:47:20 AM,166,16,150.5,413.0396,4.615115,19.99846,399.9894,435.2007,92.25191,197.7259,100,422.8459,4.667659,-12.61428
3,2,18/01/2014,10:47:40 AM,167,9,150.5,399.482,4.478172,19.99689,399.9982,435.8016,78.65849,197.3598,100,409.1967,4.530846,-9.585221
3,2,18/01/2014,10:48:00 AM,168,10,150.5,409.8969,4.582739,19.99861,399.999,437.3044,46.89126,197.3074,100,419.6907,4.635386,-12.06941
3,2,18/01/2014,10:48:20 AM,169,17,150.5,398.197,4.465537,20.0018,399.9979,435.0445,94.03146,197.1092,100,407.909,4.518267,-9.217088
3,2,18/01/2014,10:48:40 AM,170,18,150.5,408.8224,4.563595,19.99758,400.0003,435.4578,85.87992,197.1926,100,418.6074,4.616309,-13.58916
