flux_campaign,day,Date,time,RECORD,SiteOutput,SiteCount_Avg,ConcA_Avg,ConcB_Avg,TGApressure_Avg,SamplePress_Avg,BypassPress_Avg,ExcessFlow_Avg,SampleFlow_Avg,One_Tot,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg
1,2,19/10/2013,10:40:40 AM,44,12,150.5,391.6549,4.377113,20.00049,399.9996,462.7352,104.7692,198.2062,100,395.598,4.372324,-11.38269
1,2,19/10/2013,10:41:00 AM,45,9,150.5,383.2675,4.294456,19.99792,400,463.6501,83.25768,198.149,100,387.2501,4.290532,-8.963599
1,2,19/10/2013,10:41:20 AM,46,10,150.5,384.2354,4.30186,20.00141,400,465.1684,51.07586,198.2829,100,388.2102,4.297843,-9.730188
1,2,19/10/2013,10:41:40 AM,47,13,150.5,382.0865,4.282116,20.00217,399.9998,463.8167,79.27814,198.0821,100,386.0811,4.278396,-8.774659
1,2,19/10/2013,10:42:00 AM,48,14,150.5,389.1948,4.354176,20.00141,400.0004,463.0172,96.94587,198.2837,100,393.1466,4.349624,-10.38331
1,2,19/10/2013,10:42:20 AM,49,15,150.5,395.3361,4.425834,19.99499,399.9991,463.439,87.74664,198.1043,100,399.2713,4.420631,-9.656096
1,2,19/10/2013,10:42:40 AM,50,16,150.5,423.9121,4.732059,19.9991,399.9982,463.0652,96.47677,198.3273,100,427.6979,4.723425,-12.1528
1,2,19/10/2013,10:43:00 AM,51,17,150.5,383.5117,4.296873,20.0004,400.0004,462.9922,98.08221,198.0537,100,387.4962,4.292947,-9.035732
1,2,19/10/2013,10:43:20 AM,52,18,150.5,392.0423,4.380501,19.99942,400.0014,463.3204,90.16095,198.027,100,395.9886,4.375667,-11.60289
1,2,19/10/2013,10:43:40 AM,53,3,150.5,771.6156,8.379269,20.00236,400.0374,481.3846,146.8422,197.7217,100,773.7394,8.33169,-36.81818
1,2,19/10/2013,10:44:00 AM,54,4,150.5,318.25,3.470035,20.00058,400.0225,482.4852,127.3192,197.9649,100,322.5443,3.474931,-36.33354
1,2,19/10/2013,10:44:20 AM,55,5,150.5,382.5853,4.28628,19.9981,399.9826,465.2389,91.22227,197.9427,100,386.5961,4.284807,-8.611871
1,2,19/10/2013,10:44:40 AM,56,6,150.5,389.4107,4.350904,19.9986,399.994,465.2365,68.90131,198.142,100,393.3842,4.348749,-11.17964
1,2,19/10/2013,10:45:00 AM,57,11,150.5,382.9774,4.289467,20.00094,399.9923,463.1405,106.2101,198.0071,100,386.9683,4.287857,-8.860291
1,2,19/10/2013,10:45:20 AM,58,12,150.5,392.2699,4.383433,20.00217,400,462.9885,104.797,198.1665,100,396.2159,4.380859,-10.99767
1,2,19/10/2013,10:45:40 AM,59,9,150.5,382.274,4.283142,19.99929,399.9995,463.8912,83.28405,198.0641,100,386.2798,4.281645,-8.532345
1,2,19/10/2013,10:46:00 AM,60,10,150.5,385.6713,4.316976,20.00356,400.0003,465.3577,51.06706,198.2651,100,389.6549,4.315096,-9.441115
1,2,19/10/2013,10:46:20 AM,61,13,150.5,382.7668,4.288467,20.00416,400.0622,464.0107,79.19894,198.0867,100,386.7647,4.286858,-8.569796
1,2,19/10/2013,10:46:40 AM,62,14,150.5,394.9678,4.415564,19.99787,399.9987,463.2264,96.85428,198.2864,100,398.8973,4.412591,-10.53037
1,2,19/10/2013,10:47:00 AM,63,15,150.5,386.4579,4.328317,19.99928,400,463.6426,87.72818,198.0581,100,390.4346,4.326336,-8.84424
1,2,19/10/2013,10:47:20 AM,64,16,150.5,455.2935,5.077402,20.00621,400.0012,463.2532,96.49134,198.2934,100,458.8929,5.067432,-12.25115
1,2,19/10/2013,10:47:40 AM,65,17,150.5,383.2672,4.292938,20.00446,400,463.1991,98.0685,198.0156,100,387.2631,4.291299,-8.819697
1,2,19/10/2013,10:48:00 AM,66,18,150.5,391.8946,4.378352,20.00459,400.0023,463.5278,90.13819,198.0139,100,395.852,4.375857,-11.21872
1,2,19/10/2013,10:48:20 AM,67,5,150.5,383.2039,4.292267,19.99789,400.0005,463.4245,91.17316,197.9882,100,387.2,4.290621,-8.815105
1,2,19/10/2013,10:48:40 AM,68,6,150.5,390.7332,4.364139,19.99859,399.9998,464.3805,68.83039,198.1314,100,394.6923,4.361802,-11.49899
1,2,19/10/2013,10:49:00 AM,69,11,150.5,383.1374,4.290473,20.0057,399.9982,462.7284,106.2187,197.93,100,387.1408,4.288947,-9.05022
1,2,19/10/2013,10:49:20 AM,70,12,150.5,393.805,4.398276,20.00067,400.0008,462.7518,104.7832,198.1048,100,397.7397,4.395485,-11.4973
1,2,19/10/2013,10:49:40 AM,71,9,150.5,384.347,4.304062,19.99553,399.9986,463.6769,83.21778,198.03,100,388.3376,4.302321,-9.023535
1,2,19/10/2013,10:50:00 AM,72,10,150.5,389.0613,4.351841,19.99517,399.9995,465.1781,50.95836,198.1714,100,393.0319,4.349605,-10.09866
1,2,19/10/2013,10:50:20 AM,73,13,150.5,383.507,4.295443,20.00264,399.9995,463.813,79.16924,198.034,100,387.5049,4.293837,-8.852547
1,2,19/10/2013,10:50:40 AM,74,14,150.5,394.6143,4.410929,19.99949,399.9998,463.0707,96.77833,198.2873,100,398.5295,4.407862,-10.6785
1,2,19/10/2013,10:51:00 AM,75,15,150.5,386.8759,4.332723,20.00076,399.9998,463.4639,87.69542,198.0511,100,390.8595,4.330713,-8.920332
1,2,19/10/2013,10:51:20 AM,76,16,150.5,453.2615,5.055264,20.00156,400.0008,463.1057,96.44151,198.3054,100,456.8222,5.045012,-12.16386
1,2,19/10/2013,10:51:40 AM,77,17,150.5,384.3736,4.305084,19.99728,399.9998,463.0663,97.97262,198.0851,100,388.365,4.303327,-8.861909
1,2,19/10/2013,10:52:00 AM,78,18,150.5,393.7395,4.397977,19.99873,400.001,463.4044,89.95974,198.1186,100,397.6827,4.395273,-11.40345
1,2,19/10/2013,10:52:20 AM,79,3,150.5,773.2375,8.393167,20.00383,400.0518,481.4766,146.5507,197.85,100,775.0231,8.347184,-36.6252
1,2,19/10/2013,10:52:40 AM,80,4,150.5,320.0107,3.488376,19.99913,400.0079,482.5619,128.774,198.103,100,324.3655,3.495474,-36.07923
1,2,19/10/2013,10:53:00 AM,81,5,150.5,384.8394,4.310021,19.99938,399.9788,465.2948,90.99449,198.1279,100,387.0999,4.290835,-8.50933
1,2,19/10/2013,10:53:20 AM,82,6,150.5,393.9222,4.398519,19.99421,399.9954,465.2546,68.63195,198.3175,100,396.129,4.378429,-11.32939
1,2,19/10/2013,10:53:40 AM,83,11,150.5,384.9007,4.309913,20.00172,399.9943,463.0978,106.0938,198.1264,100,387.1645,4.290769,-8.690094
1,2,19/10/2013,10:54:00 AM,84,12,150.5,394.428,4.405249,19.99722,399.9986,462.9117,104.6919,198.2987,100,396.6347,4.385086,-11.08875
1,2,19/10/2013,10:54:20 AM,85,9,150.5,383.7307,4.297487,19.99697,399.9982,463.7427,82.99986,198.261,100,386.0015,4.27844,-8.560315
1,2,19/10/2013,10:54:40 AM,86,10,150.5,390.6698,4.369478,20.00518,399.9949,465.211,50.69839,198.3568,100,392.9022,4.349757,-9.737164
1,2,19/10/2013,10:55:00 AM,87,13,150.5,384.483,4.306055,20.00151,399.9979,463.7848,78.98456,198.2543,100,386.7509,4.28695,-8.513142
1,2,19/10/2013,10:55:20 AM,88,14,150.5,393.6074,4.39957,20.001,399.9961,462.9753,96.62454,198.4729,100,395.8273,4.379583,-10.31521
1,2,19/10/2013,10:55:40 AM,89,15,150.5,386.141,4.324164,20.0001,400.0008,463.3411,87.46747,198.3212,100,388.3871,4.30476,-8.588276
1,2,19/10/2013,10:56:00 AM,90,16,150.5,440.3595,4.915525,19.99799,400.0015,462.9485,96.25383,198.5507,100,442.3275,4.890399,-11.05944
1,2,19/10/2013,10:56:20 AM,91,17,150.5,384.5151,4.306408,19.99561,400.0004,462.8852,97.80327,198.2751,100,386.7818,4.287322,-8.506274
1,2,19/10/2013,10:56:40 AM,92,18,150.5,392.7966,4.387823,19.99662,400.0007,463.2918,89.81448,198.3337,100,395.0063,4.367816,-10.92287
1,2,19/10/2013,10:57:00 AM,93,5,150.5,383.1027,4.291368,19.99751,400.0002,463.2045,90.86165,198.2792,100,385.3663,4.27234,-8.341753
1,2,19/10/2013,10:57:20 AM,94,6,150.5,392.6645,4.385091,19.99616,400.0002,464.1299,68.46573,198.5133,100,394.8825,4.36517,-11.21224
1,2,19/10/2013,10:57:40 AM,95,11,150.5,383.6525,4.296496,20.00409,400.0038,462.5651,105.8469,198.2919,100,385.9253,4.277517,-8.578313
1,2,19/10/2013,10:58:00 AM,96,12,150.5,393.5282,4.395864,20.00422,399.9944,462.606,104.4401,198.4943,100,395.7411,4.375798,-10.95517
1,2,19/10/2013,10:58:20 AM,97,9,150.5,383.4615,4.294985,19.99836,400.0018,463.5882,82.85788,198.4709,100,385.73,4.275961,-8.43726
1,2,19/10/2013,10:58:40 AM,98,10,150.5,390.6673,4.36973,20.00201,399.9995,465.1144,50.74717,198.5701,100,392.8977,4.34999,-9.672808
1,2,19/10/2013,10:59:00 AM,99,13,150.5,382.6791,4.287093,20.00391,400.0007,463.7247,78.87035,198.3608,100,384.9398,4.268046,-8.24099
1,2,19/10/2013,10:59:20 AM,100,14,150.5,392.7094,4.390433,20.00472,399.9998,462.9708,96.56748,198.5511,100,394.933,4.370503,-10.1305
1,2,19/10/2013,10:59:40 AM,101,15,150.5,384.34,4.305513,19.99454,400.0016,463.3964,87.38213,198.4231,100,386.6044,4.286382,-8.268849
1,2,19/10/2013,11:00:00 AM,102,16,150.5,427.5194,4.775117,19.99753,399.9972,462.9821,96.19947,198.6059,100,429.5519,4.751362,-10.59885
1,2,19/10/2013,11:00:20 AM,103,17,150.5,382.6772,4.286697,20.00092,399.9982,462.9417,97.69258,198.3811,100,384.9438,4.267697,-8.332183
1,2,19/10/2013,11:00:40 AM,104,18,150.5,392.5891,4.385106,20.00089,399.9991,463.2602,89.70631,198.3615,100,394.7985,4.365034,-11.03246
1,2,19/10/2013,11:01:00 AM,105,3,150.5,771.9179,8.378913,20.00728,400.0533,481.3388,146.3153,198.0005,100,772.0971,8.319328,-36.2014
1,2,19/10/2013,11:01:20 AM,106,4,150.5,318.6885,3.473849,19.99774,400.0189,482.3813,126.769,198.2645,100,321.3041,3.462954,-35.94811
1,2,19/10/2013,11:01:40 AM,107,5,150.5,382.7014,4.286318,19.9983,399.9832,465.1063,90.87757,198.2032,100,386.2882,4.281685,-8.544531
1,2,19/10/2013,11:02:00 AM,108,6,150.5,389.3351,4.348668,19.99867,399.9912,465.045,68.61869,198.2836,100,392.8856,4.343421,-11.1379
1,2,19/10/2013,11:02:20 AM,109,11,150.5,383.8759,4.298744,20.00146,399.9925,462.8723,105.9566,198.1268,100,387.4583,4.294008,-8.693863
1,2,19/10/2013,11:02:40 AM,110,12,150.5,393.6473,4.396488,20.00128,399.9975,462.6837,104.4786,198.3257,100,397.1776,4.390823,-11.14855
1,2,19/10/2013,11:03:00 AM,111,9,150.5,383.6741,4.296647,20.0005,399.999,463.5308,82.90901,198.2205,100,387.2546,4.291958,-8.6461
1,2,19/10/2013,11:03:20 AM,112,10,150.5,392.1482,4.384956,19.99612,399.9984,464.986,50.36931,198.2631,100,395.6752,4.379281,-10.00286
1,2,19/10/2013,11:03:40 AM,113,13,150.5,383.6794,4.297181,19.9981,399.9981,463.5417,78.92101,198.2139,100,387.2626,4.292504,-8.540421
1,2,19/10/2013,11:04:00 AM,114,14,150.5,392.5916,4.387711,19.99919,400.0012,462.8109,96.59801,198.3868,100,396.1305,4.382113,-10.50148
1,2,19/10/2013,11:04:20 AM,115,15,150.5,385.0562,4.31218,20.00344,400.0009,463.2165,87.40725,198.2457,100,388.6327,4.30734,-8.621182
1,2,19/10/2013,11:04:40 AM,116,16,150.5,415.4747,4.642569,19.99707,400.0012,462.8146,96.18625,198.4983,100,418.8899,4.634471,-10.37609
1,2,19/10/2013,11:05:00 AM,117,17,150.5,384.6501,4.307326,19.99787,399.9993,462.8418,97.74789,198.1964,100,388.2274,4.302492,-8.702845
1,2,19/10/2013,11:05:20 AM,118,18,150.5,393.5889,4.395513,20.00082,400.0009,463.1924,89.74271,198.252,100,397.1229,4.389868,-11.22718
1,2,19/10/2013,11:05:40 AM,119,5,150.5,383.7361,4.297829,20.00305,400.0297,463.1157,90.75072,198.2895,100,387.3177,4.293104,-8.542759
1,2,19/10/2013,11:06:00 AM,120,6,150.5,388.85,4.343133,19.99768,399.9987,464.0688,68.50125,198.3876,100,392.4039,4.337957,-11.16944
1,2,19/10/2013,11:06:20 AM,121,11,150.5,384.4933,4.304812,20.00217,399.9989,462.4438,105.982,198.1871,100,388.0736,4.300028,-8.878136
1,2,19/10/2013,11:06:40 AM,122,12,150.5,394.4372,4.40433,19.99849,399.9984,462.5357,104.4749,198.3958,100,397.9615,4.398587,-11.35134
1,2,19/10/2013,11:07:00 AM,123,9,150.5,384.2293,4.302982,20.00055,400.0017,463.5219,82.80826,198.3825,100,387.808,4.298175,-8.626553
1,2,19/10/2013,11:07:20 AM,124,10,150.5,393.3383,4.397866,19.99869,399.9988,465.0587,50.39848,198.4536,100,396.8673,4.392115,-10.0842
1,2,19/10/2013,11:07:40 AM,125,13,150.5,383.2056,4.292265,19.99862,399.9987,463.6754,78.83299,198.2892,100,386.7886,4.287595,-8.460587
1,2,19/10/2013,11:08:00 AM,126,14,150.5,391.9197,4.380734,20.0016,399.9991,462.8986,96.56729,198.4683,100,395.4541,4.375161,-10.38137
1,2,19/10/2013,11:08:20 AM,127,15,150.5,383.3391,4.293923,20.00377,400.0008,463.3123,87.24689,198.4283,100,386.9167,4.289215,-8.414405
1,2,19/10/2013,11:08:40 AM,128,16,150.5,404.8969,4.527278,19.99882,400.0014,462.9615,96.08455,198.6337,100,408.373,4.520349,-9.886886
1,2,19/10/2013,11:09:00 AM,129,17,150.5,383.1321,4.291192,19.99919,400.0005,462.9248,97.60935,198.3682,100,386.7122,4.286484,-8.521608
1,2,19/10/2013,11:09:20 AM,130,18,150.5,393.7968,4.398495,19.99812,399.9986,463.2957,89.63812,198.3758,100,397.3254,4.392781,-11.07565
1,2,19/10/2013,11:09:40 AM,131,3,150.5,771.9157,8.37918,19.99993,400.0535,481.357,146.4145,197.9515,100,773.4068,8.333761,-36.16429
1,2,19/10/2013,11:10:00 AM,132,4,150.5,319.0556,3.477463,19.99753,400.0122,482.4373,127.4581,198.1775,100,322.988,3.480949,-35.99084
1,2,19/10/2013,11:10:20 AM,133,5,150.5,382.535,4.284706,19.99977,399.9827,465.1866,90.77271,198.2303,100,385.8128,4.277122,-8.380791
1,2,19/10/2013,11:10:40 AM,134,6,150.5,388.2181,4.336293,20.00195,399.9956,465.1844,68.51782,198.4163,100,391.4719,4.328251,-11.03305
1,2,19/10/2013,11:11:00 AM,135,11,150.5,383.5312,4.294954,20.00312,399.9918,463.0612,105.9761,198.1884,100,386.7971,4.287206,-8.572309
1,2,19/10/2013,11:11:20 AM,136,12,150.5,393.9945,4.400399,20.00246,399.9988,462.8935,104.4652,198.3917,100,397.2175,4.391699,-11.05051
1,2,19/10/2013,11:11:40 AM,137,9,150.5,384.038,4.300964,19.99567,400.0011,463.7331,82.87486,198.3682,100,387.3061,4.29318,-8.495711
1,2,19/10/2013,11:12:00 AM,138,10,150.5,393.7064,4.401823,19.99734,400.0001,465.2418,50.61013,198.418,100,396.9304,4.393118,-10.01532
1,2,19/10/2013,11:12:20 AM,139,13,150.5,382.2115,4.281093,20.00222,399.9982,463.8478,78.97984,198.2424,100,385.5042,4.273679,-8.38582
1,2,19/10/2013,11:12:40 AM,140,14,150.5,392.6591,4.388658,20.00576,400.0022,463.1272,96.73957,198.3782,100,395.8804,4.38004,-10.34466
1,2,19/10/2013,11:13:00 AM,141,15,150.5,382.738,4.287253,20.00161,399.9999,463.5421,87.49403,198.2716,100,386.0272,4.279781,-8.315514
1,2,19/10/2013,11:13:20 AM,142,16,150.5,393.2208,4.39927,19.99831,400.0005,463.1836,96.35676,198.4789,100,396.4518,4.390632,-9.381214
1,2,19/10/2013,11:13:40 AM,143,17,150.5,382.0299,4.279031,20.00302,400.001,463.1569,97.63251,198.3627,100,385.3143,4.271565,-8.387837
1,2,19/10/2013,11:14:00 AM,144,18,150.5,394.3051,4.403443,19.99965,399.9985,463.5403,89.62034,198.406,100,397.5281,4.394758,-11.13494
1,2,19/10/2013,11:14:20 AM,145,5,150.5,382.5897,4.285244,20.00411,400.0011,463.4495,90.85658,198.3068,100,385.8711,4.277661,-8.405621
1,2,19/10/2013,11:14:40 AM,146,6,150.5,387.651,4.330276,19.99784,399.9998,464.3518,68.62065,198.4159,100,390.9076,4.322291,-10.96922
1,2,19/10/2013,11:15:00 AM,147,11,150.5,383.5348,4.294757,20.00395,399.9989,462.7169,105.8768,198.25,100,386.8051,4.287041,-8.630766
1,2,19/10/2013,11:15:20 AM,148,12,150.5,393.2562,4.39136,20.00113,400.0004,462.7313,104.454,198.4783,100,396.4841,4.382782,-11.23313
1,2,19/10/2013,11:15:40 AM,149,9,150.5,383.6024,4.29533,19.99488,400.0008,463.72,82.95012,198.2785,100,386.8697,4.287583,-8.671089
1,2,19/10/2013,11:16:00 AM,150,10,150.5,393.9611,4.403955,19.99217,400.0011,465.2379,50.59642,198.2833,100,397.1832,4.395223,-10.17161
1,2,19/10/2013,11:16:20 AM,151,13,150.5,382.8814,4.287623,19.99831,400.0006,463.8653,78.99953,198.0993,100,386.1532,4.279924,-8.605803
1,2,19/10/2013,11:16:40 AM,152,14,150.5,390.3035,4.361638,19.99908,399.9981,463.067,96.80762,198.2102,100,393.5438,4.353307,-10.54481
1,2,19/10/2013,11:17:00 AM,153,15,150.5,383.3145,4.292149,19.99702,399.9991,463.4684,87.54118,198.096,100,386.5858,4.284421,-8.674576
1,2,19/10/2013,11:17:20 AM,154,16,150.5,384.0018,4.296841,20.00251,400.0008,463.0841,96.44122,198.2427,100,387.2747,4.289171,-9.341241
1,2,19/10/2013,11:17:40 AM,155,17,150.5,383.5435,4.294309,19.99914,399.9998,463.0854,97.64213,198.1546,100,386.8114,4.286592,-8.750976
1,2,19/10/2013,11:18:00 AM,156,18,150.5,394.1812,4.401011,19.99745,400.0018,463.5009,89.72099,198.1796,100,397.3967,4.392307,-11.35958
1,2,19/10/2013,11:18:20 AM,157,3,150.5,771.4472,8.370114,20.00315,400.0535,481.5704,146.4883,197.8291,100,772.9425,8.324462,-36.66156
1,2,19/10/2013,11:18:40 AM,158,4,150.5,318.4649,3.469555,19.99936,400.0133,482.6862,127.9576,198.0874,100,322.0341,3.469543,-36.30332
1,2,19/10/2013,11:19:00 AM,159,5,150.5,382.1332,4.278274,20.00277,400.1569,465.4471,90.86053,198.1689,100,385.978,4.278715,-8.436058
1,2,19/10/2013,11:19:20 AM,160,6,150.5,388.6357,4.338829,19.99438,399.9898,465.4333,68.74579,198.1779,100,392.4502,4.338702,-11.11621
1,2,19/10/2013,11:19:40 AM,161,11,150.5,383.5867,4.293619,20.00173,399.991,463.3095,106.0059,198.072,100,387.4243,4.293905,-8.630483
1,2,19/10/2013,11:20:00 AM,162,12,150.5,392.4881,4.38192,20.00157,399.9967,463.0759,104.5913,198.2524,100,396.2859,4.381432,-11.04311
1,2,19/10/2013,11:20:20 AM,163,9,150.5,383.0115,4.287803,20.00304,399.9996,463.8849,83.08893,198.0905,100,386.8547,4.288179,-8.494914
1,2,19/10/2013,11:20:40 AM,164,10,150.5,394.9004,4.412885,19.99599,399.9978,465.3491,50.65282,198.126,100,398.6879,4.412152,-10.10897
1,2,19/10/2013,11:21:00 AM,165,13,150.5,381.6825,4.273784,19.9995,399.9946,463.9429,79.0779,198.047,100,385.531,4.274268,-8.318073
1,2,19/10/2013,11:21:20 AM,166,14,150.5,389.7458,4.354715,20.00571,400.0012,463.1649,96.87508,198.1689,100,393.5587,4.354503,-10.31048
1,2,19/10/2013,11:21:40 AM,167,15,150.5,382.4716,4.282639,20.00135,399.9989,463.5699,87.54186,198.0843,100,386.3067,4.282963,-8.296341
1,2,19/10/2013,11:22:00 AM,168,16,150.5,381.2288,4.265522,19.99686,400.0012,463.1851,96.46873,198.2584,100,385.0671,4.265995,-9.045055
1,2,19/10/2013,11:22:20 AM,169,17,150.5,382.4216,4.281868,20.00174,400.0004,463.1596,97.56159,198.2457,100,386.2662,4.282265,-8.354061
1,2,19/10/2013,11:22:40 AM,170,18,150.5,394.0608,4.399225,19.99851,400.0016,463.5627,89.68366,198.2495,100,397.8402,4.398522,-11.06437
1,2,19/10/2013,11:23:00 AM,171,5,150.5,382.3164,4.280787,20.00091,399.9994,463.5418,90.95821,198.1251,100,386.1564,4.28118,-8.323064
1,2,19/10/2013,11:23:20 AM,172,6,150.5,389.5936,4.349222,19.99757,400.0008,464.4986,68.72366,198.2723,100,393.396,4.34898,-11.15684
1,2,19/10/2013,11:23:40 AM,173,11,150.5,382.8691,4.285981,20.00015,399.9998,462.8619,106.0401,198.189,100,386.7161,4.286398,-8.551591
1,2,19/10/2013,11:24:00 AM,174,12,150.5,392.5172,4.382057,20.0004,400.0007,462.9683,104.5964,198.3615,100,396.3091,4.38154,-11.07681
1,2,19/10/2013,11:24:20 AM,175,9,150.5,383.6843,4.295255,19.99524,400.0004,463.9577,83.08525,198.1935,100,387.5252,4.295569,-8.504611
1,2,19/10/2013,11:24:40 AM,176,10,150.5,394.5792,4.409651,19.99565,399.9987,465.495,50.81619,198.1528,100,398.3677,4.40892,-10.03923
1,2,19/10/2013,11:25:00 AM,177,13,150.5,382.4286,4.282581,20.00391,399.9971,464.1028,79.03801,198.1624,100,386.2737,4.28299,-8.205013
1,2,19/10/2013,11:25:20 AM,178,14,150.5,389.7444,4.355303,20.00409,400.0008,463.3599,96.88232,198.2912,100,393.5558,4.35509,-10.16965
1,2,19/10/2013,11:25:40 AM,179,15,150.5,382.5484,4.283813,19.99996,400,463.7739,87.57071,198.1737,100,386.3918,4.284235,-8.220175
1,2,19/10/2013,11:26:00 AM,180,16,150.5,383.1849,4.286745,19.99824,400.0019,463.4212,96.4306,198.3478,100,387.0143,4.286965,-9.18448
1,2,19/10/2013,11:26:20 AM,181,17,150.5,384.0146,4.299709,19.99753,400.0005,463.4364,97.48249,198.3249,100,387.8489,4.299959,-8.319853
1,2,19/10/2013,11:26:40 AM,182,18,150.5,394.7902,4.407601,19.99736,400.0022,463.8553,89.54523,198.3557,100,398.5684,4.406777,-11.01849
1,2,19/10/2013,11:27:00 AM,183,3,150.5,772.1058,8.378646,20.00514,400.0616,481.9891,146.4523,198.0299,100,774.0684,8.341957,-36.04102
1,2,19/10/2013,11:27:20 AM,184,4,150.5,319.0333,3.477047,20.00016,400.0164,483.1134,128.0466,198.3,100,323.1888,3.484797,-35.52493
1,2,19/10/2013,11:27:40 AM,185,5,150.5,382.9766,4.288858,19.9955,399.9806,465.8997,90.99065,198.1871,100,386.2401,4.2816,-8.440829
1,2,19/10/2013,11:28:00 AM,186,6,150.5,389.8617,4.353055,19.9994,399.9933,465.8461,68.80032,198.2878,100,393.091,4.34524,-11.24074
1,2,19/10/2013,11:28:20 AM,187,11,150.5,383.1959,4.290676,20.01286,399.9926,463.7614,105.9892,198.2701,100,386.4583,4.283424,-8.578274
1,2,19/10/2013,11:28:40 AM,188,12,150.5,392.851,4.386509,19.99733,399.997,463.6145,104.5418,198.4805,100,396.0686,4.378406,-11.1841
1,2,19/10/2013,11:29:00 AM,189,9,150.5,383.6842,4.295584,19.9982,399.9994,464.4581,83.0439,198.3197,100,386.938,4.288202,-8.703302
1,2,19/10/2013,11:29:20 AM,190,10,150.5,394.7053,4.411111,19.99858,400,465.937,50.84863,198.242,100,397.9121,4.402758,-10.29092
1,2,19/10/2013,11:29:40 AM,191,13,150.5,382.3937,4.282351,19.99861,399.9987,464.5735,78.97987,198.2543,100,385.6569,4.275148,-8.437792
1,2,19/10/2013,11:30:00 AM,192,14,150.5,390.9411,4.368092,20.00432,399.9983,463.8412,96.76088,198.4261,100,394.1667,4.360113,-10.56427
1,2,19/10/2013,11:30:20 AM,193,15,150.5,381.6607,4.273959,19.99839,399.9991,464.2917,87.45943,198.3141,100,384.9386,4.266887,-8.507186
1,2,19/10/2013,11:30:40 AM,194,16,150.5,380.3807,4.25497,19.99946,400.0005,463.9094,96.30699,198.5263,100,383.6595,4.248075,-9.587431
1,2,19/10/2013,11:31:00 AM,195,17,150.5,383.7069,4.295737,20.00074,400.0015,463.9277,97.34904,198.4395,100,386.9689,4.288482,-8.717532
1,2,19/10/2013,11:31:20 AM,196,18,150.5,393.5679,4.393541,19.99702,400.0579,464.291,89.41476,198.5034,100,396.7825,4.385365,-11.39429
