Date,campaign,chamber ,leaf,light,licor,pair_id,Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
19/03/2014,5,1,sun,high,H3,c,104,11:09:54,9845.5,0,13.18481519,0.114790858,194.7584379,1.750542843,1.573706873,27.10936737,6,1.420000017,1,2.840000033,24.34570503,27.10936737,22.36968803,420.0336304,392.3038025,16.45726776,19.88708305,54.89884186,66.34016418,300.1437988,1549.904297,1552.592773,102.0012741,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500239665,0.001750543,300.2593674,297.495705,247.984682,1.641876822,3.602214683,35.31538909,15.42830604,25.7275362,3.320238199,0.110331341,2.02850781,1.29173039,0.069344345,19.86560881,0.496447999,56.81813007,386.0363728,0.019405854
19/03/2014,5,1,sun,high,H3,c,105,11:10:09,9861,0,13.17112372,0.113817498,193.543371,1.723029427,1.561746132,27.07533646,6,1.420000017,1,2.840000033,24.26549339,27.07533646,22.27226257,420.0693359,392.3909912,16.55819893,19.93360138,55.50247192,66.81669617,300.1745605,1549.92334,1552.754761,102.0026855,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500290934,0.001723029,300.2253365,297.4154934,247.9877288,1.650265569,3.595027006,35.24443485,15.31083347,25.67041492,3.309009294,0.109431844,2.033280873,1.275728421,0.068775853,19.74194361,0.493241117,57.04703893,386.1300698,0.01945908
19/03/2014,5,1,sun,high,H3,c,106,11:10:25,9876.5,0,13.11268708,0.112916142,193.1192988,1.694246302,1.547467334,27.03072357,6,1.420000017,1,2.840000033,24.19562912,27.03072357,22.18283272,420.058197,392.5180969,16.66259766,19.98153687,56.08649063,67.2580719,300.1668701,1549.949951,1561.710571,102.0019608,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500278117,0.001694246,300.1807236,297.3456291,247.9919866,1.662204256,3.585623273,35.1524936,15.17095674,25.61317635,3.29779062,0.108598358,2.038155939,1.259634681,0.068249128,19.69854714,0.492001007,57.31607219,386.2849535,0.019456303
19/03/2014,5,1,sun,high,H3,c,107,11:10:40,9892,0,13.10292112,0.111891268,191.7408092,1.667824403,1.536761066,27.00303459,6,1.420000017,1,2.840000033,24.12919998,27.00303459,22.10786438,420.1329651,392.6315613,16.76222801,20.02938843,56.64715958,67.68836975,300.1540222,1549.879272,1574.484985,102.0019455,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500256704,0.001667824,300.1530346,297.2792,247.9806781,1.670824783,3.579797653,35.09538603,15.0659976,25.56611729,3.28859202,0.107650036,2.043036587,1.245555433,0.067649885,19.55793557,0.488347927,57.52786375,386.4030601,0.019507689
19/03/2014,5,1,sun,high,H3,c,108,11:10:56,9907.5,0,13.04111468,0.111248588,191.7179821,1.645712469,1.524818121,26.97130394,6,1.420000017,1,2.840000033,24.07336998,26.97130394,22.04492188,420.0780334,392.7174072,16.85756302,20.08121872,57.16030502,68.09101868,300.1557312,1549.531738,1570.728027,102.0014648,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500259552,0.001645712,300.1213039,297.22337,247.9250726,1.67866428,3.573131846,35.0302013,14.94898258,25.52233696,3.280054445,0.107055024,2.048313725,1.23174072,0.067273929,19.55551501,0.488183051,57.77041435,386.5182859,0.019491719
19/03/2014,5,1,sun,high,H3,c,109,11:11:11,9923,0,12.96003458,0.110543318,191.9201823,1.623558273,1.513534253,26.94520378,6,1.420000017,1,2.840000033,24.02814293,26.94520378,21.9928875,420.0360413,392.855011,16.95803452,20.13804245,57.65771484,68.46981812,300.1620789,1549.752686,1563.465332,102.0021057,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500270131,0.001623558,300.0952038,297.1781429,247.9604241,1.688232976,3.567656988,34.97630723,14.83826478,25.48667336,3.273114025,0.106401767,2.054122735,1.21899129,0.066861196,19.57626273,0.488526752,58.00849597,386.6944312,0.019441504
19/03/2014,5,1,sun,high,H3,c,110,11:11:27,9938.5,0,13.00236312,0.109921873,190.2546554,1.602870307,1.502387401,26.91796684,6,1.420000017,1,2.840000033,23.97957993,26.91796684,21.94201851,420.0666504,392.8138428,17.05158615,20.19131088,58.14537811,68.85174561,300.1230469,1549.684326,1558.742798,102.0024948,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500205078,0.00160287,300.0679668,297.1295799,247.9494866,1.69620664,3.561951484,34.92023887,14.72892799,25.44877338,3.265752456,0.105825894,2.059564084,1.206188372,0.066497377,19.4064495,0.48433796,58.24225311,386.6331421,0.019586705
19/03/2014,5,1,sun,high,H3,c,111,11:11:42,9954,0,12.95566115,0.1094012,190.2081299,1.583415537,1.490951383,26.89060402,6,1.420000017,1,2.840000033,23.93877983,26.89060402,21.89522552,420.0511475,392.90979,17.14624405,20.2473278,58.61162567,69.21218109,300.1574402,1549.524536,1550.812866,102.0024109,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.5002624,0.001583416,300.040604,297.0887798,247.9239202,1.704421627,3.556227633,34.86415274,14.61682493,25.41469193,3.259144939,0.105343216,2.06527625,1.193868689,0.066192453,19.40168782,0.484101274,58.48608417,386.7512892,0.019592071
19/03/2014,5,1,sun,high,H3,c,112,11:11:58,9969.5,0,12.92855687,0.109065321,190.1609414,1.564480147,1.477493791,26.85570335,6,1.420000017,1,2.840000033,23.90102959,26.85570335,21.85063934,420.0446472,392.9727478,17.24412346,20.30786514,59.07993698,69.57659912,300.1641235,1549.773193,1554.445435,102.0020981,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500273539,0.00156448,300.0057034,297.0510296,247.9637054,1.714601326,3.548938643,34.79280044,14.48493529,25.37836647,3.252115231,0.105031757,2.071444852,1.180670379,0.065995701,19.39681499,0.483903636,58.77183651,386.8271311,0.019642754
19/03/2014,5,1,sun,high,H3,c,113,11:12:13,9985,0,12.86166431,0.108590458,190.4607521,1.544343614,1.464623734,26.82369804,6,1.420000017,1,2.840000033,23.85668373,26.82369804,21.80272865,419.964325,393.0281677,17.34295273,20.36860275,59.57722473,69.97105408,300.0123901,1549.481567,1551.053711,102.0021896,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.50002065,0.001544344,299.973698,297.0066837,247.9170452,1.723101763,3.542265814,34.72735072,14.35874797,25.34019089,3.244741766,0.104591297,2.077642081,1.167099685,0.06571747,19.42741376,0.484598224,59.04748106,386.9143485,0.019628346
19/03/2014,5,1,sun,high,H3,c,114,11:12:29,10000.5,0,12.86864629,0.107962161,189.3339504,1.522101605,1.451640815,26.78509331,6,1.420000017,1,2.840000033,23.80893326,26.78509331,21.75554848,419.9554749,393.037384,17.43684769,20.41716003,60.07192993,70.33945465,300.1748352,1549.785034,1540.731445,102.0019836,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500291392,0.001522102,299.9350933,296.9589333,247.9655999,1.734295308,3.534231638,34.64865596,14.23149593,25.29701328,3.236419786,0.104008302,2.082590824,1.153828962,0.06534922,19.31243851,0.481719953,59.31018815,386.9202459,0.019726076
19/03/2014,5,1,sun,high,H3,c,115,11:12:44,10016,0,12.83120315,0.107682215,189.5179784,1.505575013,1.439481909,26.7564888,6,1.420000017,1,2.840000033,23.7733593,26.7564888,21.71847725,419.9219666,393.0887756,17.52991104,20.47798538,60.52228928,70.70056152,300.1438293,1549.872559,1540.710449,102.0025635,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500239716,0.001505575,299.9064888,296.9233593,247.9796038,1.742329341,3.528288913,34.59019845,14.11221307,25.26492405,3.230247046,0.10374846,2.088807004,1.141440042,0.065185097,19.33131963,0.482125134,59.57915714,386.9894362,0.019754345
19/03/2014,5,1,sun,high,H3,c,116,11:13:00,10031.5,0,12.80369015,0.107391014,189.5873056,1.487106878,1.425537404,26.71761894,6,1.420000017,1,2.840000033,23.73571014,26.71761894,21.68018341,419.9516907,393.1887512,17.62427711,20.53590393,60.98539734,71.06051636,300.1554565,1549.937012,1544.735107,102.001358,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500259094,0.001487107,299.8676189,296.8857101,247.9899163,1.752490893,3.520227494,34.51157476,13.97567083,25.22666454,3.222900828,0.103478119,2.094690089,1.128210738,0.065014348,19.33816264,0.482178864,59.87551574,387.1024901,0.019804253
19/03/2014,5,1,sun,high,H3,c,117,11:13:15,10047,0,12.79221682,0.107025725,189.1460298,1.468749187,1.412578505,26.68247223,6,1.420000017,1,2.840000033,23.69496155,26.68247223,21.63579559,419.879425,393.1556091,17.71632385,20.59166527,61.45434952,71.42832184,300.1741333,1550.000488,1555.72937,102.001152,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500290222,0.001468749,299.8324722,296.8449615,248.0000726,1.761660819,3.512952085,34.44031773,13.84865246,25.18871689,3.215628912,0.103138923,2.10037358,1.115255333,0.064800116,19.29311295,0.481097116,60.15330441,387.0748019,0.019879726
19/03/2014,5,1,sun,high,H3,c,118,11:13:31,10062.5,0,12.80625196,0.106690424,188.4295803,1.451438603,1.400179542,26.65121651,6,1.420000017,1,2.840000033,23.66129875,26.65121651,21.6014576,419.9285583,393.191864,17.80853271,20.64963913,61.90032578,71.77568054,300.1929626,1549.987427,1563.608032,102.0024414,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500321604,0.001451439,299.8012165,296.8112988,247.9979827,1.77054177,3.506493148,34.37656099,13.72692186,25.15625763,3.20942012,0.102827498,2.106313605,1.103106514,0.06460343,19.22027722,0.479230619,60.42592229,387.1043852,0.019990205
19/03/2014,5,1,sun,high,H3,c,119,11:13:46,10078,0,12.77327652,0.106289527,188.2763136,1.436161216,1.39045744,26.63381767,6,1.420000017,1,2.840000033,23.62556458,26.63381767,21.56996918,419.8675232,393.203949,17.8982563,20.70978737,62.34611511,72.13969421,300.1393738,1550.173828,1577.330933,102.002243,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.50023229,0.001436161,299.7838177,296.7755646,248.027807,1.776529844,3.502902205,34.34142329,13.63163592,25.12969112,3.204346288,0.102455055,2.112444765,1.091901524,0.064368216,19.2046063,0.4788261,60.65455779,387.1321451,0.020012739
19/03/2014,5,1,sun,high,H3,c,120,11:14:01,10093.5,0,12.82030969,0.10606377,187.2038574,1.420439267,1.378072318,26.60386086,6,1.420000017,1,2.840000033,23.59148598,26.60386086,21.53268623,419.946106,393.2033081,17.99011803,20.77044487,62.795578,72.50048065,300.166748,1550.263672,1577.901855,102.003334,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500277913,0.001420439,299.7538609,296.741486,248.042182,1.78454278,3.496726945,34.2805162,13.51007133,25.09767342,3.198240668,0.102245278,2.118654626,1.079586042,0.064235736,19.0954176,0.476099396,60.9331626,387.1091469,0.02017989
19/03/2014,5,1,sun,high,H3,c,121,11:14:17,10109,0,12.82343226,0.105737932,186.6236693,1.402737387,1.364949806,26.57032967,6,1.420000017,1,2.840000033,23.55787086,26.57032967,21.49826622,419.9368591,393.2004089,18.08573723,20.83138084,63.25753784,72.86083221,300.1517944,1549.817871,1580.176025,102.003624,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500252991,0.001402737,299.7203297,296.7078709,247.9708538,1.793136481,3.489826144,34.21276626,13.38138541,25.06410027,3.191849354,0.101942445,2.124876338,1.066973016,0.064044494,19.03629058,0.474627353,61.22450328,387.1047634,0.020281545
19/03/2014,5,1,sun,high,H3,c,122,11:14:32,10124.5,0,12.79169295,0.10547322,186.7876023,1.387776635,1.353642821,26.54448509,6,1.420000017,1,2.840000033,23.53176308,26.54448509,21.47680092,419.9610291,393.3050232,18.17471313,20.89034653,63.66830444,73.1815033,300.2140503,1549.956299,1558.740845,102.002739,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.50035675,0.001387777,299.6944851,296.6817631,247.9930023,1.801332593,3.484515385,34.16099823,13.2706517,25.03812408,3.186911935,0.101696373,2.130872563,1.056039371,0.063889101,19.05284704,0.474917917,61.48350011,387.224465,0.02031065
19/03/2014,5,1,sun,high,H3,c,123,11:14:48,10140,0,12.82654357,0.105269748,185.8372206,1.375470258,1.34412898,26.5314045,6,1.420000017,1,2.840000033,23.50662994,26.5314045,21.44831276,419.9416504,393.2208862,18.26515198,20.95702553,64.08296967,73.52735901,300.1577454,1550.148804,1550.521484,102.0040359,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500262909,0.00137547,299.6814045,296.6566299,248.023803,1.806595606,3.481830165,34.13423922,13.1772137,25.01901722,3.183284461,0.1015072,2.137701185,1.045583276,0.063769642,18.95614653,0.472602619,61.72128118,387.1237617,0.020450067
19/03/2014,5,1,sun,high,H3,c,124,11:15:03,10155.5,0,12.78960557,0.105281731,186.5092795,1.363129857,1.331925472,26.50192642,6,1.420000017,1,2.840000033,23.47896004,26.50192642,21.42448235,419.881073,393.2422791,18.34965324,21.01736259,64.48706818,73.86233521,300.1407471,1550.095825,1549.473511,102.0042343,1.805165172,-0.272108674,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500234578,0.00136313,299.6519264,296.62896,248.0153265,1.813364163,3.47578545,34.0749134,13.0575508,24.99044323,3.177866369,0.101518341,2.143859979,1.03400639,0.063776678,19.02473624,0.474285929,62.00298723,387.1627131,0.020482183
19/03/2014,5,1,shade,low,H3,c,125,11:52:02,12373.5,0,9.462906683,0.086332007,209.2409006,1.185781926,1.404735241,26.38028336,6,1.420000017,1,2.840000033,26.10671616,26.38028336,26.53023148,419.8828735,396.0064087,17.26664734,20.05994034,51.86894608,60.25998688,249.5968475,349.7266541,473.1914673,102.0044479,1.296955943,-0.309767365,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.415994746,0.001185782,299.5302834,299.2567162,55.9562634,0.005908061,3.450938381,33.83125394,13.7713136,26.24349976,3.423184063,0.083785059,2.04620314,1.376980923,0.052588684,21.34350255,0.528377562,59.40104139,391.5081961,0.014357465
19/03/2014,5,1,shade,low,H3,c,126,11:52:17,12389,0,9.233721329,0.086328899,213.8549184,1.199434517,1.420844119,26.45806694,6,1.420000017,1,2.840000033,26.22616768,26.45806694,26.00557137,419.7427063,396.40448,17.2323494,20.05763435,51.40167236,59.82909775,249.6123505,349.8778381,411.3831482,102.0042801,1.296955943,-0.309767365,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.416020584,0.001199435,299.6080669,299.3761677,55.98045285,0.004740746,3.466808672,33.98689417,13.92925981,26.34211731,3.443174538,0.083782132,2.045964553,1.397209985,0.052586839,21.81411699,0.539486633,59.12019069,392.0152111,0.013925464
19/03/2014,5,1,shade,low,H3,c,127,11:52:33,12404.5,0,9.166729792,0.082901625,208.1201307,1.170998539,1.442771857,26.52678299,6,1.420000017,1,2.840000033,25.91552162,26.52678299,24.68347168,419.6141663,396.4624634,17.22190475,19.98059654,52.32312393,60.70450592,249.5968475,349.9214172,399.1262512,102.0044632,1.296955943,-0.309767365,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.415994746,0.001170999,299.676783,299.0655216,55.98742551,-0.032167728,3.480881882,34.12479977,14.14420323,26.22115231,3.418668189,0.080550304,2.038110025,1.380558165,0.05055004,21.22918222,0.524942838,58.60735304,392.1050391,0.013701374
19/03/2014,5,1,shade,low,H3,c,128,11:52:48,12420,0,9.297776501,0.082883627,205.2387757,1.156008657,1.424810064,26.41381264,6,1.420000017,1,2.840000033,25.72525597,26.41381264,24.73191452,419.5368347,396.0870667,17.20674324,19.93007278,52.86989212,61.23766708,249.614151,349.8132324,400.6219177,102.0047226,1.296955943,-0.309767365,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.416023585,0.001156009,299.5638126,298.875256,55.97011594,-0.03498504,3.45777161,33.89815218,13.9680794,26.0695343,3.388167045,0.080533313,2.032961546,1.355205499,0.050539334,20.93532438,0.51816581,58.85507155,391.667349,0.013971583
19/03/2014,5,1,shade,low,H3,c,129,11:53:04,12435.5,0,9.310837323,0.082095226,203.2359149,1.159489398,1.442334347,26.49330139,6,1.420000017,1,2.840000033,25.73187828,26.49330139,24.71089172,419.6157532,396.1314087,17.18591118,19.91744614,52.78543091,61.17516327,249.6168671,349.8440552,341.0274048,102.0052567,1.296955943,-0.309767365,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.416028112,0.001159489,299.6433014,298.8818783,55.97504758,-0.046727989,3.474018552,34.05725025,14.13980411,26.11258984,3.396804311,0.07978879,2.031684205,1.365120106,0.050070207,20.73113166,0.513051756,58.52949723,391.7054826,0.013912459
19/03/2014,5,1,shade,low,H3,c,130,11:53:19,12451,0,9.329358745,0.082002809,202.6566452,1.146753951,1.428226815,26.40176582,6,1.420000017,1,2.840000033,25.5614109,26.40176582,24.34657669,419.5679932,396.0507202,17.17058563,19.87232971,53.27461624,61.65723419,249.6088257,349.8040771,323.2003479,102.0055695,1.296955943,-0.309767365,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.416014709,0.001146754,299.5517658,298.7114109,55.96865109,-0.050797101,3.455315124,33.87378888,14.00145917,25.98158836,3.37058401,0.07970149,2.027088309,1.343495701,0.050015202,20.67210649,0.511693667,58.71638334,391.6159899,0.013987841
19/03/2014,5,1,shade,low,H3,c,131,11:53:35,12466.5,0,9.369642934,0.081286928,200.188531,1.131957696,1.421992257,26.34818268,6,1.420000017,1,2.840000033,25.38043785,26.34818268,23.97083282,419.5408936,395.9382935,17.15898514,19.82632065,53.81463242,62.18002701,249.5783081,349.9107971,310.5245667,102.0065765,1.296955943,-0.309767365,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.415963847,0.001131958,299.4981827,298.5304379,55.98572629,-0.060102884,3.444407351,33.7665224,13.94020175,25.86431026,3.347260623,0.07902506,2.022415095,1.324845529,0.049589016,20.4205467,0.505605379,58.75957315,391.4844139,0.014063299
19/03/2014,5,1,shade,low,H3,c,132,11:53:50,12482,0,9.427801757,0.081333882,199.0087199,1.125605301,1.413323589,26.29020309,6,1.420000017,1,2.840000033,25.29984665,26.29020309,24.02325249,419.5048828,395.7668457,17.14325333,19.7959404,54.02354813,62.38296509,249.5559082,349.9465332,302.0737305,102.0065155,1.296955943,-0.309767365,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.415926514,0.001125605,299.4402031,298.4498466,55.99144406,-0.059713994,3.43263849,33.65116898,13.85522858,25.79502487,3.333548011,0.079069437,2.019314901,1.31423311,0.049616975,20.30018607,0.502843333,58.87418941,391.2853203,0.014185408
19/03/2014,5,1,shade,low,H3,c,133,11:54:06,12497.5,0,9.439879189,0.081475387,199.1025529,1.128377204,1.414443347,26.28307533,6,1.420000017,1,2.840000033,25.25619698,26.28307533,23.94011688,419.5549011,395.7880249,17.11179924,19.7707634,54.06475449,62.46575928,249.5862885,349.9581299,287.6028137,102.0067215,1.296955943,-0.309767365,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.415977147,0.001128377,299.4330753,298.406197,55.99329953,-0.066075218,3.431194103,33.6369413,13.8661779,25.76963615,3.328535504,0.079203166,2.016750756,1.311784748,0.049701229,20.30979866,0.503053504,58.82710786,391.3007584,0.014191662
19/03/2014,5,1,shade,low,H3,c,134,11:54:21,12513,0,9.435405216,0.081338759,198.8870976,1.11891616,1.404991814,26.21689224,6,1.420000017,1,2.840000033,25.15357208,26.21689224,23.80178642,419.4866333,395.7452393,17.09610558,19.73225594,54.34597778,62.72590637,249.6452637,349.9632568,282.8680115,102.0063858,1.296955943,-0.309767365,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.416075439,0.001118916,299.3668922,298.3035721,55.99411984,-0.065974975,3.417807925,33.50582317,13.77356724,25.68523216,3.311918877,0.079074046,2.012816112,1.299102765,0.049619879,20.28775401,0.502563462,58.94370893,391.2600995,0.014214528
