TIME,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
13:00:20,19/03/2014 13:00,3,773.0754,8.328904,-36.31324,H3
13:00:40,19/03/2014 13:00,4,322.5925,3.474878,-36.49212,H3
13:01:00,19/03/2014 13:01,7,425.5953,4.720221,-7.945696,H3
13:01:20,19/03/2014 13:01,8,391.0747,4.341452,-7.009306,H3
13:02:20,19/03/2014 13:02,3,773.5227,8.333429,-36.34722,H3
13:02:40,19/03/2014 13:02,4,322.4229,3.474716,-36.03034,H3
13:03:00,19/03/2014 13:03,7,425.5341,4.718992,-8.061372,H3
13:03:20,19/03/2014 13:03,8,390.3143,4.332831,-7.050432,H3
13:04:20,19/03/2014 13:04,3,773.1808,8.330207,-36.29392,H3
13:04:40,19/03/2014 13:04,4,322.5044,3.475724,-35.9943,H3
13:05:00,19/03/2014 13:05,7,425.4493,4.718738,-7.91724,H3
13:05:20,19/03/2014 13:05,8,390.0197,4.330286,-6.884099,H3
13:06:20,19/03/2014 13:06,3,773.2791,8.332349,-36.16853,H3
13:06:40,19/03/2014 13:06,4,322.5358,3.476675,-35.82478,H3
13:07:00,19/03/2014 13:07,7,425.3694,4.717374,-8.01753,H3
13:07:20,19/03/2014 13:07,8,389.6751,4.326342,-6.911126,H3
13:08:20,19/03/2014 13:08,3,773.2751,8.332092,-36.19322,H3
13:08:40,19/03/2014 13:08,4,322.5781,3.477225,-35.79848,H3
13:09:00,19/03/2014 13:09,7,425.3113,4.71738,-7.881001,H3
13:09:20,19/03/2014 13:09,8,389.612,4.325426,-6.960573,H3
13:10:20,19/03/2014 13:10,3,773.3185,8.334487,-35.97042,H3
13:10:40,19/03/2014 13:10,4,322.6078,3.477354,-35.85154,H3
13:11:00,19/03/2014 13:11,7,425.2133,4.71599,-7.944581,H3
13:11:20,19/03/2014 13:11,8,389.3945,4.322969,-6.970461,H3
13:36:20,19/03/2014 13:36,3,773.4363,8.33369,-36.20949,H3
13:36:40,19/03/2014 13:36,4,322.6332,3.477919,-35.77091,H3
13:37:00,19/03/2014 13:37,7,429.0133,4.758313,-7.90768,H3
13:37:20,19/03/2014 13:37,8,406.3183,4.510739,-6.995644,H3
13:38:20,19/03/2014 13:38,3,773.2414,8.332324,-36.12455,H3
13:38:40,19/03/2014 13:38,4,322.5538,3.47659,-35.90189,H3
13:39:00,19/03/2014 13:39,7,428.4412,4.751773,-7.948198,H3
13:39:20,19/03/2014 13:39,8,405.5078,4.50175,-6.993759,H3
13:40:20,19/03/2014 13:40,3,773.4712,8.334008,-36.21603,H3
13:40:40,19/03/2014 13:40,4,322.6115,3.477541,-35.81071,H3
13:41:00,19/03/2014 13:41,7,428.1384,4.748838,-7.859764,H3
13:41:20,19/03/2014 13:41,8,405.1075,4.497254,-7.005243,H3
13:42:20,19/03/2014 13:42,3,773.1849,8.331637,-36.13354,H3
13:42:40,19/03/2014 13:42,4,322.5397,3.476737,-35.81903,H3
13:43:00,19/03/2014 13:43,7,428.1998,4.749087,-7.950025,H3
13:43:20,19/03/2014 13:43,8,404.9078,4.495126,-6.985388,H3
13:44:20,19/03/2014 13:44,3,773.5786,8.335069,-36.2272,H3
13:44:40,19/03/2014 13:44,4,322.6849,3.478065,-35.88492,H3
13:45:00,19/03/2014 13:45,7,428.0266,4.747307,-7.920675,H3
13:45:20,19/03/2014 13:45,8,404.6204,4.492295,-6.905841,H3
13:56:20,19/03/2014 13:56,3,773.5926,8.335796,-36.16055,H3
13:56:40,19/03/2014 13:56,4,322.6926,3.477983,-35.93059,H3
13:57:00,19/03/2014 13:57,7,425.4049,4.717971,-7.974926,H3
13:57:20,19/03/2014 13:57,8,392.4197,4.357567,-6.73941,H3
13:58:20,19/03/2014 13:58,3,773.5203,8.334228,-36.25179,H3
13:58:40,19/03/2014 13:58,4,322.5214,3.476108,-35.93861,H3
13:59:00,19/03/2014 13:59,7,425.3179,4.717229,-7.928059,H3
13:59:20,19/03/2014 13:59,8,392.1699,4.354891,-6.717289,H3
14:00:20,19/03/2014 14:00,3,773.5658,8.33446,-36.28174,H3
14:00:40,19/03/2014 14:00,4,322.6375,3.477337,-35.94477,H3
14:01:00,19/03/2014 14:01,7,425.5297,4.71982,-7.877265,H3
14:01:20,19/03/2014 14:01,8,392.0707,4.353847,-6.704134,H3
14:02:20,19/03/2014 14:02,3,773.5754,8.334812,-36.25289,H3
14:02:40,19/03/2014 14:02,4,322.6694,3.477909,-35.8818,H3
14:03:00,19/03/2014 14:03,7,425.3629,4.717762,-7.92082,H3
14:03:20,19/03/2014 14:03,8,391.9417,4.352419,-6.702929,H3
14:04:20,19/03/2014 14:04,3,773.4395,8.333796,-36.20126,H3
14:04:40,19/03/2014 14:04,4,322.6494,3.47753,-35.92712,H3
14:05:00,19/03/2014 14:05,7,425.4361,4.718462,-7.944609,H3
14:05:20,19/03/2014 14:05,8,391.8752,4.351873,-6.658964,H3
14:06:20,19/03/2014 14:06,3,773.5778,8.335271,-36.20279,H3
14:06:40,19/03/2014 14:06,4,322.7191,3.478364,-35.90385,H3
14:07:00,19/03/2014 14:07,7,425.4314,4.718087,-8.012279,H3
14:07:20,19/03/2014 14:07,8,391.7885,4.350698,-6.707346,H3
