TIME,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
11:14:20,30/03/2014 11:14,3,773.7938,8.337255,-36.24267,H4
11:14:40,30/03/2014 11:14,4,322.7885,3.479316,-35.84766,H4
11:15:40,30/03/2014 11:15,17,420.2043,4.675171,-4.807771,H4
11:16:00,30/03/2014 11:16,18,389.1558,4.333449,-3.952374,H4
11:16:20,30/03/2014 11:16,3,773.2578,8.332326,-36.14469,H4
11:16:40,30/03/2014 11:16,4,322.3449,3.474726,-35.79454,H4
11:17:40,30/03/2014 11:17,17,420.1773,4.674587,-4.868384,H4
11:18:00,30/03/2014 11:18,18,388.7834,4.329066,-4.006828,H4
11:18:20,30/03/2014 11:18,3,773.0323,8.329754,-36.16112,H4
11:18:40,30/03/2014 11:18,4,322.4532,3.475541,-35.89185,H4
11:19:40,30/03/2014 11:19,17,420.5801,4.679455,-4.786074,H4
11:20:00,30/03/2014 11:20,18,388.901,4.330638,-3.946333,H4
11:20:20,30/03/2014 11:20,3,773.345,8.333938,-36.06703,H4
11:20:40,30/03/2014 11:20,4,322.5856,3.47715,-35.84174,H4
11:21:40,30/03/2014 11:21,17,420.5157,4.678503,-4.836141,H4
11:22:00,30/03/2014 11:22,18,388.7313,4.328777,-3.939754,H4
11:22:20,30/03/2014 11:22,3,773.4739,8.334012,-36.21897,H4
11:22:40,30/03/2014 11:22,4,323.1173,3.482893,-35.83859,H4
11:23:40,30/03/2014 11:23,17,421.1036,4.68601,-4.6309,H4
11:24:00,30/03/2014 11:24,18,390.9478,4.353674,-3.890652,H4
11:44:20,30/03/2014 11:44,3,773.3237,8.33273,-36.18002,H4
11:44:40,30/03/2014 11:44,4,322.4356,3.475541,-35.83958,H4
11:45:40,30/03/2014 11:45,17,420.8433,4.682001,-4.867557,H4
11:46:00,30/03/2014 11:46,18,397.9714,4.431307,-4.021764,H4
11:46:20,30/03/2014 11:46,3,773.0652,8.329708,-36.20755,H4
11:46:40,30/03/2014 11:46,4,322.41,3.474874,-35.94818,H4
11:47:40,30/03/2014 11:47,17,422.2413,4.697855,-4.803706,H4
11:48:00,30/03/2014 11:48,18,399.0498,4.44343,-3.995913,H4
11:48:20,30/03/2014 11:48,3,773.4171,8.332808,-36.28738,H4
11:48:40,30/03/2014 11:48,4,322.5958,3.476678,-36.00311,H4
11:49:40,30/03/2014 11:49,17,421.5023,4.689602,-4.810091,H4
11:50:00,30/03/2014 11:50,18,398.0847,4.433145,-3.89201,H4
11:50:20,30/03/2014 11:50,3,773.6161,8.336708,-36.08449,H4
11:50:40,30/03/2014 11:50,4,322.979,3.48178,-35.73356,H4
11:51:40,30/03/2014 11:51,17,421.6163,4.69076,-4.833616,H4
11:52:00,30/03/2014 11:52,18,398.063,4.432594,-3.961711,H4
11:52:20,30/03/2014 11:52,3,773.6795,8.335137,-36.34498,H4
11:52:40,30/03/2014 11:52,4,322.657,3.477595,-35.93172,H4
11:53:40,30/03/2014 11:53,17,421.4344,4.688562,-4.870623,H4
11:54:00,30/03/2014 11:54,18,397.7087,4.429093,-3.861904,H4
12:08:20,30/03/2014 12:08,3,773.372,8.334188,-36.0718,H4
12:08:40,30/03/2014 12:08,4,322.4536,3.475696,-35.85044,H4
12:09:40,30/03/2014 12:09,17,420.1451,4.674523,-4.805396,H4
12:10:00,30/03/2014 12:10,18,387.0181,4.31103,-3.632257,H4
12:10:20,30/03/2014 12:10,3,773.0834,8.329764,-36.2236,H4
12:10:40,30/03/2014 12:10,4,322.347,3.474253,-35.93206,H4
12:11:40,30/03/2014 12:11,17,420.2382,4.675554,-4.806779,H4
12:12:00,30/03/2014 12:12,18,386.8961,4.309716,-3.621924,H4
12:12:20,30/03/2014 12:12,3,773.3423,8.332357,-36.24632,H4
12:12:40,30/03/2014 12:12,4,322.5692,3.47682,-35.88405,H4
12:13:40,30/03/2014 12:13,17,420.2833,4.676193,-4.77742,H4
12:14:00,30/03/2014 12:14,18,386.7654,4.308338,-3.604032,H4
12:14:20,30/03/2014 12:14,3,773.3495,8.333085,-36.17123,H4
12:14:40,30/03/2014 12:14,4,322.5894,3.4772,-35.83922,H4
12:15:40,30/03/2014 12:15,17,420.3021,4.676378,-4.782531,H4
12:16:00,30/03/2014 12:16,18,386.6433,4.30713,-3.568651,H4
12:16:20,30/03/2014 12:16,3,773.374,8.333367,-36.16899,H4
12:16:40,30/03/2014 12:16,4,322.6065,3.477332,-35.85372,H4
12:17:40,30/03/2014 12:17,17,420.2581,4.67597,-4.765313,H4
12:18:00,30/03/2014 12:18,18,386.6136,4.306722,-3.586666,H4
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
