TIME,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
9:35:50,24/02/2014 9:36,3,773.5276,8.332842,-36.42122,H4
9:36:10,24/02/2014 9:37,4,322.7492,3.477458,-36.24507,H4
9:37:10,24/02/2014 9:37,9,422.2436,4.697021,-4.985645,H4
9:37:30,24/02/2014 9:37,10,402.5371,4.480736,-4.334672,H4
9:37:50,24/02/2014 9:38,3,773.2943,8.33169,-36.26369,H4
9:38:10,24/02/2014 9:39,4,322.4081,3.475083,-35.88431,H4
9:39:10,24/02/2014 9:39,9,422.2443,4.697969,-4.786649,H4
9:39:30,24/02/2014 9:39,10,402.5555,4.481283,-4.258564,H4
9:39:50,24/02/2014 9:40,3,773.1237,8.331217,-36.10582,H4
9:40:10,24/02/2014 9:41,4,322.4407,3.475796,-35.78392,H4
9:41:10,24/02/2014 9:41,9,422.4507,4.699673,-4.912015,H4
9:41:30,24/02/2014 9:41,10,402.8479,4.483916,-4.396909,H4
9:41:50,24/02/2014 9:42,3,773.2601,8.331324,-36.26355,H4
9:42:10,24/02/2014 9:43,4,322.5681,3.476273,-36.03259,H4
9:43:10,24/02/2014 9:43,9,421.732,4.691333,-4.984856,H4
9:43:30,24/02/2014 9:43,10,401.9036,4.473315,-4.416852,H4
9:43:50,24/02/2014 9:44,3,773.4579,8.333695,-36.23561,H4
9:44:10,24/02/2014 9:45,4,322.5901,3.476613,-36.0039,H4
9:45:10,24/02/2014 9:45,9,421.8144,4.692584,-4.914268,H4
9:45:30,24/02/2014 10:01,10,401.4769,4.469137,-4.289661,H4
10:01:50,24/02/2014 10:02,3,772.8996,8.328146,-36.18161,H4
10:02:10,24/02/2014 10:03,4,322.1399,3.472101,-35.9096,H4
10:03:10,24/02/2014 10:03,9,421.0305,4.683937,-4.898508,H4
10:03:30,24/02/2014 10:03,10,393.6218,4.382443,-4.119907,H4
10:03:50,24/02/2014 10:04,3,773.2183,8.33126,-36.21875,H4
10:04:10,24/02/2014 10:05,4,322.4398,3.475163,-35.95678,H4
10:05:10,24/02/2014 10:05,9,421.0888,4.684675,-4.879419,H4
10:05:30,24/02/2014 10:05,10,393.3824,4.379986,-4.072482,H4
10:05:50,24/02/2014 10:06,3,773.3438,8.332863,-36.18979,H4
10:06:10,24/02/2014 10:07,4,322.541,3.477089,-35.72537,H4
10:07:10,24/02/2014 10:07,9,421.2108,4.685926,-4.902113,H4
10:07:30,24/02/2014 10:07,10,393.047,4.376069,-4.114311,H4
10:07:50,24/02/2014 10:08,3,773.3475,8.332872,-36.19325,H4
10:08:10,24/02/2014 10:09,4,322.6346,3.477196,-35.97533,H4
10:09:10,24/02/2014 10:09,9,421.3129,4.687783,-4.748909,H4
10:09:30,24/02/2014 10:09,10,392.7357,4.372886,-4.049791,H4
10:09:50,24/02/2014 10:10,3,773.3717,8.332603,-36.25457,H4
10:10:10,24/02/2014 10:11,4,322.5715,3.477247,-35.77235,H4
10:11:10,24/02/2014 10:11,9,421.2636,4.686963,-4.806641,H4
10:11:30,24/02/2014 10:33,10,392.6718,4.372163,-4.052316,H4
10:33:50,24/02/2014 10:34,3,773.077,8.329479,-36.24873,H4
10:34:10,24/02/2014 10:35,4,322.3309,3.474382,-35.84802,H4
10:35:10,24/02/2014 10:35,9,423.0718,4.706273,-4.977516,H4
10:35:30,24/02/2014 10:35,10,396.5587,4.414577,-4.247211,H4
10:35:50,24/02/2014 10:36,3,773.2236,8.331557,-36.1909,H4
10:36:10,24/02/2014 10:37,4,322.4533,3.475653,-35.86143,H4
10:37:10,24/02/2014 10:37,9,419.9379,4.671411,-4.977484,H4
10:37:30,24/02/2014 10:37,10,394.7979,4.39458,-4.336884,H4
10:37:50,24/02/2014 10:38,3,773.3881,8.33267,-36.26723,H4
10:38:10,24/02/2014 10:39,4,322.5961,3.476831,-35.96169,H4
10:39:10,24/02/2014 10:39,9,421.1441,4.685351,-4.86645,H4
10:39:30,24/02/2014 10:39,10,393.7099,4.382375,-4.358105,H4
10:39:50,24/02/2014 10:40,3,773.498,8.333968,-36.25401,H4
10:40:10,24/02/2014 10:41,4,322.5857,3.476883,-35.91602,H4
10:41:10,24/02/2014 10:41,9,422.1105,4.695893,-4.911043,H4
10:41:30,24/02/2014 10:41,10,394.4095,4.390548,-4.270711,H4
10:41:50,24/02/2014 10:42,3,773.314,8.331855,-36.26912,H4
10:42:10,24/02/2014 10:43,4,322.6105,3.476965,-35.96747,H4
10:43:10,24/02/2014 10:43,9,422.2111,4.697129,-4.886126,H4
10:43:30,24/02/2014 10:43,10,394.6946,4.393504,-4.3202,H4
