TIME,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
12:31:00,10/25/2013 12:31:00,3,773.8029,8.335949,-36.40488,H4
12:31:20,10/25/2013 12:31:20,4,322.3723,3.474728,-35.87568,H4
12:31:40,10/25/2013 12:31:40,5,404.675,4.503031,-4.666916,H4
12:32:00,10/25/2013 12:32:00,6,381.2096,4.244333,-4.100586,H4
12:32:20,10/25/2013 12:32:20,3,773.1612,8.330696,-36.21285,H4
12:32:40,10/25/2013 12:32:40,4,322.7973,3.479172,-35.91367,H4
12:33:00,10/25/2013 12:33:00,5,404.434,4.500908,-4.543295,H4
12:33:20,10/25/2013 12:33:20,6,381.0038,4.242235,-4.055229,H4
12:33:40,10/25/2013 12:33:40,3,773.1599,8.331289,-36.14254,H4
12:34:00,10/25/2013 12:34:00,4,322.4145,3.475016,-35.92208,H4
12:34:20,10/25/2013 12:34:20,5,404.7065,4.503582,-4.622646,H4
12:34:40,10/25/2013 12:34:40,6,381.08,4.243068,-4.058793,H4
12:35:00,10/25/2013 12:35:00,3,773.4378,8.333031,-36.28753,H4
12:35:20,10/25/2013 12:35:20,4,323.1035,3.482567,-35.88748,H4
12:35:40,10/25/2013 12:35:40,5,404.3128,4.499484,-4.560083,H4
12:36:00,10/25/2013 12:36:00,6,380.5592,4.237944,-3.900075,H4
12:36:20,10/25/2013 12:36:20,3,773.5748,8.335323,-36.193,H4
12:36:40,10/25/2013 12:36:40,4,322.2359,3.4732,-35.89181,H4
12:37:00,10/25/2013 12:37:00,5,404.3981,4.500189,-4.614091,H4
12:37:20,10/25/2013 12:37:20,6,380.6812,4.23866,-4.051021,H4
12:37:40,10/25/2013 12:37:40,3,773.2544,8.332262,-36.14788,H4
12:38:00,10/25/2013 12:38:00,4,322.5598,3.476684,-35.89361,H4
12:38:20,10/25/2013 12:38:20,5,404.4064,4.500519,-4.56144,H4
12:38:40,10/25/2013 12:38:40,6,380.7413,4.239347,-4.047159,H4
12:39:00,10/25/2013 12:39:00,3,773.2042,8.330577,-36.28026,H4
12:39:20,10/25/2013 12:39:20,4,322.3876,3.474865,-35.88344,H4
12:39:40,10/25/2013 12:39:40,5,404.5545,4.501858,-4.629927,H4
12:40:00,10/25/2013 12:40:00,6,380.8202,4.240245,-4.042362,H4
12:56:20,10/25/2013 12:56:20,3,773.1426,8.330906,-36.16545,H4
12:56:40,10/25/2013 12:56:40,4,322.5486,3.476617,-35.87923,H4
12:57:00,10/25/2013 12:57:00,5,404.8099,4.504806,-4.606246,H4
12:57:20,10/25/2013 12:57:20,6,386.541,4.303774,-4.081448,H4
12:57:40,10/25/2013 12:57:40,3,773.4881,8.334138,-36.22216,H4
12:58:00,10/25/2013 12:58:00,4,323.4346,3.486228,-35.86211,H4
12:58:20,10/25/2013 12:58:20,5,404.4864,4.501543,-4.531912,H4
12:58:40,10/25/2013 12:58:40,6,386.0312,4.298729,-3.93519,H4
12:59:00,10/25/2013 12:59:00,3,773.5285,8.335072,-36.16457,H4
