Time,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
9:48:20,10/24/2013 09:48:20,3,773.4319,8.333853,-36.18518,H4
9:48:40,10/24/2013 09:48:40,4,322.6876,3.478127,-35.87536,H4
9:49:00,10/24/2013 09:49:00,17,401.6221,4.45556,-7.673391,H4
9:49:20,10/24/2013 09:49:20,18,380.4789,4.224112,-6.941479,H4
9:49:40,10/24/2013 09:49:40,3,773.6671,8.335651,-36.27013,H4
9:50:00,10/24/2013 09:50:00,4,322.6962,3.478308,-35.85112,H4
9:50:20,10/24/2013 09:50:20,17,401.6328,4.455547,-7.70274,H4
9:50:40,10/24/2013 09:50:40,18,380.3007,4.221612,-7.064128,H4
9:51:00,10/24/2013 09:51:00,3,773.8013,8.338164,-36.14682,H4
9:51:20,10/24/2013 09:51:20,4,323.0245,3.481656,-35.90408,H4
9:51:40,10/24/2013 09:51:40,17,401.8994,4.459028,-7.58626,H4
9:52:00,10/24/2013 09:52:00,18,380.0384,4.219222,-6.941451,H4
9:52:20,10/24/2013 09:52:20,3,772.9807,8.328669,-36.22246,H4
9:52:40,10/24/2013 09:52:40,4,322.1334,3.472299,-35.83523,H4
9:53:00,10/24/2013 09:53:00,17,401.7483,4.4572,-7.620242,H4
9:53:20,10/24/2013 09:53:20,18,380.024,4.21892,-6.974862,H4
9:53:40,10/24/2013 09:53:40,3,773.1828,8.331142,-36.1881,H4
9:54:00,10/24/2013 09:54:00,4,322.5564,3.476687,-35.8827,H4
9:54:20,10/24/2013 09:54:20,17,401.7827,4.457446,-7.650395,H4
9:54:40,10/24/2013 09:54:40,18,380.0893,4.219766,-6.946455,H4
9:55:00,10/24/2013 09:55:00,3,773.307,8.332863,-36.14391,H4
9:55:20,10/24/2013 09:55:20,4,322.5776,3.476736,-35.93272,H4
9:55:40,10/24/2013 09:55:40,17,401.8977,4.458552,-7.68806,H4
9:56:00,10/24/2013 09:56:00,18,379.9935,4.21832,-7.036585,H4
10:12:20,10/24/2013 10:12:20,3,772.9868,8.330125,-36.06134,H4
10:12:40,10/24/2013 10:12:40,4,322.4461,3.476092,-35.71812,H4
10:13:00,10/24/2013 10:13:00,17,400.9303,4.447591,-7.739216,H4
10:13:20,10/24/2013 10:13:20,18,369.3968,4.101423,-6.857882,H4
10:13:40,10/24/2013 10:13:40,3,773.4737,8.334019,-36.21786,H4
10:14:00,10/24/2013 10:14:00,4,322.6343,3.477566,-35.87186,H4
10:14:20,10/24/2013 10:14:20,17,400.8441,4.446507,-7.767813,H4
10:14:40,10/24/2013 10:14:40,18,369.169,4.098958,-6.842638,H4
10:15:00,10/24/2013 10:15:00,3,773.4013,8.333515,-36.18602,H4
10:15:20,10/24/2013 10:15:20,4,322.7269,3.478296,-35.94632,H4
10:15:40,10/24/2013 10:15:40,17,401.0347,4.448995,-7.684275,H4
10:16:00,10/24/2013 10:16:00,18,369.0162,4.097239,-6.847678,H4
10:16:20,10/24/2013 10:16:20,3,773.6275,8.334786,-36.32075,H4
10:16:40,10/24/2013 10:16:40,4,322.599,3.476879,-35.95666,H4
10:17:00,10/24/2013 10:17:00,17,400.7903,4.446426,-7.652447,H4
10:17:20,10/24/2013 10:17:20,18,368.6563,4.093281,-6.838616,H4
10:17:40,10/24/2013 10:17:40,3,773.1873,8.331442,-36.15897,H4
10:18:00,10/24/2013 10:18:00,4,322.4988,3.476497,-35.7632,H4
10:18:20,10/24/2013 10:18:20,17,400.7891,4.446463,-7.641304,H4
10:18:40,10/24/2013 10:18:40,18,368.6171,4.093246,-6.741769,H4
10:19:00,10/24/2013 10:19:00,3,773.3178,8.334414,-35.97792,H4
10:19:20,10/24/2013 10:19:20,4,322.615,3.477327,-35.88042,H4
10:19:40,10/24/2013 10:19:40,17,400.8015,4.446539,-7.654811,H4
10:20:00,10/24/2013 10:20:00,18,368.4279,4.09113,-6.745148,H4
10:20:20,10/24/2013 10:20:20,3,773.3268,8.332376,-36.2248,H4
10:20:40,10/24/2013 10:20:40,4,322.5939,3.477456,-35.78153,H4
10:21:00,10/24/2013 10:21:00,17,400.9043,4.447535,-7.687258,H4
10:21:20,10/24/2013 10:21:20,18,434.7878,4.816709,-9.064214,H4
10:47:00,10/24/2013 10:47:00,3,773.5075,8.333848,-36.27978,H4
10:47:20,10/24/2013 10:47:20,4,322.5527,3.476794,-35.84197,H4
10:47:40,10/24/2013 10:47:40,17,401.0783,4.449149,-7.757921,H4
10:48:00,10/24/2013 10:48:00,18,370.9564,4.118078,-7.017453,H4
10:48:20,10/24/2013 10:48:20,3,773.3558,8.332977,-36.19146,H4
10:48:40,10/24/2013 10:48:40,4,322.6094,3.477282,-35.87603,H4
10:49:00,10/24/2013 10:49:00,17,400.253,4.439979,-7.761013,H4
10:49:20,10/24/2013 10:49:20,18,369.9267,4.107054,-6.919293,H4
10:49:40,10/24/2013 10:49:40,3,773.5775,8.334825,-36.25409,H4
10:50:00,10/24/2013 10:50:00,4,322.7046,3.478241,-35.89462,H4
10:50:20,10/24/2013 10:50:20,17,400.2385,4.439798,-7.765474,H4
10:50:40,10/24/2013 10:50:40,18,369.61,4.103437,-6.943362,H4
10:51:00,10/24/2013 10:51:00,3,773.3491,8.333111,-36.16764,H4
10:51:20,10/24/2013 10:51:20,4,322.8249,3.47966,-35.86068,H4
10:51:40,10/24/2013 10:51:40,17,400.1303,4.438879,-7.702779,H4
10:52:00,10/24/2013 10:52:00,18,369.4059,4.101254,-6.923378,H4
10:52:20,10/24/2013 10:52:20,3,773.438,8.333412,-36.24362,H4
10:52:40,10/24/2013 10:52:40,4,322.4471,3.475226,-35.9614,H4
10:53:00,10/24/2013 10:53:00,17,400.1287,4.4389,-7.693945,H4
10:53:20,10/24/2013 10:53:20,18,369.1916,4.099122,-6.863671,H4
10:53:40,10/24/2013 10:53:40,3,773.5438,8.334245,-36.27916,H4
10:54:00,10/24/2013 10:54:00,4,322.5442,3.476725,-35.83587,H4
10:54:20,10/24/2013 10:54:20,17,400.1143,4.438358,-7.779455,H4
10:54:40,10/24/2013 10:54:40,18,369.2187,4.09906,-6.951479,H4
