TIME,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
11:37:40,29/01/2014 11:37,3,773.294,8.331268,-36.31218,H2
11:38:00,29/01/2014 11:38,4,322.3944,3.47458,-35.98313,H2
11:38:20,29/01/2014 11:38,7,427.8318,4.761013,-4.603313,H2
11:38:40,29/01/2014 11:38,8,409.705,4.560875,-4.258167,H2
11:39:00,29/01/2014 11:39,3,773.1666,8.330767,-36.21133,H2
11:39:20,29/01/2014 11:39,4,322.4548,3.475415,-35.93179,H2
11:39:40,29/01/2014 11:39,7,427.8534,4.761244,-4.605407,H2
11:40:00,29/01/2014 11:40,8,409.377,4.55721,-4.261146,H2
11:40:20,29/01/2014 11:40,3,773.3351,8.333409,-36.11566,H2
11:40:40,29/01/2014 11:40,4,322.5662,3.476916,-35.84845,H2
11:41:00,29/01/2014 11:41,7,426.9986,4.751397,-4.675601,H2
11:41:20,29/01/2014 11:41,8,408.3014,4.544997,-4.313566,H2
11:41:40,29/01/2014 11:41,3,773.323,8.331649,-36.30434,H2
11:42:00,29/01/2014 11:42,4,322.5302,3.476493,-35.85829,H2
11:42:20,29/01/2014 11:42,7,427.9481,4.761939,-4.680191,H2
11:42:40,29/01/2014 11:42,8,409.0393,4.553398,-4.27247,H2
11:43:00,29/01/2014 11:43,3,773.3056,8.332727,-36.15788,H2
11:43:20,29/01/2014 11:43,4,322.5565,3.476436,-35.95279,H2
11:43:40,29/01/2014 11:43,7,427.9588,4.76214,-4.663018,H2
11:44:00,29/01/2014 11:44,8,408.8097,4.550948,-4.249534,H2
11:44:20,29/01/2014 11:44,3,773.2215,8.331406,-36.20587,H2
11:44:40,29/01/2014 11:44,4,322.5062,3.476501,-35.78417,H2
11:45:00,29/01/2014 11:45,7,428.0537,4.763319,-4.637559,H2
11:45:20,29/01/2014 11:45,8,408.5209,4.547828,-4.228595,H2
11:45:40,29/01/2014 11:45,3,773.1711,8.332043,-36.06929,H2
11:46:00,29/01/2014 11:46,4,322.6317,3.47759,-35.85716,H2
11:46:20,29/01/2014 11:46,7,428.0516,4.763524,-4.589713,H2
11:46:40,29/01/2014 11:46,8,408.0306,4.542332,-4.236757,H2
11:47:00,29/01/2014 11:47,3,773.3459,8.332821,-36.19725,H2
11:47:20,29/01/2014 11:47,4,322.5681,3.476997,-35.83181,H2
11:47:40,29/01/2014 11:47,7,428.0855,4.763783,-4.614503,H2
11:48:00,29/01/2014 11:48,8,407.7896,4.539623,-4.242372,H2
12:03:00,29/01/2014 12:03,3,773.2672,8.332729,-36.1098,H2
12:03:20,29/01/2014 12:03,4,322.5114,3.475966,-35.94823,H2
12:03:40,29/01/2014 12:03,7,430.1814,4.786691,-4.70061,H2
12:04:00,29/01/2014 12:04,8,408.9266,4.554523,-3.752141,H2
12:04:20,29/01/2014 12:04,3,773.1675,8.33107,-36.17744,H2
12:04:40,29/01/2014 12:04,4,322.5381,3.476243,-35.95134,H2
12:05:00,29/01/2014 12:05,7,429.1947,4.775793,-4.683829,H2
12:05:20,29/01/2014 12:05,8,408.6409,4.551395,-3.740062,H2
12:05:40,29/01/2014 12:05,3,773.4188,8.333546,-36.20414,H2
12:06:00,29/01/2014 12:06,4,322.5865,3.477045,-35.87371,H2
12:06:20,29/01/2014 12:06,7,429.173,4.775402,-4.715127,H2
