TIME,TIMESTAMP,SiteOutput,CorrConcA_Avg,CorrConcB_Avg,Corrdel13C_Avg,licor
10:19:00,30/01/2014 10:19,3,773.5639,8.334109,-36.31981,H2
10:19:20,30/01/2014 10:19,4,322.6646,3.47797,-35.85026,H2
10:19:40,30/01/2014 10:19,9,423.3771,4.711391,-4.613726,H2
10:20:00,30/01/2014 10:20,10,389.9053,4.342457,-3.8005,H2
10:20:20,30/01/2014 10:20,3,773.3663,8.333625,-36.12969,H2
10:20:40,30/01/2014 10:20,4,322.6087,3.477448,-35.82798,H2
10:21:00,30/01/2014 10:21,9,423.4104,4.711643,-4.638606,H2
10:21:20,30/01/2014 10:21,10,389.8217,4.341512,-3.803907,H2
10:21:40,30/01/2014 10:21,3,773.448,8.33201,-36.41817,H2
10:22:00,30/01/2014 10:22,4,322.5657,3.477053,-35.80904,H2
10:22:20,30/01/2014 10:22,9,423.3477,4.71095,-4.637735,H2
10:22:40,30/01/2014 10:22,10,389.392,4.336324,-3.896079,H2
10:23:00,30/01/2014 10:23,3,773.4607,8.334238,-36.17648,H2
10:23:20,30/01/2014 10:23,4,322.6543,3.477419,-35.97221,H2
10:23:40,30/01/2014 10:23,9,423.4616,4.71232,-4.616204,H2
10:24:00,30/01/2014 10:24,10,389.0634,4.33251,-3.93156,H2
10:24:20,30/01/2014 10:24,3,773.6785,8.33491,-36.36993,H2
10:24:40,30/01/2014 10:24,4,322.7002,3.47775,-36.01755,H2
10:25:00,30/01/2014 10:25,9,423.3453,4.71103,-4.615313,H2
10:25:20,30/01/2014 10:25,10,388.1689,4.323201,-3.781523,H2
10:25:40,30/01/2014 10:25,3,773.4352,8.333213,-36.26318,H2
10:26:00,30/01/2014 10:26,4,322.5906,3.47719,-35.84552,H2
10:26:20,30/01/2014 10:26,9,423.3331,4.710975,-4.598022,H2
10:26:40,30/01/2014 10:26,10,387.6338,4.317219,-3.786406,H2
10:41:40,30/01/2014 10:41,3,773.4587,8.332727,-36.34874,H2
10:42:00,30/01/2014 10:42,4,322.3649,3.474317,-35.96766,H2
10:42:20,30/01/2014 10:42,9,423.0859,4.708599,-4.518732,H2
10:42:40,30/01/2014 10:42,10,401.1463,4.468171,-3.684581,H2
10:43:00,30/01/2014 10:43,3,773.0684,8.330411,-36.13006,H2
10:43:20,30/01/2014 10:43,4,322.3745,3.474556,-35.92988,H2
10:43:40,30/01/2014 10:43,9,423.0377,4.707551,-4.627083,H2
