Date,campaign,chamber ,leaf,light,licor,pair_id,Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
28/01/2014,3,1,shade,low,H2,v,15,11:12:59,5571.5,0,12.37760502,0.207665834,285.8560113,2.176641951,1.111792671,26.03130722,6,1.420000017,1,2.840000033,25.81824875,26.03130722,25.20382309,419.6448669,393.2433472,18.06914711,22.31474113,55.03293228,67.96367645,300.7453003,274.2704468,168.188385,101.6691971,-0.796861172,-0.062891796,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501242167,0.002176642,299.1813072,298.9682487,43.8832705,-0.645499423,3.380514485,33.25013457,10.93539344,25.92477798,3.359268324,0.193515628,2.268721814,1.09054651,0.122143668,29.06275115,0.726918874,68.47692773,387.3596265,0.021880968
28/01/2014,3,1,shade,low,H2,v,16,11:14:20,5652,0,12.35815867,0.212098254,287.9842435,2.219704283,1.111521958,26.10315895,6,1.420000017,1,2.840000033,25.8435421,26.10315895,25.20475769,419.6352234,393.2398376,18.13069725,22.45946312,55.13657379,68.30062103,300.7579041,273.99646,183.1074677,101.6671143,-0.796861172,-0.062891796,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501263173,0.002219704,299.253159,298.9935421,43.83943261,-0.674784878,3.394910761,33.39241785,10.93295473,25.97335052,3.368941108,0.197358995,2.283388803,1.085552305,0.124594011,29.27852698,0.732337408,68.6591941,387.3653609,0.021904416
28/01/2014,3,1,shade,low,H2,v,17,11:15:40,5732.5,0,12.37664252,0.212911743,288.1046535,2.227347965,1.111303493,26.13495255,6,1.420000017,1,2.840000033,25.85119057,26.13495255,25.20577812,419.588623,393.1511841,18.18127441,22.52458763,55.26496506,68.46717834,300.7627258,274.1429138,180.3267517,101.6664352,-0.796861172,-0.062891796,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.50127121,0.002227348,299.2849525,299.0011906,43.86286523,-0.681767224,3.401298023,33.45546654,10.93087891,25.99307156,3.372875312,0.198063162,2.28999453,1.082880782,0.125043058,29.2905731,0.732808816,68.73046933,387.267921,0.021965477
28/01/2014,3,1,shade,low,H2,v,18,11:17:01,5813,0,12.36219968,0.21319606,288.3732496,2.229524857,1.110940445,26.15840912,6,1.420000017,1,2.840000033,25.86291313,26.15840912,25.2074852,419.5943909,393.181366,18.22709846,22.5748539,55.3651123,68.57148743,300.7336121,273.8443298,165.3394318,101.665184,-0.796861172,-0.062891796,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501222687,0.002229525,299.3084091,299.0129131,43.81509179,-0.685054096,3.406017121,33.50229632,10.92744242,26.01066113,3.376387689,0.198309181,2.295076676,1.081311014,0.125199952,29.31751949,0.733435698,68.78534283,387.3049683,0.02195526
28/01/2014,3,1,shade,low,H2,v,19,11:18:21,5893.5,0,12.35478305,0.212362812,288.0365931,2.20670112,1.10361018,26.13064575,6,1.420000017,1,2.840000033,25.63863564,26.13064575,24.76057053,419.4823608,393.1056519,18.28922653,22.59186363,56.29779816,69.54216003,300.7710266,273.6165466,190.2909393,101.6658936,-0.796861172,-0.062891796,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501285044,0.002206701,299.2806458,298.7886356,43.77864648,-0.700339603,3.400432183,33.44712828,10.85526465,25.88464069,3.351293657,0.19758804,2.296822003,1.054471653,0.12474007,29.28349762,0.732720559,68.93250674,387.2327797,0.021993132
28/01/2014,3,1,shade,low,H2,v,20,11:19:42,5974,0,12.43453447,0.213841969,287.957528,2.211092276,1.098606829,26.15131187,6,1.420000017,1,2.840000033,25.61618233,26.15131187,24.81165504,419.5315857,392.9889221,18.37069511,22.68213463,56.62353897,69.9125824,300.7264709,275.534729,269.6835327,101.6651154,-0.796861172,-0.062891796,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501210785,0.002211092,299.3013119,298.7661823,44.08555566,-0.704856552,3.404588662,33.48826833,10.8061337,25.8837471,3.351116302,0.198867917,2.305981834,1.045134468,0.12555629,29.27523531,0.732737011,69.1239858,387.07814,0.022205454
28/01/2014,3,1,shade,low,H2,v,21,11:21:02,6054.5,0,12.48508625,0.21547814,288.1915444,2.197756487,1.084232594,26.09751129,6,1.420000017,1,2.840000033,25.47426605,26.09751129,24.59533691,419.4681396,392.8382874,18.43388176,22.71874619,57.29513931,70.6131134,300.7553101,275.869873,158.7213135,101.6581039,-0.796861172,-0.062891796,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.50125885,0.002197756,299.2475113,298.6242661,44.1391787,-0.709244672,3.393777255,33.38422736,10.66548118,25.78588867,3.331743488,0.200282211,2.309544661,1.022198826,0.126458356,29.29700597,0.733613687,69.44832511,386.9034753,0.022410456
28/01/2014,3,1,shade,high,H2,v,22,11:39:51,7182.5,0,20.68322558,0.313305846,252.7609728,4.134449129,1.449151298,26.44628716,6,1.420000017,1,2.840000033,24.86104774,26.44628716,23.72577667,419.9901123,375.6246643,11.74099827,19.82645226,37.84473801,63.90656281,300.7235718,1700.232788,221.2101135,101.6445007,-0.268632412,0.06363599,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501205953,0.004134449,299.5962872,298.0110477,272.03724,0.845201098,3.464401139,34.08350785,14.2570556,25.65366745,3.30572337,0.282176436,2.015249841,1.290473529,0.178915671,25.69176288,0.672908349,61.28271746,365.7928494,0.034651423
28/01/2014,3,1,shade,high,H2,v,23,11:41:11,7263,0,20.86578401,0.317478766,253.0454224,4.072969273,1.411126413,26.2124157,6,1.420000017,1,2.840000033,24.0544281,26.2124157,22.63825417,420.0202942,375.3349609,11.7663126,19.73302078,39.80309677,66.75289154,300.6961365,1699.721191,231.109436,101.645752,-0.268632412,0.06363599,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501160227,0.004072969,299.3624157,297.2044281,271.9553845,0.800221853,3.416904149,33.61580866,13.88278788,25.1334219,3.205058391,0.285556852,2.005777736,1.199280655,0.181090478,25.72099224,0.674185591,61.83608787,365.4163665,0.035309268
28/01/2014,3,1,shade,high,H2,v,24,11:42:31,7343.5,0,20.90673202,0.323170991,254.7815095,4.040917005,1.378123463,26.02764893,6,1.420000017,1,2.840000033,23.71224785,26.02764893,22.26212883,420.0283508,375.2915955,11.78928471,19.69257736,40.70961761,68.00050354,300.7359924,1698.928467,233.7579498,101.6453781,-0.268632412,0.06363599,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501226654,0.004040917,299.1776489,296.8622478,271.8285486,0.795177302,3.379782935,33.25072913,13.55815176,24.86994839,3.155107135,0.290153652,2.001659472,1.153447664,0.184049064,25.89736287,0.678889462,62.39493119,365.3535363,0.035704434
28/01/2014,3,1,shade,high,H2,v,25,11:43:52,7424,0,20.95394495,0.327042994,255.7773772,4.035679466,1.361763224,25.94775009,6,1.420000017,1,2.840000033,23.65714836,25.94775009,22.27245522,420.0675964,375.2425232,11.80465984,19.69739532,40.89669037,68.24069977,300.74646,1698.823975,243.0462341,101.6417007,-0.268632412,0.06363599,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.5012441,0.004035679,299.0977501,296.8071484,271.8118299,0.801356189,3.363839985,33.09507771,13.39768239,24.80244923,3.142420154,0.293271075,2.002076761,1.140343393,0.186056291,25.99764763,0.681632175,62.7137755,365.2820213,0.035974971
28/01/2014,3,1,shade,high,H2,v,26,11:45:12,7504.5,0,20.93189493,0.330256114,256.9801702,4.041124513,1.35169449,25.9098835,6,1.420000017,1,2.840000033,23.63383484,25.9098835,22.27518082,420.0774231,375.292511,11.81989765,19.72296143,41.00574112,68.42315674,300.750824,1698.828247,236.8682098,101.6385193,-0.268632412,0.06363599,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501251373,0.004041125,299.0598835,296.7838348,271.8125135,0.800621898,3.356307085,33.02199903,13.2990376,24.77185917,3.136685217,0.295852238,2.004612595,1.132072622,0.187718721,26.11908398,0.684746332,62.94489873,365.3424906,0.036063585
28/01/2014,3,1,shade,high,H2,v,27,11:46:33,7585,0,20.91908281,0.333386091,258.0181912,4.052197522,1.343962445,25.88894653,6,1.420000017,1,2.840000033,23.62276459,25.88894653,22.27613831,420.0539856,375.2821655,11.83351135,19.7586956,41.07915878,68.5908432,300.7221985,1698.619263,242.5224457,101.6355515,-0.268632412,0.06363599,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501203664,0.004052198,299.0389465,296.7727646,271.779076,0.79585065,3.352148369,32.98204537,13.22334976,24.75585556,3.133688552,0.298361583,2.008185924,1.125502628,0.189335318,26.22382115,0.687531183,63.14761959,365.3382354,0.036158008
28/01/2014,3,1,shade,high,H2,v,28,11:47:53,7665.5,0,20.9231993,0.336562337,258.9424895,4.069661155,1.3382851,25.88598061,6,1.420000017,1,2.840000033,23.62105942,25.88598061,22.27655602,420.0527954,375.2610168,11.85060406,19.80932617,41.14154816,68.77172089,300.7299805,1700.071289,235.9311371,101.6326599,-0.268632412,0.06363599,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501216634,0.004069661,299.0359806,296.7710594,272.0114002,0.789667104,3.35155961,32.97719072,13.16786455,24.75352001,3.133251431,0.300902969,2.01327451,1.119976921,0.190972982,26.31701397,0.690033011,63.33268745,365.31513,0.036273407
