"Date","chamber","PPFD_day"
2013-12-07,"C11",39.40754658
2013-12-07,"C12",43.66280994
2013-12-08,"C01",41.44483644
2013-12-08,"C02",44.67116544
2013-12-08,"C03",41.48573526
2013-12-08,"C04",53.96123556
2013-12-08,"C05",51.45286428
2013-12-08,"C06",52.2659052
2013-12-08,"C07",44.72911884
2013-12-08,"C08",38.54401824
2013-12-08,"C09",24.0887414314286
2013-12-08,"C10",56.98750776
2013-12-08,"C11",41.56602672
2013-12-08,"C12",47.40657558
2013-12-09,"C01",20.7988104
2013-12-09,"C02",19.5433314
2013-12-09,"C03",18.45107202
2013-12-09,"C04",25.98850344
2013-12-09,"C05",23.98839102
2013-12-09,"C06",24.2380773
2013-12-09,"C07",21.11362398
2013-12-09,"C08",18.32688312
2013-12-09,"C09",8.97953482714286
2013-12-09,"C10",26.0486958
2013-12-09,"C11",18.84232656
2013-12-09,"C12",22.63896954
2013-12-10,"C01",41.4514038771429
2013-12-10,"C02",42.4745315828571
2013-12-10,"C03",39.6074755457143
2013-12-10,"C04",53.38885812
2013-12-10,"C05",46.7695367142857
2013-12-10,"C06",49.5213894085714
2013-12-10,"C07",46.54432116
2013-12-10,"C08",43.1387519914286
2013-12-10,"C09",27.83150388
2013-12-10,"C10",56.17315476
2013-12-10,"C11",43.68082428
2013-12-10,"C12",41.3486289
2013-12-11,"C01",38.4406112142857
2013-12-11,"C02",38.5928110714286
2013-12-11,"C03",40.1518942628571
2013-12-11,"C04",53.90713416
2013-12-11,"C05",47.19479376
2013-12-11,"C06",49.92460248
2013-12-11,"C07",47.15433864
2013-12-11,"C08",36.2691965314286
2013-12-11,"C09",22.3973674971429
2013-12-11,"C10",57.1145934
2013-12-11,"C11",44.85055554
2013-12-11,"C12",32.15940978
2013-12-12,"C01",26.74407162
2013-12-12,"C02",34.36132776
2013-12-12,"C03",32.0248177457143
2013-12-12,"C04",48.7194786
2013-12-12,"C05",42.2373756428571
2013-12-12,"C06",45.83948652
2013-12-12,"C07",42.7571337
2013-12-12,"C08",39.24267918
2013-12-12,"C09",21.3429081428572
2013-12-12,"C10",51.38711316
2013-12-12,"C11",40.79256258
2013-12-12,"C12",31.2273747771428
2013-12-13,"C01",41.03414964
2013-12-13,"C02",36.89606646
2013-12-13,"C03",34.7125497
2013-12-13,"C04",53.75770818
2013-12-13,"C05",42.31290792
2013-12-13,"C06",49.75826148
2013-12-13,"C07",47.43501252
2013-12-13,"C08",42.82122912
2013-12-13,"C09",21.68915652
2013-12-13,"C10",56.31818274
2013-12-13,"C11",39.0443561314286
2013-12-13,"C12",36.17288964
2013-12-14,"C01",18.30876222
2013-12-14,"C02",16.44676452
2013-12-14,"C03",17.30259534
2013-12-14,"C04",23.46833514
2013-12-14,"C05",20.19669036
2013-12-14,"C06",20.8232082
2013-12-14,"C07",20.71027518
2013-12-14,"C08",18.88384728
2013-12-14,"C09",3.62448405857143
2013-12-14,"C10",24.36613488
2013-12-14,"C11",17.53758384
2013-12-14,"C12",14.52758526
2013-12-15,"C01",28.5667941
2013-12-15,"C02",24.34540584
2013-12-15,"C03",25.9432887
2013-12-15,"C04",35.93129982
2013-12-15,"C05",31.9441986
2013-12-15,"C06",30.15968076
2013-12-15,"C07",30.4298535
2013-12-15,"C08",26.57599158
2013-12-15,"C09",11.7322224748352
2013-12-15,"C10",36.19651536
2013-12-15,"C11",26.11962504
2013-12-15,"C12",23.69167386
2013-12-16,"C01",30.89059464
2013-12-16,"C02",27.45207918
2013-12-16,"C03",26.35481694
2013-12-16,"C04",37.05028926
2013-12-16,"C05",33.34321758
2013-12-16,"C06",29.63449566
2013-12-16,"C07",25.75210362
2013-12-16,"C08",28.99207026
2013-12-16,"C09",11.34907584
2013-12-16,"C10",38.66100108
2013-12-16,"C11",26.96935866
2013-12-16,"C12",23.89307484
2013-12-17,"C01",45.19346004
2013-12-17,"C02",39.90574734
2013-12-17,"C03",37.0202557714286
2013-12-17,"C04",52.66941642
2013-12-17,"C05",47.09971956
2013-12-17,"C06",40.9126649485714
2013-12-17,"C07",37.6731104228571
2013-12-17,"C08",42.62225628
2013-12-17,"C09",21.13874796
2013-12-17,"C10",56.30114478
2013-12-17,"C11",41.57153124
2013-12-17,"C12",37.37417844
2013-12-18,"C01",38.35122108
2013-12-18,"C02",34.61188512
2013-12-18,"C03",32.40058476
2013-12-18,"C04",44.26946262
2013-12-18,"C05",36.28033842
2013-12-18,"C06",37.63527558
2013-12-18,"C07",32.24795172
2013-12-18,"C08",35.7149666228571
2013-12-18,"C09",16.3978835792308
2013-12-18,"C10",46.95674394
2013-12-18,"C11",20.52928944
2013-12-18,"C12",31.56975438
2013-12-19,"C01",43.8894042
2013-12-19,"C02",39.58194672
2013-12-19,"C03",37.04123802
2013-12-19,"C04",52.98517098
2013-12-19,"C05",44.52839286
2013-12-19,"C06",42.06894642
2013-12-19,"C07",36.5901357
2013-12-19,"C08",39.2165418857143
2013-12-19,"C09",20.3559485271428
2013-12-19,"C10",55.76080986
2013-12-19,"C11",17.71974846
2013-12-19,"C12",37.81151742
2013-12-20,"C01",36.82296672
2013-12-20,"C02",33.36880752
2013-12-20,"C03",32.22832746
2013-12-20,"C04",46.11685044
2013-12-20,"C05",30.4281480276923
2013-12-20,"C06",39.26391156
2013-12-20,"C07",36.63841242
2013-12-20,"C08",34.6624824342857
2013-12-20,"C09",19.2366070371429
2013-12-20,"C10",47.16617838
2013-12-20,"C11",35.58217002
2013-12-20,"C12",30.0003867
2013-12-21,"C01",22.8012315085714
2013-12-21,"C02",36.7363713
2013-12-21,"C03",31.53338952
2013-12-21,"C04",47.92648242
2013-12-21,"C05",39.4721154
2013-12-21,"C06",39.57139596
2013-12-21,"C07",39.65387406
2013-12-21,"C08",34.7608841142857
2013-12-21,"C09",21.6866703385714
2013-12-21,"C10",48.98100924
2013-12-21,"C11",40.2743196
2013-12-21,"C12",31.06324992
2013-12-22,"C01",24.78653724
2013-12-22,"C02",24.29814516
2013-12-22,"C03",21.33344076
2013-12-22,"C04",35.47201398
2013-12-22,"C05",27.55727208
2013-12-22,"C06",25.25106222
2013-12-22,"C07",28.63579464
2013-12-22,"C08",23.8678686
2013-12-22,"C09",13.72323714
2013-12-22,"C10",35.60067504
2013-12-22,"C11",27.13646946
2013-12-22,"C12",16.80986646
2013-12-23,"C01",17.50268358
2013-12-23,"C02",16.20953808
2013-12-23,"C03",15.94476714
2013-12-23,"C04",20.3912094
2013-12-23,"C05",18.47776584
2013-12-23,"C06",18.16443582
2013-12-23,"C07",17.49644994
2013-12-23,"C08",17.5000503
2013-12-23,"C09",11.6181655971429
2013-12-23,"C10",20.80444974
2013-12-23,"C11",16.89326262
2013-12-23,"C12",14.25193122
2013-12-24,"C01",9.41892822
2013-12-24,"C02",8.96816868
2013-12-24,"C03",8.54464548
2013-12-24,"C04",10.65361008
2013-12-24,"C05",10.59938424
2013-12-24,"C06",10.3199541
2013-12-24,"C07",9.5653317
2013-12-24,"C08",10.49697444
2013-12-24,"C09",4.93930247274725
2013-12-24,"C10",11.20640982
2013-12-24,"C11",9.7672743
2013-12-24,"C12",8.38463064
2013-12-25,"C01",6.63017688
2013-12-25,"C02",6.3331845
2013-12-25,"C03",6.01213116
2013-12-25,"C04",7.52174808
2013-12-25,"C05",7.49068872
2013-12-25,"C06",7.26315444
2013-12-25,"C07",6.73104186
2013-12-25,"C08",7.34631582
2013-12-25,"C09",6.02101824
2013-12-25,"C10",7.9990761
2013-12-25,"C11",6.90469224
2013-12-25,"C12",5.83814988
2013-12-26,"C01",39.61320936
2013-12-26,"C02",38.23984722
2013-12-26,"C03",35.91412962
2013-12-26,"C04",43.79448528
2013-12-26,"C05",45.05819412
2013-12-26,"C06",44.17361148
2013-12-26,"C07",42.31836666
2013-12-26,"C08",45.39154764
2013-12-26,"C09",36.0710931342857
2013-12-26,"C10",47.2474761
2013-12-26,"C11",41.83223052
2013-12-26,"C12",37.49911554
2013-12-27,"C01",35.93467614
2013-12-27,"C02",34.2989355
2013-12-27,"C03",33.49265874
2013-12-27,"C04",37.98527424
2013-12-27,"C05",36.6897609
2013-12-27,"C06",37.97400126
2013-12-27,"C07",33.43152792
2013-12-27,"C08",36.40098486
2013-12-27,"C09",23.8656754714286
2013-12-27,"C10",40.42613352
2013-12-27,"C11",36.4532424
2013-12-27,"C12",25.6220322
2013-12-28,"C01",39.92589102
2013-12-28,"C02",38.78801292
2013-12-28,"C03",35.9245507628571
2013-12-28,"C04",44.2057374
2013-12-28,"C05",44.77514304
2013-12-28,"C06",44.2748841
2013-12-28,"C07",41.40680766
2013-12-28,"C08",44.49435936
2013-12-28,"C09",36.003732272967
2013-12-28,"C10",47.71032852
2013-12-28,"C11",42.54493218
2013-12-28,"C12",37.56886668
2013-12-29,"C01",44.47505958
2013-12-29,"C02",42.53224854
2013-12-29,"C03",40.6348652142857
2013-12-29,"C04",49.05997194
2013-12-29,"C05",49.32296556
2013-12-29,"C06",49.24141848
2013-12-29,"C07",46.24379562
2013-12-29,"C08",49.15572744
2013-12-29,"C09",37.2820009328572
2013-12-29,"C10",52.31210172
2013-12-29,"C11",46.60348758
2013-12-29,"C12",38.96695452
2013-12-30,"C01",45.1779828
2013-12-30,"C02",43.52090298
2013-12-30,"C03",41.04147444
2013-12-30,"C04",48.87501366
2013-12-30,"C05",49.62067422
2013-12-30,"C06",49.81065834
2013-12-30,"C07",46.48516644
2013-12-30,"C08",49.23670776
2013-12-30,"C09",45.09856512
2013-12-30,"C10",52.02911988
2013-12-30,"C11",47.01512904
2013-12-30,"C12",41.4168114
2013-12-31,"C01",45.66941976
2013-12-31,"C02",43.29450618
2013-12-31,"C03",41.13515754
2013-12-31,"C04",47.97699984
2013-12-31,"C05",48.4986507
2013-12-31,"C06",48.83655396
2013-12-31,"C07",44.79356202
2013-12-31,"C08",47.4559816043478
2013-12-31,"C09",40.5756729857143
2013-12-31,"C10",50.5677182910638
2013-12-31,"C11",45.0172794
2013-12-31,"C12",40.2377119017391
2014-01-01,"C01",34.66254822
2014-01-01,"C02",32.49284736
2014-01-01,"C03",32.32773012
2014-01-01,"C04",36.53341944
2014-01-01,"C05",36.111759
2014-01-01,"C06",36.53462646
2014-01-01,"C07",33.04888566
2014-01-01,"C08",34.95985086
2014-01-01,"C09",31.0427617542857
2014-01-01,"C10",39.21524106
2014-01-01,"C11",34.20877266
2014-01-01,"C12",24.53643294
2014-01-02,"C01",18.949377
2014-01-02,"C02",18.35380596
2014-01-02,"C03",17.68590582
2014-01-02,"C04",21.38788476
2014-01-02,"C05",20.47656792
2014-01-02,"C06",20.30469372
2014-01-02,"C07",19.35507054
2014-01-02,"C08",20.25521202
2014-01-02,"C09",18.052626
2014-01-02,"C10",22.06266738
2014-01-02,"C11",19.59322476
2014-01-02,"C12",14.12210802
2014-01-03,"C01",30.49000086
2014-01-03,"C02",28.76378616
2014-01-03,"C03",26.61583722
2014-01-03,"C04",33.96751392
2014-01-03,"C05",33.40336956
2014-01-03,"C06",33.73618968
2014-01-03,"C07",31.02957036
2014-01-03,"C08",34.56329958
2014-01-03,"C09",30.3805749
2014-01-03,"C10",35.60170944
2014-01-03,"C11",32.80322508
2014-01-03,"C12",24.98347386
2014-01-04,"C01",44.22498144
2014-01-04,"C02",38.39136168
2014-01-04,"C03",40.1485831028571
2014-01-04,"C04",47.95303104
2014-01-04,"C05",48.47000376
2014-01-04,"C06",48.21769806
2014-01-04,"C07",45.46433202
2014-01-04,"C08",48.82381956
2014-01-04,"C09",43.1692179171428
2014-01-04,"C10",50.67233808
2014-01-04,"C11",46.3131513
2014-01-04,"C12",35.8551865114286
2014-01-05,"C01",43.17354396
2014-01-05,"C02",40.62913356
2014-01-05,"C03",39.58953756
2014-01-05,"C04",47.2252743
2014-01-05,"C05",46.66237422
2014-01-05,"C06",46.30502502
2014-01-05,"C07",44.01712584
2014-01-05,"C08",46.9841121
2014-01-05,"C09",37.9526703
2014-01-05,"C10",48.9646416
2014-01-05,"C11",45.13935738
2014-01-05,"C12",34.68228192
2014-01-06,"C01",47.28374376
2014-01-06,"C02",42.74605596
2014-01-06,"C03",41.86155714
2014-01-06,"C04",51.43991922
2014-01-06,"C05",51.0345828
2014-01-06,"C06",50.8008228
2014-01-06,"C07",48.48140256
2014-01-06,"C08",51.511977
2014-01-06,"C09",44.1437291485714
2014-01-06,"C10",53.38959942
2014-01-06,"C11",49.6577922
2014-01-06,"C12",38.34243042
2014-01-07,"C01",12.61643316
2014-01-07,"C02",10.08286266
2014-01-07,"C03",11.42020134
2014-01-07,"C04",10.181862
2014-01-07,"C05",14.22866448
2014-01-07,"C06",13.86916374
2014-01-07,"C07",12.7448514
2014-01-07,"C08",11.32931154
2014-01-07,"C09",6.49030280142857
2014-01-07,"C10",14.95745976
2014-01-07,"C11",13.18897494
2014-01-07,"C12",9.5489949
2014-01-08,"C01",11.00547366
2014-01-08,"C02",8.43066540857143
2014-01-08,"C03",10.01486514
2014-01-08,"C04",7.48980252
2014-01-08,"C05",12.39069792
2014-01-08,"C06",12.06901818
2014-01-08,"C07",11.23422606
2014-01-08,"C08",7.797471
2014-01-08,"C09",10.2067011
2014-01-08,"C10",13.22595258
2014-01-08,"C11",11.42281188
2014-01-08,"C12",7.2050781
2014-01-09,"C01",16.81661988
2014-01-09,"C02",14.9101932
2014-01-09,"C03",15.16636782
2014-01-09,"C04",14.09725524
2014-01-09,"C05",18.88309266
2014-01-09,"C06",18.54240654
2014-01-09,"C07",17.04837474
2014-01-09,"C08",14.29097538
2014-01-09,"C09",15.2205040971429
2014-01-09,"C10",19.98259512
2014-01-09,"C11",17.46765168
2014-01-09,"C12",10.97363106
2014-01-10,"C01",30.58560396
2014-01-10,"C02",29.26567098
2014-01-10,"C03",28.1932911
2014-01-10,"C04",32.74050684
2014-01-10,"C05",33.43939188
2014-01-10,"C06",32.63352126
2014-01-10,"C07",30.39761496
2014-01-10,"C08",32.57161806
2014-01-10,"C09",20.9094799242857
2014-01-10,"C10",35.43889986
2014-01-10,"C11",31.57233252
2014-01-10,"C12",20.2077087
2014-01-11,"C01",42.87999072
2014-01-11,"C02",35.51624406
2014-01-11,"C03",38.78026182
2014-01-11,"C04",43.31363292
2014-01-11,"C05",42.9766002
2014-01-11,"C06",43.74513072
2014-01-11,"C07",35.96858226
2014-01-11,"C08",41.9129289
2014-01-11,"C09",37.48901964
2014-01-11,"C10",44.331165
2014-01-11,"C11",43.38869868
2014-01-11,"C12",18.7077894
2014-01-12,"C01",42.33057408
2014-01-12,"C02",33.98707044
2014-01-12,"C03",39.03838836
2014-01-12,"C04",43.634067
2014-01-12,"C05",43.0102005
2014-01-12,"C06",43.86218262
2014-01-12,"C07",35.55133974
2014-01-12,"C08",40.81507146
2014-01-12,"C09",37.6617913628572
2014-01-12,"C10",43.0063059
2014-01-12,"C11",41.69123394
2014-01-12,"C12",17.20374066
2014-01-13,"C01",42.53820198
2014-01-13,"C02",33.90302082
2014-01-13,"C03",37.78940802
2014-01-13,"C04",46.68802704
2014-01-13,"C05",46.78799532
2014-01-13,"C06",47.18379756
2014-01-13,"C07",40.4674374942857
2014-01-13,"C08",44.31222204
2014-01-13,"C09",39.4998135685714
2014-01-13,"C10",47.0039043
2014-01-13,"C11",45.51115914
2014-01-13,"C12",15.77191416
2014-01-14,"C01",48.13351914
2014-01-14,"C02",34.69877082
2014-01-14,"C03",43.2320719628572
2014-01-14,"C04",52.03193922
2014-01-14,"C05",51.54550428
2014-01-14,"C06",52.0422285
2014-01-14,"C07",48.28907334
2014-01-14,"C08",49.97728602
2014-01-14,"C09",42.0986925985714
2014-01-14,"C10",52.13685192
2014-01-14,"C11",49.6219945457143
2014-01-14,"C12",19.153485
2014-01-15,"C01",47.20429938
2014-01-15,"C02",35.5559400728571
2014-01-15,"C03",42.9683686457143
2014-01-15,"C04",51.07131966
2014-01-15,"C05",51.01607418
2014-01-15,"C06",51.49862346
2014-01-15,"C07",46.52563728
2014-01-15,"C08",48.49599342
2014-01-15,"C09",44.4469871228571
2014-01-15,"C10",51.1182288
2014-01-15,"C11",46.62145434
2014-01-15,"C12",39.71310774
2014-01-16,"C01",48.0668803114286
2014-01-16,"C02",37.95329778
2014-01-16,"C03",43.44951684
2014-01-16,"C04",52.6199117742857
2014-01-16,"C05",52.09427514
2014-01-16,"C06",52.0137740657143
2014-01-16,"C07",46.0663573628571
2014-01-16,"C08",49.5447639771429
2014-01-16,"C09",48.2808355542857
2014-01-16,"C10",52.5154848171429
2014-01-16,"C11",47.59767576
2014-01-16,"C12",39.4396778314286
2014-01-17,"C01",46.28285268
2014-01-17,"C02",41.8514590542857
2014-01-17,"C03",42.4822719
2014-01-17,"C04",50.71181796
2014-01-17,"C05",51.07518918
2014-01-17,"C06",51.03060648
2014-01-17,"C07",41.8269992314286
2014-01-17,"C08",47.77041132
2014-01-17,"C09",45.70960836
2014-01-17,"C10",50.74998348
2014-01-17,"C11",47.77167144
2014-01-17,"C12",38.43352212
2014-01-18,"C01",47.63629002
2014-01-18,"C02",41.17929408
2014-01-18,"C03",43.17920436
2014-01-18,"C04",52.37343438
2014-01-18,"C05",52.36791684
2014-01-18,"C06",51.5077263
2014-01-18,"C07",44.45517768
2014-01-18,"C08",48.59360454
2014-01-18,"C09",44.7173383628572
2014-01-18,"C10",52.02404202
2014-01-18,"C11",48.7089498
2014-01-18,"C12",39.35743626
2014-01-19,"C01",39.8594598
2014-01-19,"C02",34.78067064
2014-01-19,"C03",37.2867882
2014-01-19,"C04",43.39230258
2014-01-19,"C05",43.76676954
2014-01-19,"C06",42.97810734
2014-01-19,"C07",32.5488779314286
2014-01-19,"C08",39.63893766
2014-01-19,"C09",38.2374442928572
2014-01-19,"C10",42.83850126
2014-01-19,"C11",38.7717816
2014-01-19,"C12",32.06012184
2014-01-20,"C01",18.8356455
2014-01-20,"C02",11.05458462
2014-01-20,"C03",17.29619952
2014-01-20,"C04",20.78761344
2014-01-20,"C05",20.90674782
2014-01-20,"C06",20.51693304
2014-01-20,"C07",14.67039924
2014-01-20,"C08",19.4569064709677
2014-01-20,"C09",13.4650393681106
2014-01-20,"C10",22.0480548675
2014-01-20,"C11",18.3661029251613
2014-01-20,"C12",15.5147676522581
2014-01-21,"C01",15.33138996
2014-01-21,"C02",7.1640234
2014-01-21,"C03",13.7485389
2014-01-21,"C04",17.89654308
2014-01-21,"C05",18.1303395
2014-01-21,"C06",17.31911394
2014-01-21,"C07",13.49955444
2014-01-21,"C08",17.0645922
2014-01-21,"C09",11.5449880285714
2014-01-21,"C10",18.74510334
2014-01-21,"C11",15.90048534
2014-01-21,"C12",14.56211112
2014-01-22,"C01",5.53945488
2014-01-22,"C02",0.0002481
2014-01-22,"C03",4.93954548
2014-01-22,"C04",6.23608566
2014-01-22,"C05",6.3616452
2014-01-22,"C06",6.08066856
2014-01-22,"C07",4.21969074
2014-01-22,"C08",5.8737975
2014-01-22,"C09",4.57646988
2014-01-22,"C10",6.737436
2014-01-22,"C11",5.53371678
2014-01-22,"C12",4.80215388
2014-01-23,"C01",12.92384736
2014-01-23,"C02",6.84707025428571
2014-01-23,"C03",11.6259477
2014-01-23,"C04",14.64482562
2014-01-23,"C05",14.7610161
2014-01-23,"C06",14.30788014
2014-01-23,"C07",9.62377818
2014-01-23,"C08",13.79554632
2014-01-23,"C09",13.51276176
2014-01-23,"C10",15.79021254
2014-01-23,"C11",12.86441124
2014-01-23,"C12",11.1136149
2014-01-24,"C01",18.75809604
2014-01-24,"C02",7.52107218857143
2014-01-24,"C03",17.9373069
2014-01-24,"C04",22.08387858
2014-01-24,"C05",22.34559858
2014-01-24,"C06",21.42954924
2014-01-24,"C07",13.4928627
2014-01-24,"C08",17.15756226
2014-01-24,"C09",13.8363589542857
2014-01-24,"C10",22.46799942
2014-01-24,"C11",18.27573018
2014-01-24,"C12",15.1994454
2014-01-25,"C01",24.95876328
2014-01-25,"C02",10.40400342
2014-01-25,"C03",23.15399112
2014-01-25,"C04",26.9344593
2014-01-25,"C05",26.99584614
2014-01-25,"C06",23.73585276
2014-01-25,"C07",13.44177708
2014-01-25,"C08",17.9726637
2014-01-25,"C09",15.8755675028571
2014-01-25,"C10",29.77586994
2014-01-25,"C11",25.00441686
2014-01-25,"C12",19.9036812
2014-01-26,"C01",11.56786062
2014-01-26,"C02",1.4343783
2014-01-26,"C03",10.28235252
2014-01-26,"C04",13.4135349
2014-01-26,"C05",13.43687466
2014-01-26,"C06",12.73620294
2014-01-26,"C07",7.86679986
2014-01-26,"C08",9.36535068
2014-01-26,"C09",11.96664144
2014-01-26,"C10",14.28471228
2014-01-26,"C11",12.21546
2014-01-26,"C12",10.2484365
2014-01-27,"C01",47.14654458
2014-01-27,"C02",34.8113721
2014-01-27,"C03",43.50686562
2014-01-27,"C04",52.86964272
2014-01-27,"C05",52.47276534
2014-01-27,"C06",51.75866646
2014-01-27,"C07",27.97025268
2014-01-27,"C08",36.8713826828572
2014-01-27,"C09",43.8977039828571
2014-01-27,"C10",54.94855482
2014-01-27,"C11",49.69588866
2014-01-27,"C12",42.95274162
2014-01-28,"C01",47.61015222
2014-01-28,"C02",31.9745976
2014-01-28,"C03",44.0835570428572
2014-01-28,"C04",53.00807448
2014-01-28,"C05",53.31782682
2014-01-28,"C06",52.53002994
2014-01-28,"C07",22.9820581885714
2014-01-28,"C08",36.5371118828571
2014-01-28,"C09",46.50610992
2014-01-28,"C10",54.9738432
2014-01-28,"C11",49.88742084
2014-01-28,"C12",43.81821936
2014-01-29,"C01",46.88854854
2014-01-29,"C02",36.8070951
2014-01-29,"C03",43.36613304
2014-01-29,"C04",52.27709796
2014-01-29,"C05",52.21888692
2014-01-29,"C06",51.5574612
2014-01-29,"C07",24.08514492
2014-01-29,"C08",39.35656188
2014-01-29,"C09",45.6837728057143
2014-01-29,"C10",54.40244676
2014-01-29,"C11",48.69023028
2014-01-29,"C12",43.11828348
2014-01-30,"C01",45.67296894
2014-01-30,"C02",35.06614428
2014-01-30,"C03",41.75292672
2014-01-30,"C04",51.26091006
2014-01-30,"C05",50.93632248
2014-01-30,"C06",50.3397282
2014-01-30,"C07",22.8053251114286
2014-01-30,"C08",30.93344382
2014-01-30,"C09",42.0601155171428
2014-01-30,"C10",53.28422868
2014-01-30,"C11",47.84891166
2014-01-30,"C12",43.13148522
2014-01-31,"C01",46.75260312
2014-01-31,"C02",31.86637626
2014-01-31,"C03",42.83814786
2014-01-31,"C04",52.04128452
2014-01-31,"C05",52.56821598
2014-01-31,"C06",51.42699702
2014-01-31,"C07",25.4995565657143
2014-01-31,"C08",45.56500356
2014-01-31,"C09",44.3810793942857
2014-01-31,"C10",53.8298913
2014-01-31,"C11",48.9355833
2014-01-31,"C12",44.522601
2014-02-01,"C01",36.85225872
2014-02-01,"C02",26.22619002
2014-02-01,"C03",33.602916
2014-02-01,"C04",41.36045394
2014-02-01,"C05",41.63029248
2014-02-01,"C06",40.87173318
2014-02-01,"C07",29.8950111685714
2014-02-01,"C08",35.766045
2014-02-01,"C09",36.1807015368132
2014-02-01,"C10",43.22610402
2014-02-01,"C11",38.72562462
2014-02-01,"C12",37.05769482
2014-02-02,"C01",36.19056366
2014-02-02,"C02",26.68850046
2014-02-02,"C03",33.2797113085714
2014-02-02,"C04",41.03699622
2014-02-02,"C05",41.18641422
2014-02-02,"C06",40.36909824
2014-02-02,"C07",31.91571366
2014-02-02,"C08",34.3618431
2014-02-02,"C09",36.5657704879121
2014-02-02,"C10",42.84691428
2014-02-02,"C11",38.1234567
2014-02-02,"C12",36.1867494
2014-02-03,"C01",45.82779978
2014-02-03,"C02",41.32015596
2014-02-03,"C03",42.23461278
2014-02-03,"C04",51.38105418
2014-02-03,"C05",51.14429412
2014-02-03,"C06",50.26515366
2014-02-03,"C07",32.7810603
2014-02-03,"C08",40.9127496
2014-02-03,"C09",44.4149372185714
2014-02-03,"C10",53.64370044
2014-02-03,"C11",46.9865487
2014-02-03,"C12",43.9030038
2014-02-04,"C01",12.6539373670588
2014-02-04,"C02",6.8969685
2014-02-04,"C03",11.717904
2014-02-04,"C04",14.33261706
2014-02-04,"C05",14.2242213
2014-02-04,"C06",13.46220132
2014-02-04,"C07",7.44898536
2014-02-04,"C08",10.4485507425
2014-02-04,"C09",8.57386709625
2014-02-04,"C10",15.4242296894118
2014-02-04,"C11",12.285306375
2014-02-04,"C12",10.61163507
2014-02-05,"C01",16.31497578
2014-02-05,"C02",6.21251400857143
2014-02-05,"C03",14.87437932
2014-02-05,"C04",18.52349958
2014-02-05,"C05",18.36367938
2014-02-05,"C06",16.71801864
2014-02-05,"C07",5.6194644
2014-02-05,"C08",14.10604746
2014-02-05,"C09",16.02407328
2014-02-05,"C10",20.52896286
2014-02-05,"C11",13.80378072
2014-02-05,"C12",13.67913
2014-02-06,"C01",22.42781124
2014-02-06,"C02",7.68956826
2014-02-06,"C03",19.75178514
2014-02-06,"C04",25.16054508
2014-02-06,"C05",25.55757864
2014-02-06,"C06",24.11089236
2014-02-06,"C07",8.9660973
2014-02-06,"C08",21.24239088
2014-02-06,"C09",13.0992102468132
2014-02-06,"C10",28.55678982
2014-02-06,"C11",21.02042604
2014-02-06,"C12",21.46371702
2014-02-07,"C01",44.90019576
2014-02-07,"C02",27.9020690564835
2014-02-07,"C03",42.7650704485714
2014-02-07,"C04",48.86082612
2014-02-07,"C05",49.7858202
2014-02-07,"C06",48.98563578
2014-02-07,"C07",11.75305392
2014-02-07,"C08",44.14328202
2014-02-07,"C09",43.84535118
2014-02-07,"C10",52.91675028
2014-02-07,"C11",40.5032443569231
2014-02-07,"C12",44.0522073
2014-02-08,"C01",43.73136114
2014-02-08,"C02",24.9005590071429
2014-02-08,"C03",40.76386374
2014-02-08,"C04",48.47579832
2014-02-08,"C05",49.03883694
2014-02-08,"C06",46.94408394
2014-02-08,"C07",17.8539024
2014-02-08,"C08",44.52147726
2014-02-08,"C09",41.3052818142857
2014-02-08,"C10",51.59754012
2014-02-08,"C11",39.5769295971429
2014-02-08,"C12",42.9555582
2014-02-09,"C01",40.97767266
2014-02-09,"C02",32.94557754
2014-02-09,"C03",39.54016434
2014-02-09,"C04",45.65439072
2014-02-09,"C05",42.63817224
2014-02-09,"C06",43.27613664
2014-02-09,"C07",19.1309194285714
2014-02-09,"C08",41.07281238
2014-02-09,"C09",42.5668188428572
2014-02-09,"C10",48.82378998
2014-02-09,"C11",38.4016237714286
2014-02-09,"C12",40.39441398
2014-02-10,"C01",26.58429372
2014-02-10,"C02",22.65279396
2014-02-10,"C03",24.37412382
2014-02-10,"C04",30.48445152
2014-02-10,"C05",30.56818506
2014-02-10,"C06",26.55988836
2014-02-10,"C07",15.5657475
2014-02-10,"C08",27.59303844
2014-02-10,"C09",23.9761303757143
2014-02-10,"C10",32.75528532
2014-02-10,"C11",25.57199448
2014-02-10,"C12",26.87555664
2014-02-11,"C01",25.37112936
2014-02-11,"C02",20.70203412
2014-02-11,"C03",22.91816736
2014-02-11,"C04",28.13023452
2014-02-11,"C05",28.43753058
2014-02-11,"C06",25.30575588
2014-02-11,"C07",14.25597264
2014-02-11,"C08",25.14084264
2014-02-11,"C09",23.2228379828571
2014-02-11,"C10",30.17493318
2014-02-11,"C11",23.6162037
2014-02-11,"C12",24.37520238
2014-02-12,"C01",20.13495126
2014-02-12,"C02",19.40138712
2014-02-12,"C03",19.25503494
2014-02-12,"C04",22.2317397
2014-02-12,"C05",23.06223186
2014-02-12,"C06",20.142186
2014-02-12,"C07",10.17461682
2014-02-12,"C08",18.95236848
2014-02-12,"C09",16.863829923956
2014-02-12,"C10",25.11150744
2014-02-12,"C11",17.09478102
2014-02-12,"C12",17.87433174
2014-02-13,"C01",27.52816716
2014-02-13,"C02",22.47699936
2014-02-13,"C03",25.29007962
