"leaf","temp","Photo.mean","Photo.se"
"shade","ambient",21.783898905,0.946980257270173
"shade","elevated",19.2072750966667,0.946777435378141
"sun","ambient",28.4009172416667,2.16255630234676
"sun","elevated",27.47055364,1.22162842304598
