"id","chamber","licor","Obs","FTime","O2","EBal.","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs","datetime","xsi","DELTA","CiCa","a_prime","Rd","Gstar","rd_term","f_term","TleafminusTair","TblockminusTair","CO2Rdry","CO2Sdry","t","t2","t3","Di","DiminusDo","rd_term2","f_term2","gm","gm_bar","campaign","leaf","light","temp","leaflight","pair_id"
"3-ch01-shade-high","ch01","H2",24,7343.5,21,0,20.90673202,0.323170991,254.7815095,4.040917005,1.378123463,26.02764893,6,1.420000017,1,2.840000033,23.71224785,26.02764893,22.26212883,420.0283508,375.2915955,11.78928471,19.69257736,40.70961761,68.00050354,300.7359924,1698.928467,233.7579498,101.6453781,-0.268632412,0.06363599,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501226654,0.004040917,299.1776489,296.8622478,271.8285486,0.795177302,3.379782935,33.25072913,13.55815176,24.86994839,3.155107135,0.290153652,2.001659472,1.153447664,0.184049064,25.89736287,0.678889462,62.39493119,365.3535363,0.035704434,2014-01-28 11:42:31,9.56448055231023,11.4453616657693,0.606581696246776,4.27630007333992,0.72808363661556,38.8912626933581,0.580782484664383,1.6787971358458,2.31540108,-1.45011902,425.039259644881,382.830515033057,0.0110247699458141,1.01114767044793,1.02229534089587,19.684192896583,8.23883123081361,0.441512856231485,-0.656501794949934,0.176434220112151,0.173578202383755,3,"shade","high","ambient","shade-high","v"
"3-ch01-shade-high","ch01","H2",26,7504.5,21,0,20.93189493,0.330256114,256.9801702,4.041124513,1.35169449,25.9098835,6,1.420000017,1,2.840000033,23.63383484,25.9098835,22.27518082,420.0774231,375.292511,11.81989765,19.72296143,41.00574112,68.42315674,300.750824,1698.828247,236.8682098,101.6385193,-0.268632412,0.06363599,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501251373,0.004041125,299.0598835,296.7838348,271.8125135,0.800621898,3.356307085,33.02199903,13.2990376,24.77185917,3.136685217,0.295852238,2.004612595,1.132072622,0.187718721,26.11908398,0.684746332,62.94489873,365.3424906,0.036063585,2014-01-28 11:45:12,9.40725278044916,11.6284427877309,0.611744778625786,4.27385060172861,0.728075302126236,38.8911368691145,0.586008111831619,1.67878760916616,2.27604866,-1.35865402,425.10208625028,382.84331493418,0.0108097787312102,1.01092790698774,1.02185581397549,19.8058117797843,8.17736899205341,0.435847702143867,-0.656931795190674,0.177742274374936,0.174876882897424,3,"shade","high","ambient","shade-high","v"
"3-ch01-shade-low","ch01","H2",17,5732.5,21,0,12.37664252,0.212911743,288.1046535,2.227347965,1.111303493,26.13495255,6,1.420000017,1,2.840000033,25.85119057,26.13495255,25.20577812,419.588623,393.1511841,18.18127441,22.52458763,55.26496506,68.46717834,300.7627258,274.1429138,180.3267517,101.6664352,-0.796861172,-0.062891796,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.50127121,0.002227348,299.2849525,299.0011906,43.86286523,-0.681767224,3.401298023,33.45546654,10.93087891,25.99307156,3.372875312,0.198063162,2.28999453,1.082880782,0.125043058,29.2905731,0.732808816,68.73046933,387.267921,0.021965477,2014-01-28 11:15:40,16.4392505572334,18.7225222454364,0.686635999422701,4.31599061292558,0.728091225074225,38.8913772540162,1.05655093012604,1.60253952422234,0.283761980000001,-0.645412449999998,427.358545996216,402.210816890791,0.00894476356259881,1.00902549447673,1.01805098895346,21.6365661399913,2.9140438945549,-0.0384999411725853,-0.584488535268882,0.231355221097157,0.227563030652182,3,"shade","low","ambient","shade-low","v"
"3-ch01-shade-low","ch01","H2",15,5571.5,21,0,12.37760502,0.207665834,285.8560113,2.176641951,1.111792671,26.03130722,6,1.420000017,1,2.840000033,25.81824875,26.03130722,25.20382309,419.6448669,393.2433472,18.06914711,22.31474113,55.03293228,67.96367645,300.7453003,274.2704468,168.188385,101.6691971,-0.796861172,-0.062891796,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501242167,0.002176642,299.1813072,298.9682487,43.8832705,-0.645499423,3.380514485,33.25013457,10.93539344,25.92477798,3.359268324,0.193515628,2.268721814,1.09054651,0.122143668,29.06275115,0.726918874,68.47692773,387.3596265,0.021880968,2014-01-28 11:12:59,16.6052333385689,18.0498422096025,0.681185530545566,4.31781543907358,0.728083895416333,38.891266600409,1.04668596504083,1.60215938403706,0.21305847,-0.614425659999998,427.36702453631,402.218754586223,0.00894864353189951,1.00902944481484,1.01805888962968,21.5001343708709,3.45029216126849,-0.0286270754111566,-0.584100494407387,0.201375720173454,0.198069549005472,3,"shade","low","ambient","shade-low","v"
"3-ch01-shade-low","ch01","H2",18,5813,21,0,12.36219968,0.21319606,288.3732496,2.229524857,1.110940445,26.15840912,6,1.420000017,1,2.840000033,25.86291313,26.15840912,25.2074852,419.5943909,393.181366,18.22709846,22.5748539,55.3651123,68.57148743,300.7336121,273.8443298,165.3394318,101.665184,-0.796861172,-0.062891796,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501222687,0.002229525,299.3084091,299.0129131,43.81509179,-0.685054096,3.406017121,33.50229632,10.92744242,26.01066113,3.376387689,0.198309181,2.295076676,1.081311014,0.125199952,29.31751949,0.733435698,68.78534283,387.3049683,0.02195526,2014-01-28 11:17:01,16.6916132503945,14.2186665881822,0.687266693392779,4.31589776772288,0.728092883197021,38.891402286079,1.0587775199596,1.60241753937667,0.295495990000003,-0.655427929999998,427.384367853124,402.262380468544,0.00894228481155252,1.00902297078617,1.01804594157234,21.6523064805459,7.43363989236366,-0.0407315783872655,-0.584371597804337,0.101409140684973,0.0997481504434917,3,"shade","low","ambient","shade-low","v"
"3-ch01-shade-low","ch01","H2",20,5974,21,0,12.43453447,0.213841969,287.957528,2.211092276,1.098606829,26.15131187,6,1.420000017,1,2.840000033,25.61618233,26.15131187,24.81165504,419.5315857,392.9889221,18.37069511,22.68213463,56.62353897,69.9125824,300.7264709,275.534729,269.6835327,101.6651154,-0.796861172,-0.062891796,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.501210785,0.002211092,299.3013119,298.7661823,44.08555566,-0.704856552,3.404588662,33.48826833,10.8061337,25.8837471,3.351116302,0.198867917,2.305981834,1.045134468,0.12555629,29.27523531,0.732737011,69.1239858,387.07814,0.022205454,2014-01-28 11:19:42,16.4592306872801,15.0952037934541,0.686378660904721,4.31558549492775,0.72809238152614,38.8913947125447,1.05171856953374,1.6032019197297,0.53512954,-0.804527289999999,427.3829067756,402.10962679089,0.00884318274199665,1.00892208234663,1.01784416469325,21.6257043091959,6.53050051574183,-0.0338744048404911,-0.585357755036443,0.115045832119831,0.113161561531883,3,"shade","low","ambient","shade-low","v"
"3-ch01-sun-high","ch01","H2",4,2170.5,21,0,16.18580702,0.151452024,198.4204274,2.617622956,1.799481789,27.02606583,6,1.420000017,1,2.840000033,22.94169235,27.02606583,20.9482975,420.0714722,385.6665649,12.43740463,17.58272934,44.94150543,63.53369904,299.875885,1699.647827,8.7304039,101.5292282,0.114180505,0.136525333,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499793142,0.002617623,300.1760658,296.0916924,271.9436463,1.297970419,3.584642729,35.30651017,17.72378083,24.98387909,3.17662284,0.143784271,1.78516094,1.391461901,0.090523986,20.14547285,0.514486983,51.0472363,377.9726075,0.021859804,2014-01-28 12:28:54,12.0406072502103,10.3252837872472,0.472349208483099,4.33836489097138,0.728154037590933,38.8923254826372,0.534225234889982,1.63367979016301,4.08437348,-1.99339485,425.361869889995,392.568999363076,0.0145208981381471,1.01473486156197,1.02946972312394,16.4246789115652,6.09939512431801,0.495244488233955,-0.604210067039078,0.18030220465582,0.177586501791038,3,"sun","high","ambient","sun-high","v"
"3-ch01-sun-high","ch01","H2",1,1929,21,0,16.22919969,0.159267795,205.7488215,2.822229036,1.849017953,27.34593201,6,1.420000017,1,2.840000033,24.0011692,27.34593201,22.17542648,420.0509949,385.3983154,12.21551991,17.7627449,41.40917969,60.21361923,299.8362427,1700.086426,15.84906387,101.5332489,0.114180505,0.136525333,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499727071,0.002822229,300.495932,297.1511692,272.013822,1.288282327,3.652527152,35.97370509,18.21096018,25.67355061,3.309624845,0.150810321,1.803509199,1.506115646,0.094981487,20.8903463,0.533860199,50.74173426,377.6837312,0.021803898,2014-01-28 12:24:52,13.0157284567679,9.35124543444165,0.489818674394479,4.33558636849575,0.728176494672517,38.8926644843868,0.557739856676554,1.63483113306589,3.34476281,-1.82574272,425.24559088206,392.367845343805,0.0149211448634051,1.0151471577992,1.03029431559839,16.8805042134584,7.52925877901675,0.472554458921838,-0.604536817467494,0.146739235853702,0.144523333433589,3,"sun","high","ambient","sun-high","v"
"3-ch01-sun-high","ch01","H2",6,2331.5,21,0,15.63625715,0.141960698,194.6661566,2.455403084,1.795336317,26.93997192,6,1.420000017,1,2.840000033,22.74968719,26.93997192,20.75634766,420.022522,386.8315735,12.61816406,17.44602776,46.12675095,63.7754097,299.8302612,1698.718872,9.401272774,101.5259247,0.114180505,0.136525333,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499717102,0.002455403,300.0899719,295.8996872,271.7950135,1.367394792,3.566560417,35.12955364,17.68352588,24.84482956,3.150380641,0.135202446,1.7712241,1.379156541,0.085083794,19.76366155,0.503232337,50.76408193,379.3988457,0.020921525,2014-01-28 12:31:34,11.9163775222768,9.48091600662337,0.463465996235316,4.34198179943168,0.728147985073665,38.892234115344,0.537543389563125,1.6287558612859,4.19028473,-1.99333953,425.390164890094,393.700075954211,0.0144919748142695,1.01470508047008,1.02941016094017,16.1996797090866,6.71876370246324,0.491866771377042,-0.599345700345733,0.157663875259298,0.155294202663192,3,"sun","high","ambient","sun-high","v"
"3-ch01-sun-high","ch01","H2",3,2090,21,0,16.48921628,0.156687682,200.1390427,2.72129588,1.811042787,27.14042091,6,1.420000017,1,2.840000033,23.12797356,27.14042091,21.15558434,420.0733948,384.9851074,12.35845947,17.70689583,44.15507889,63.26430511,299.8757019,1699.555664,11.74138927,101.527771,0.114180505,0.136525333,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499792837,0.002721296,300.2904209,296.2779736,271.9289002,1.252469971,3.608784451,35.54480135,17.83790552,25.13419724,3.205206399,0.14849496,1.797741665,1.407464734,0.093512211,20.31967089,0.519861779,51.13872263,377.1469237,0.022358328,2014-01-28 12:27:33,12.306819455245,9.63925096383152,0.476438272876785,4.33639423393145,0.728162071617661,38.8924467614622,0.531409006305574,1.63657665043406,4.01244735,-1.97238922,425.329816093575,391.924880430976,0.0146135807427484,1.01483030459641,1.02966060919282,16.5305622805601,6.89131131672855,0.498251602887241,-0.606916041241241,0.163371687453614,0.16091330071022,3,"sun","high","ambient","sun-high","v"
"3-ch02-shade-high","ch02","H2",45,13549.5,21,0,22.76460994,0.426048238,262.1773119,7.72247607,2.021855093,33.07155609,6,1.420000017,1,2.840000033,32.01229858,33.07155609,31.42282295,420.2362671,368.9778137,15.19955826,30.18715668,32.14480591,63.84134293,299.8221436,1673.981323,46.88145828,101.056221,0.884749651,-0.436424315,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499703573,0.007722476,306.2215561,305.1622986,267.8370057,-1.004704425,5.07245507,50.19438703,20.00723036,32.54192734,4.923521496,0.370471258,3.050599977,1.872921519,0.235969398,26.49464837,0.710550342,63.88874,358.1566084,0.040607997,2014-01-29 12:30:11,8.64972165313083,12.9090147824403,0.623880736684756,4.24801749358447,0.728570654480355,38.8986133184263,0.562986720645331,1.7078466844374,1.05925751,-0.589475629999999,426.722256904661,380.462907087169,0.0164328115195665,1.01670736042441,1.03341472084882,20.3215541656258,7.41253938318557,0.47042800020349,-0.674431963588582,0.219902822715246,0.21760443893429,3,"shade","high","elevated","shade-high","u"
"3-ch02-shade-high","ch02","H2",43,13388.5,21,0,22.37213367,0.40438369,259.9403576,7.566572845,2.07337569,33.15278625,6,1.420000017,1,2.840000033,32.93720245,33.15278625,32.79513931,420.1899109,369.8273926,15.21996975,29.90682983,30.551754,60.03337479,299.8713379,1674.321655,40.94902039,101.0560074,0.884749651,-0.436424315,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499785563,0.007566573,306.3027863,306.0872025,267.8914589,-0.801920617,5.095640507,50.4239247,20.51709487,33.04499435,5.064893522,0.353980846,3.022264817,2.042628706,0.225274305,26.2685347,0.7028694,62.89188101,359.1927517,0.039171881,2014-01-29 12:27:30,8.56644629178378,14.0335018934917,0.618625890001111,4.2548330897271,0.728576141968624,38.898696121728,0.565517353871215,1.7039269934598,0.215583799999997,-0.142063139999998,426.684028912862,381.228735519487,0.0168655882647529,1.01715491601498,1.03430983202996,20.2061945474247,6.17269265393294,0.46879247815874,-0.66961716142984,0.257734418302174,0.255041164729584,3,"shade","high","elevated","shade-high","u"
"3-ch02-shade-high","ch02","H2",46,13630,21,0,22.93759522,0.443763326,264.7557159,7.811289402,1.974244026,32.9600296,6,1.420000017,1,2.840000033,31.96086884,32.9600296,31.42703819,420.2982788,368.6354675,15.18836117,30.3452549,32.21425629,64.36177063,299.8340149,1673.702271,50.76371384,101.0546036,0.884749651,-0.436424315,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499723358,0.007811289,306.1100296,305.1108688,267.7923573,-1.042494062,5.04077173,49.88166349,19.5364086,32.46044922,4.900950694,0.383793752,3.066527704,1.83442299,0.244623189,26.75478392,0.718204674,64.71172804,357.7320333,0.041492829,2014-01-29 12:31:31,8.61765961452757,13.6951963551746,0.629923388351501,4.24255688863238,0.728563115652338,38.8984995607611,0.56584505295862,1.70942773672294,0.999160759999999,-0.533830649999999,426.780373249176,380.17188010768,0.0160336991634541,1.01629496777463,1.03258993554926,20.4587793140787,6.76358295890416,0.466744882590642,-0.676837801173683,0.242093750189982,0.239567265186899,3,"shade","high","elevated","shade-high","u"
"3-ch02-shade-high","ch02","H2",44,13469,21,0,22.69982213,0.415946538,260.4031906,7.694630969,2.056862097,33.17703629,6,1.420000017,1,2.840000033,32.49278259,33.17703629,31.95346642,420.2610779,369.157135,15.20630264,30.13854599,31.29814911,62.03221893,299.8635559,1674.06958,41.7533226,101.0572281,0.884749651,-0.436424315,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499772593,0.007694631,306.3270363,305.6427826,267.8511268,-0.936218911,5.102580014,50.49198469,20.3534387,32.83490944,5.005431672,0.362809449,3.045717916,1.959713755,0.23099796,26.31562463,0.705399316,63.36233052,358.3667267,0.040135245,2014-01-29 12:28:50,8.6838242172128,12.6438981473444,0.619622430659549,4.25117218010531,0.728577779619451,38.8987208329279,0.559790824295759,1.70702180114555,0.684253699999999,-0.539316169999996,426.750373227023,380.628731530343,0.0167259965631549,1.01701051436801,1.03402102873602,20.2249334743494,7.58103532700498,0.474230204440265,-0.673000772409531,0.214675870870752,0.21243000120518,3,"shade","high","elevated","shade-high","u"
"3-ch02-shade-low","ch02","H2",40,12101.5,21,0,10.66024621,0.245513782,311.8716976,3.6578354,1.569854003,32.47928238,6,1.420000017,1,2.840000033,35.44815063,32.47928238,35.93206406,419.7676392,395.5421448,25.92064095,32.99822235,45.26237488,57.62118149,299.8594971,250.9275055,7.807165623,101.1056213,-0.389969587,-0.830539763,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499765828,0.003657835,305.6292824,308.5981506,40.14839998,-0.986080849,4.906159777,48.52509398,15.52687162,33.96371651,5.332205854,0.225978294,3.336305774,1.99590008,0.142870611,31.53198177,0.788466417,69.29692331,390.4747743,0.018918566,2014-01-29 12:06:03,19.7549075768294,19.4932065041401,0.742962697635221,4.30915483298624,0.72853055662448,38.8980082493658,1.32440243849509,1.59312412577009,-2.96886825,0.483913430000001,430.937823802561,409.039728718228,0.0128563794659357,1.01302381862021,1.02604763724043,23.229177385033,3.73597088089294,-0.298354801254664,-0.567076488529663,0.151930428642146,0.150269022324029,3,"shade","low","elevated","shade-low","u"
"3-ch02-shade-low","ch02","H2",38,11940.5,21,0,10.86693958,0.242704095,309.2927939,3.652787266,1.583931556,32.57889557,6,1.420000017,1,2.840000033,34.25491714,32.57889557,34.54881668,419.9133911,395.2780457,26.0673275,33.13477325,48.62768555,61.81175613,299.8327637,250.5066833,8.482896805,101.0980377,-0.389969587,-0.830539763,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499721273,0.003652787,305.7288956,307.4049171,40.08106844,-1.174619825,4.933792112,48.80205614,15.66728288,33.41690636,5.171666519,0.223595782,3.349860556,1.821805962,0.141347069,31.26889455,0.782468941,69.16037027,390.112423,0.019265256,2014-01-29 12:03:22,19.2433442912932,18.6623593950079,0.736563301993729,4.30988647602006,0.728537311305994,38.8981101779054,1.28937692454614,1.59419272518951,-1.67602157,0.293899539999998,431.152381429118,408.824347762179,0.0129770301938044,1.01314764761387,1.02629529522773,23.0723219606462,4.40996256563831,-0.263081629318408,-0.567897429961778,0.136284827919481,0.134804622344793,3,"shade","low","elevated","shade-low","u"
"3-ch02-shade-low","ch02","H2",39,12021,21,0,10.66874358,0.244762878,311.1988815,3.734117329,1.606235439,32.70678711,6,1.420000017,1,2.840000033,34.84650421,32.70678711,35.14616776,419.6480408,395.3459778,26.04384613,33.26721191,47.01276779,60.05195236,299.8513794,250.6454773,8.430104256,101.097496,-0.389969587,-0.830539763,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499752299,0.003734117,305.8567871,307.9965042,40.10327547,-1.147607455,4.969467264,49.15519631,15.88798439,33.77664566,5.276802353,0.22534198,3.363231825,1.913570528,0.142463671,31.46142768,0.787155805,68.96348327,390.274568,0.018852208,2014-01-29 12:04:42,19.8858580036632,19.1997585441019,0.7415711530709,4.30959741887136,0.728545977158266,38.8982409451309,1.32083319631063,1.59392415427559,-2.1397171,0.299663549999998,430.869540823306,408.95062489925,0.0131619866492238,1.01333753510825,1.0266750702165,23.2078044823673,4.00804593826532,-0.294158126094129,-0.567249084059083,0.143848607957047,0.142287013673461,3,"shade","low","elevated","shade-low","u"
"3-ch02-shade-low","ch02","H2",41,12182,21,0,10.57635494,0.239101607,310.5603977,3.672864716,1.615018445,32.61947632,6,1.420000017,1,2.840000033,36.46604919,32.61947632,37.08349228,419.8127136,395.7416992,25.82789993,32.93503189,42.64706802,54.38237381,299.8592529,250.7543182,7.746306419,101.1102524,-0.389969587,-0.830539763,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499765422,0.003672865,305.7694763,309.6160492,40.12069002,-0.862350478,4.945087831,48.90787744,15.97284555,34.54276276,5.506917041,0.22053464,3.330069387,2.176847654,0.13939011,31.40084019,0.784755305,68.59175853,390.7142066,0.0185673,2014-01-29 12:07:23,19.7392690824232,18.2131905100405,0.739759391841343,4.31146837666011,0.728540061806716,38.8981516829281,1.32716717821956,1.59232665786117,-3.84657287,0.617443090000002,430.943068036781,409.219351594779,0.0132315705758277,1.01340899260787,1.02681798521574,23.1654134988928,4.95222298885221,-0.300349193003823,-0.565508672645429,0.119175164416823,0.117866548236233,3,"shade","low","elevated","shade-low","u"
"3-ch02-sun-high","ch02","H2",36,10697,21,0,10.09008027,0.073405831,163.7819164,1.579359257,2.145605929,32.71753311,6,1.420000017,1,2.840000033,28.94743729,32.71753311,26.86545944,419.9180603,398.4709778,24.88648224,27.95807266,62.75750732,70.5032959,299.8843994,1674.274902,14.80031776,101.1110153,0.99943471,-0.067802489,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499807332,0.001579359,305.8675331,302.0974373,267.8839784,1.788557124,4.972475042,49.17837118,21.22029852,30.8324852,4.468467669,0.071556306,2.826869113,1.641598555,0.044885262,16.56015585,0.41102596,56.25018399,393.6746369,0.014417207,2014-01-29 11:42:38,21.6344259382098,8.93783535688986,0.390033037119171,4.36934449647085,0.728546704975287,38.8982519277982,0.633162878300001,1.58142428517495,3.77009582,-2.08197785,430.635051870291,409.93188317547,0.0176701655621117,1.01798801679705,1.0359760335941,14.4309781436469,5.49314278675701,0.402813155294098,-0.545448251580856,0.117204710923173,0.11591685690765,3,"sun","high","elevated","sun-high","u"
"3-ch02-sun-high","ch02","H2",35,10616.5,21,0,9.811416135,0.070059327,159.3915614,1.664503601,2.364004804,33.45373917,6,1.420000017,1,2.840000033,29.35394859,33.45373917,27.31973457,419.9937439,399.0336304,24.63743973,27.8750248,60.68385315,68.65826416,299.8726807,1674.543579,14.47929382,101.1063461,0.99943471,-0.067802489,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499787801,0.001664504,306.6037392,302.5039486,267.9269667,1.693213612,5.182346709,51.25639396,23.38136917,31.40384388,4.616305788,0.068372657,2.818341905,1.797963883,0.042881313,16.11549838,0.39944393,53.64775965,394.369753,0.013346878,2014-01-29 11:41:18,21.8395647918915,8.00450390095636,0.379509370591841,4.37080722875915,0.728596447803822,38.8990025221728,0.626206978381217,1.57922488945984,4.09979058,-2.03421402,430.60269176596,410.475649304149,0.0194930927764682,1.01988062769661,1.03976125539323,14.2093371323143,6.20483323135794,0.413554277012008,-0.539463634066618,0.101467733330695,0.100357432786996,3,"sun","high","elevated","sun-high","u"
"3-ch02-sun-high","ch02","H2",37,10777.5,21,0,10.29303733,0.076576982,168.2635036,1.600267788,2.086350057,32.59889221,6,1.420000017,1,2.840000033,28.79588699,32.59889221,26.69909859,419.8433533,397.9765625,25.10502243,28.21624374,63.86748886,71.7824707,299.9042664,1674.690186,14.67880249,101.1121597,0.99943471,-0.067802489,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499840444,0.001600268,305.7488922,301.945887,267.9504237,1.774876578,4.939355402,48.85026108,20.63401734,30.6973896,4.434120964,0.074566394,2.853005344,1.58111562,0.046780559,17.01348625,0.42279752,57.22130524,393.0837455,0.014983602,2014-01-29 11:43:59,21.3509511116878,8.94526110052675,0.400776866603785,4.3680504646312,0.728538666737398,38.898130631363,0.644600607117384,1.58338398691024,3.80300522,-2.0967884,430.654955620442,409.53201773165,0.0171786942355147,1.01747895994395,1.03495791988789,14.6920155345235,5.74675443399671,0.390357312770509,-0.548426067022343,0.114312751573703,0.113055395031487,3,"sun","high","elevated","sun-high","u"
"3-ch02-sun-high","ch02","H2",34,10536,21,0,9.55966386,0.069826884,164.6605463,1.726904207,2.459815494,33.72389984,6,1.420000017,1,2.840000033,30.24584961,33.72389984,28.42962456,420.2278442,399.7217712,24.34884262,27.70796585,56.97374725,64.83374786,299.9095459,1673.996704,14.35417652,101.1065292,0.99943471,-0.067802489,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499849243,0.001726904,306.8738998,303.3958496,267.8394667,1.745078435,5.261271753,52.03691387,24.32894802,31.98487473,4.770996806,0.068151254,2.801456259,1.969540547,0.042741975,16.64825634,0.411937898,52.47369506,395.1775649,0.01269381,2014-01-29 11:39:57,22.1587041286086,7.72016674707863,0.39183635395096,4.37100198276896,0.728614642587218,38.899277063161,0.668444795340966,1.57651730235105,3.47805023,-1.81622505,430.715262336668,411.112872635479,0.02028980304154,1.02071000496323,1.04142000992647,14.5472579569872,6.82709120990853,0.372975214585501,-0.535097292424586,0.0893573693707383,0.0883794252238443,3,"sun","high","elevated","sun-high","u"
"3-ch03-shade-high","ch03","H2",31,10551,21,0,19.77825244,0.356985192,272.036327,4.390651306,1.370567634,24.97321892,6,1.420000017,1,2.840000033,23.91177559,24.97321892,23.2667408,420.1812134,377.2996826,9.149477959,17.77705765,31.16671371,60.55564117,299.9171448,1649.991821,166.1423492,101.4811707,2.388690472,0.294032514,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499861908,0.004390651,298.1232189,297.0617756,263.9986855,0.690901709,3.174604254,31.28269248,13.50563484,24.44249725,3.075514429,0.317123129,1.804036621,1.271477808,0.201435308,27.60656493,0.721008629,60.68352074,367.8980486,0.032623549,2014-01-30 11:16:16,9.88868562462055,13.4312645865185,0.647426201658925,4.26602696712815,0.728008781506419,38.8901325825859,0.658132410123135,1.66981361737804,1.06144333,-0.64503479,424.061151559461,384.128354502999,0.0109449082850824,1.01106602491283,1.02213204982567,20.7116306694027,7.28036608288426,0.363999639702532,-0.647681567552371,0.185129582696269,0.18242751972536,3,"shade","high","ambient","shade-high","s"
"3-ch03-shade-high","ch03","H2",30,10470.5,21,0,19.74971461,0.353171371,271.1165647,4.355388902,1.372707676,24.94667244,6,1.420000017,1,2.840000033,23.78728294,24.94667244,23.07059097,419.9927673,377.1945496,9.147053719,17.70622253,31.39307213,60.76849747,299.907959,1650.208008,152.6500244,101.482666,2.388690472,0.294032514,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499846598,0.004355389,298.0966724,296.9372829,264.0332753,0.69670018,3.169582344,31.23274613,13.52652359,24.36697769,3.061636424,0.314109886,1.796874668,1.264761757,0.199490386,27.51363178,0.718771162,60.51507859,367.8064811,0.03249414,2014-01-30 11:14:56,9.95012729621227,12.2355614691108,0.645526746669763,4.2672476408439,0.728006890209308,38.8901040280079,0.656631037124224,1.6702778073592,1.1593895,-0.716691969999999,423.869928304066,383.99362619552,0.0109628702232724,1.01108438691857,1.02216877383713,20.6646728870382,8.42911141792739,0.365537736712906,-0.648109033522066,0.160550983969629,0.158205327370518,3,"shade","high","ambient","shade-high","s"
"3-ch03-shade-high","ch03","H2",28,10309.5,21,0,19.65659062,0.337442542,267.6179593,4.277692856,1.404127941,25.03742409,6,1.420000017,1,2.840000033,23.80426979,25.03742409,23.06233406,420.0687866,377.5110168,9.157580376,17.56561661,31.39789581,60.2258873,299.8954163,1650.19458,134.736145,101.4852524,2.388690472,0.294032514,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499825694,0.004277693,298.1874241,296.9542698,264.0311269,0.727172437,3.186778975,31.40139972,13.83578311,24.42084694,3.071530204,0.301606342,1.782651035,1.28887917,0.191426309,27.15927614,0.708901058,59.62981339,368.1672151,0.031836589,2014-01-30 11:12:15,10.0924091640597,12.4171771506929,0.637081277726147,4.27246052781815,0.728013354415317,38.8902016235988,0.649153741367135,1.66888180282187,1.2331543,-0.741935729999998,423.951153362414,384.26079459613,0.0112209475079974,1.01134828602984,1.02269657205969,20.4628363945223,8.04565924382936,0.373542830692553,-0.64618523076218,0.167265573732796,0.164817616133549,3,"shade","high","ambient","shade-high","s"
"3-ch03-shade-high","ch03","H2",29,10390,21,0,19.75201718,0.344778742,268.9914931,4.317152824,1.39007173,24.9993,6,1.420000017,1,2.840000033,23.79257393,24.9993,23.06909752,420.1007385,377.3294373,9.149702072,17.63359642,31.39161873,60.49892426,299.934845,1650.287964,141.6107025,101.480896,2.388690472,0.294032514,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499891408,0.004317153,298.1493,296.9425739,264.0460683,0.71036693,3.179544894,31.33146257,13.69786615,24.39593697,3.066951699,0.307453581,1.789473164,1.277478535,0.195196156,27.29749773,0.712882342,60.03532616,367.9402743,0.032228567,2014-01-30 11:13:35,9.99498286763159,13.7626263161819,0.640302357145226,4.27000173758143,0.728010639323022,38.8901606316275,0.65031966132331,1.66968314674972,1.20672607,-0.72347641,423.980029453982,384.102546590471,0.0111057183781321,1.01123044048745,1.0224608809749,20.5389977540347,6.77637143785281,0.372141219651586,-0.647222265774823,0.198361683140809,0.195467019862348,3,"shade","high","ambient","shade-high","s"
