"g1","id"
3.12424922557801,"shade-high-ambient"
3.71184498155887,"shade-high-elevated"
3.00864214207197,"shade-low-ambient"
3.40206358416658,"shade-low-elevated"
1.67169022224294,"sun-high-ambient"
1.86718089404614,"sun-high-elevated"
