"g1","id"
2.61993826793616,"shade-high-ambient"
2.86138291828141,"shade-high-elevated"
2.55218246894646,"shade-low-ambient"
2.63875858444172,"shade-low-elevated"
1.40463712513869,"sun-high-ambient"
1.6277556094302,"sun-high-elevated"
